"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"STOREY","0.998","0.985297813520985","0.960391822827939","0.939338540801064","0.910997843560086","0.870975730559683","0.822528883183569","0.752140818268316","0.633973710819009"
"PC","0.995","0.981905001256597","0.956558773424191","0.936679408343028","0.909233483630661","0.86924219910847","0.820924261874198","0.751665080875357","0.631951466127401"
"PC_STOREY","0.998111111111111","0.985297813520985","0.960249858035207","0.939504736579691","0.910997843560086","0.87072808320951","0.822207958921695","0.751665080875357","0.633973710819009"
"QUAD","0.997555555555556","0.984669514953506","0.960107893242476","0.938839953465182","0.910997843560086","0.870232788509163","0.822207958921695","0.751665080875357","0.631951466127401"
"PC_ZZD","0.995","0.981905001256597","0.956558773424191","0.936513212564401","0.909037443638502","0.86924219910847","0.820924261874198","0.74976213130352","0.631951466127401"
"QUAD_STOREY","0.998111111111111","0.985423473234481","0.960249858035207","0.939504736579691","0.910997843560086","0.870480435859336","0.821566110397946","0.74976213130352","0.632962588473205"
"BH","0.896888888888889","0.883010806735361","0.868256672345258","0.850922386571381","0.836110566555577","0.819217434373452","0.773427471116816","0.724548049476689","0.612740141557128"
"oracle_ABH","0.998","0.985800452374969","0.961385576377058","0.9401695196942","0.910997843560086","0.87147102526003","0.820924261874198","0.751665080875357","0.631951466127401"
"STOREY","0.998446343358118","0.985027679919477","0.968338108882521","0.941831477480472","0.909652971679298","0.866781157998037","0.813486842105263","0.74773413897281","0.639195979899498"
"PC","0.995560981023194","0.981504781077","0.963896848137536","0.939338540801064","0.908655763861189","0.863101079489696","0.811513157894737","0.74773413897281","0.639195979899498"
"PC_STOREY","0.998335367883698","0.985027679919477","0.968338108882521","0.941831477480472","0.909453530115676","0.866045142296369","0.813486842105263","0.748741188318228","0.639195979899498"
"QUAD","0.997669515037177","0.983769501761449","0.967908309455587","0.94133289014459","0.909453530115676","0.865063788027478","0.8125","0.749244712990937","0.639195979899498"
"PC_ZZD","0.995560981023194","0.981504781077","0.963896848137536","0.939338540801064","0.908655763861189","0.86261040235525","0.811184210526316","0.747230614300101","0.639195979899498"
"QUAD_STOREY","0.998335367883698","0.984650226472068","0.968338108882521","0.941831477480472","0.909453530115676","0.865799803729146","0.813157894736842","0.749748237663646","0.639195979899498"
"BH","0.891909887914771","0.890161046804227","0.872206303724928","0.864716636197441","0.837255684084563","0.799803729146222","0.770723684210526","0.720543806646526","0.61608040201005"
"oracle_ABH","0.998779269781378","0.986914947156517","0.968338108882521","0.942662456373608","0.912844036697248","0.863346418056919","0.8125","0.74773413897281","0.640201005025126"
"STOREY","0.997984548202889","0.985844920455969","0.964872521246459","0.939666666666667","0.909540775930325","0.884275184275184","0.807757166947723","0.749241658240647","0.62344398340249"
"PC","0.996752883215765","0.982963798070901","0.961756373937677","0.936333333333333","0.905779889152811","0.882309582309582","0.806408094435076","0.749747219413549","0.62344398340249"
"PC_STOREY","0.997984548202889","0.9865965175999","0.964730878186969","0.939833333333333","0.90993665874901","0.884275184275184","0.808094435075885","0.749747219413549","0.621369294605809"
"QUAD","0.997984548202889","0.985594388074659","0.964164305949008","0.9385","0.909144893111639","0.883292383292383","0.808431703204047","0.751263902932255","0.621369294605809"
"PC_ZZD","0.996752883215765","0.982963798070901","0.961756373937677","0.936333333333333","0.905384006334125","0.881818181818182","0.806408094435076","0.749241658240647","0.622406639004149"
"QUAD_STOREY","0.998096517747173","0.986721783790555","0.964447592067989","0.939833333333333","0.910134600158353","0.884275184275184","0.807757166947723","0.751263902932255","0.616182572614108"
