"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"PC","0","0.00480769230769231","0","0","0","0","0","0","0"
"PC_ZZD","0","0.00480769230769231","0","0","0","0","0","0","0"
"BH","0","0.00240384615384615","0","0","0","0","0","0","0"
"oracle_ABH","0.184855233853007","0.0625","0.0114613180515759","0","0","0","0","0","0"
"PC","0.00444444444444444","0","0","0","0.00392156862745098","0","0","0","0"
"PC_ZZD","0.00444444444444444","0","0","0","0.00392156862745098","0","0","0","0"
"BH","0.00222222222222222","0","0","0","0.00392156862745098","0","0","0","0"
"oracle_ABH","0.186666666666667","0.00255754475703325","0.04","0","0.00784313725490196","0","0","0","0"
"PC","0.00447427293064877","0","0","0","0","0","0","0.0111111111111111","0"
"PC_ZZD","0.00447427293064877","0","0","0","0","0","0","0.0111111111111111","0"
"BH","0.00447427293064877","0","0","0","0","0","0","0.0111111111111111","0"
"oracle_ABH","0.272930648769575","0.00759493670886076","0.00279329608938547","0","0","0","0","0.0111111111111111","0"
"PC","0","0.00244498777506112","0.00289855072463768","0.00649350649350649","0","0","0","0","0"
"PC_ZZD","0","0.00244498777506112","0.00289855072463768","0.00649350649350649","0","0","0","0","0"
"BH","0","0.00244498777506112","0.00289855072463768","0.00324675324675325","0","0","0","0","0"
"oracle_ABH","0.210526315789474","0.0097799511002445","0.00289855072463768","0.00974025974025974","0","0","0","0","0"
"PC","0.00216919739696312","0","0","0","0","0","0","0","0"
"PC_ZZD","0.00216919739696312","0","0","0","0","0","0","0","0"
"BH","0.00216919739696312","0","0","0","0","0","0","0","0"
"oracle_ABH","0.336225596529284","0.027431421446384","0","0.0174825174825175","0","0","0","0","0"
"PC","0","0","0","0.00325732899022801","0","0.00446428571428571","0","0","0"
"PC_ZZD","0","0","0","0.00325732899022801","0","0.00446428571428571","0","0","0"
"BH","0","0","0","0","0","0.00446428571428571","0","0","0"
"oracle_ABH","0.366292134831461","0.0253164556962025","0.00591715976331361","0.00325732899022801","0","0.00446428571428571","0","0","0"
"PC","0","0.0025062656641604","0.00276243093922652","0","0","0","0","0","0"
"PC_ZZD","0","0.0025062656641604","0.00276243093922652","0","0","0","0","0","0"
"BH","0","0.0025062656641604","0.00276243093922652","0","0","0","0","0","0"
"oracle_ABH","0.311258278145695","0.0050125313283208","0.00828729281767956","0.0033112582781457","0","0","0","0","0"
"PC","0.00217391304347826","0.00257731958762887","0","0","0","0","0","0","0"
"PC_ZZD","0.00217391304347826","0.00257731958762887","0","0","0","0","0","0","0"
"BH","0","0.00257731958762887","0","0","0","0","0","0","0"
"oracle_ABH","0.204347826086957","0.0412371134020619","0.00277008310249307","0","0","0","0","0","0"
"PC","0","0","0","0","0","0","0","0","0"
"PC_ZZD","0","0","0","0","0","0","0","0","0"
"BH","0","0","0","0","0","0","0","0","0"
"oracle_ABH","0.170068027210884","0.0678391959798995","0","0","0.0040650406504065","0","0","0","0"
"PC","0","0","0","0","0","0.00490196078431373","0","0","0"
