"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"PC","0.021978021978022","0.0568475452196382","0.0517241379310345","0.017921146953405","0.0155642023346304","0.00471698113207547","0.0277777777777778","0","0"
"PC_ZZD","0.021978021978022","0.0568475452196382","0.0517241379310345","0.017921146953405","0.0155642023346304","0.00471698113207547","0.0277777777777778","0","0"
"BH","0.010989010989011","0.0155038759689922","0.00574712643678161","0.00716845878136201","0.0155642023346304","0","0.0208333333333333","0","0"
"oracle_ABH","0.753846153846154","0.426356589147287","0.120689655172414","0.0896057347670251","0.0155642023346304","0.00471698113207547","0.0347222222222222","0","0"
"PC","0.0927152317880795","0.00246913580246914","0.038781163434903","0.0354609929078014","0.024896265560166","0","0","0.0169491525423729","0"
"PC_ZZD","0.0905077262693157","0.00246913580246914","0.038781163434903","0.0354609929078014","0.024896265560166","0","0","0.0169491525423729","0"
"BH","0.0286975717439294","0.00246913580246914","0.0110803324099723","0.0319148936170213","0.016597510373444","0","0","0.0169491525423729","0"
"oracle_ABH","0.759381898454746","0.298765432098765","0.130193905817175","0.0390070921985816","0.024896265560166","0.00497512437810945","0","0.0169491525423729","0"
"PC","0.103211009174312","0.0576441102756892","0.00573065902578797","0.0201342281879195","0.0572519083969466","0.00505050505050505","0","0","0"
"PC_ZZD","0.103211009174312","0.0576441102756892","0.00573065902578797","0.0201342281879195","0.0572519083969466","0.00505050505050505","0","0","0"
"BH","0.0458715596330275","0.012531328320802","0","0.0167785234899329","0.0267175572519084","0.00505050505050505","0","0","0"
"oracle_ABH","0.743119266055046","0.343358395989975","0.0659025787965616","0.0335570469798658","0.0572519083969466","0.0202020202020202","0","0","0"
"PC","0.0580357142857143","0.0475","0.0431034482758621","0.0238095238095238","0.00401606425702811","0.0238095238095238","0","0","0"
"PC_ZZD","0.0580357142857143","0.0475","0.0431034482758621","0.0238095238095238","0.00401606425702811","0.0238095238095238","0","0","0"
"BH","0.0200892857142857","0.025","0.028735632183908","0.0238095238095238","0.00401606425702811","0.0238095238095238","0","0","0"
"oracle_ABH","0.754464285714286","0.245","0.126436781609195","0.0340136054421769","0.0481927710843374","0.0285714285714286","0","0","0"
"PC","0.0136986301369863","0.0510948905109489","0.0224719101123595","0.0495049504950495","0.00381679389312977","0.00485436893203883","0.0143884892086331","0","0"
"PC_ZZD","0.0136986301369863","0.0510948905109489","0.0224719101123595","0.0495049504950495","0.00381679389312977","0.00485436893203883","0.0143884892086331","0","0"
"BH","0.00684931506849315","0.0048661800486618","0.00561797752808989","0.033003300330033","0.00381679389312977","0.00485436893203883","0.0143884892086331","0","0"
"oracle_ABH","0.657534246575342","0.338199513381995","0.106741573033708","0.0594059405940594","0.0381679389312977","0.00485436893203883","0.0143884892086331","0","0"
"PC","0.0666666666666667","0.0172839506172839","0.0431034482758621","0.023489932885906","0.00819672131147541","0","0.0191082802547771","0.0104166666666667","0"
"PC_ZZD","0.0666666666666667","0.0172839506172839","0.0431034482758621","0.023489932885906","0.00819672131147541","0","0.0191082802547771","0.0104166666666667","0"
"BH","0.0466666666666667","0","0.028735632183908","0.023489932885906","0.00819672131147541","0","0.00636942675159236","0.0104166666666667","0"
"oracle_ABH","0.775555555555556","0.276543209876543","0.181034482758621","0.0838926174496644","0.0286885245901639","0.00476190476190476","0.0254777070063694","0.0104166666666667","0"
"PC","0.0310421286031042","0.0259067357512953","0","0.033003300330033","0","0.0184331797235023","0","0.0102040816326531","0"
"PC_ZZD","0.0310421286031042","0.0259067357512953","0","0.033003300330033","0","0.0184331797235023","0","0.0102040816326531","0"
"BH","0.00221729490022173","0.0103626943005181","0","0.0198019801980198","0","0.00921658986175115","0","0.0102040816326531","0"
