"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"STOREY","0.667184552213961","0.496178423756422","0.362925024896856","0.283723979675463","0.170638126009693","0.11460731644922","0.0725388601036269","0.0226712666338098","0.0118226600985222"
"PC","0.489512817667296","0.37877458965042","0.302176696542894","0.227503687920013","0.146203554119548","0.0969557431568176","0.0683290155440415","0.0216855593888615","0.0118226600985222"
"PC_STOREY","0.693485739651537","0.520235559453703","0.373026034997866","0.290116374364858","0.175080775444265","0.115118956254797","0.0738341968911917","0.0226712666338098","0.0118226600985222"
"QUAD","0.627455332371546","0.470743014659817","0.350547730829421","0.269955744959843","0.166599353796446","0.11128165771297","0.0722150259067358","0.0226712666338098","0.0118226600985222"
"PC_ZZD","0.489068915769615","0.378523994486906","0.301465357803386","0.227011965251598","0.145799676898223","0.0964441033512407","0.0683290155440415","0.0216855593888615","0.0118226600985222"
"QUAD_STOREY","0.720785706358895","0.54028317253477","0.381562099871959","0.299459105064743","0.177705977382876","0.115630596060374","0.0744818652849741","0.023656973878758","0.0118226600985222"
"BH","0.185772944179336","0.166645783736374","0.145824441599089","0.111948860842485","0.085016155088853","0.0706062931696086","0.0365932642487047","0.019714144898965","0.00689655172413793"
"oracle_ABH","0.902452557984685","0.655682245332665","0.467634087352397","0.336830027864285","0.204563812600969","0.127142491685853","0.0822538860103627","0.023656973878758","0.0118226600985222"
"STOREY","0.656608395501615","0.485134794658604","0.384151593453919","0.274466644090755","0.195743826540855","0.140771895101435","0.0857519788918206","0.0295","0.00943396226415094"
"PC","0.486694132056564","0.380448475686571","0.305483778351995","0.226210633254318","0.16382252559727","0.119000494804552","0.0824538258575198","0.02","0.00943396226415094"
"PC_STOREY","0.682997439037969","0.504661123708743","0.393626184323859","0.281070098205215","0.199558321622164","0.141266699653637","0.0864116094986807","0.0295","0.00943396226415094"
"QUAD","0.622870504398174","0.465230536659108","0.362187769164513","0.266677954622418","0.187111021883156","0.136318654131618","0.0857519788918206","0.0205","0.00943396226415094"
"PC_ZZD","0.486582785881305","0.380070546737213","0.303904679873672","0.225533355909245","0.163621762698253","0.11850569025235","0.0821240105540897","0.02","0.00943396226415094"
"QUAD_STOREY","0.709163790223806","0.522297808012094","0.403244329600919","0.290721300372503","0.201164424814294","0.141514101929738","0.0887203166226913","0.03","0.00943396226415094"
"BH","0.190735998218461","0.145502645502645","0.138386448463968","0.131899762952929","0.0965669544268219","0.0650667986145473","0.0573878627968338","0.0175","0.00943396226415094"
"oracle_ABH","0.905133058679434","0.661249685059209","0.475452196382429","0.321537419573315","0.225055209797229","0.146214745175656","0.0946569920844327","0.0315","0.00943396226415094"
"STOREY","0.641721338819082","0.489883121779565","0.382859543481305","0.282797858099063","0.19851911146688","0.118127786032689","0.0938222662702346","0.0489341085271318","0.00495049504950495"
"PC","0.482708773490493","0.390725147668719","0.309200392101946","0.234437751004016","0.171502901741045","0.110203070827142","0.0908490254377271","0.0474806201550388","0.00495049504950495"
"PC_STOREY","0.668519959968865","0.507603368103557","0.394902674695421","0.292838018741633","0.205123073844307","0.12555720653789","0.0941526263627354","0.0489341085271318","0.00495049504950495"
"QUAD","0.607583676192594","0.463868292069876","0.365775101526397","0.272255689424364","0.192115269161497","0.115156017830609","0.0938222662702346","0.0489341085271318","0.00495049504950495"
