"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"STOREY","1.416","1.296","1.148","1.044","0.92","0.74","0.624","0.472","0.372"
"PC","1.49405841613349","1.38496373510702","1.25063488298227","1.10918033226548","1.00368907577304","0.85641357585024","0.729615991931924","0.58803841459869","0.472569950636752"
"POLY","2.25655325373882","2.07727137725854","1.84246678116465","1.61147167795085","1.40462625716402","1.11192423387846","0.91938609504531","0.677444820321034","0.466051242764573"
"RESC_STOREY","0.897984931856928","0.827929728886481","0.734647699700247","0.673713195921504","0.590719582772414","0.489338044791981","0.428475077070841","0.320516273458003","0.26827102992019"
"RESC_PC","0.913641617290845","0.854497748525535","0.773710364929681","0.689857378003894","0.639056447357947","0.56548960793117","0.487814950945194","0.403481733327833","0.341914205218454"
"RESC_POLY","0.894394694252939","0.831369547796545","0.735615971690847","0.643723000927599","0.575482259291753","0.477250847808407","0.40247465496666","0.30149008475896","0.227967244590556"
"RESC_STOREY_midp","0.898713310744731","0.864516047017627","0.743774155848079","0.678231302555875","0.641962327808046","0.548834374877502","0.475838062238506","0.373653224782847","0.335748378395259"
"RESC_PC_midp","0.912673424063182","0.854067000640308","0.768238780769237","0.683300528580481","0.635107456597449","0.556339565018648","0.47747165158","0.390327760442502","0.331245370559725"
"RESC_POLY_midp","0.899121289284831","0.845888445638286","0.740266334652701","0.645337697183916","0.591308817024647","0.494369694987224","0.412325774118712","0.312922201219308","0.246524543350311"
"STOREY_RANDOM","0.901690550479263","0.830142817096261","0.73026103667055","0.643767979894174","0.573251131338025","0.472716321511987","0.394844493900802","0.29408048138423","0.227233146431469"
"PC_RANDOM","0.916568277404342","0.853253725279066","0.767856700301901","0.683410231466661","0.637264422719665","0.557916910807337","0.477431565347111","0.392653434611033","0.330226670414554"
"POLY_RANDOM","0.895005858093335","0.834312640198146","0.729048350414718","0.628308247858285","0.572016725543314","0.473143882713495","0.38426263525754","0.290176080770158","0.213710615778964"
"STOREY","1.488","1.312","1.208","0.984","0.892","0.744","0.596","0.532","0.352"
"PC","1.55692615982033","1.38973742217603","1.27572541305833","1.09164253080136","0.989884389015858","0.830650344338667","0.700921958287517","0.628720937547339","0.45215178866161"
"POLY","2.38721674847057","2.11708017626459","1.89058101189542","1.56520879192654","1.40230624585267","1.07776720784848","0.866008846880063","0.740244683384953","0.435238696368139"
"RESC_STOREY","0.949106329437482","0.820210525382411","0.784483702531615","0.619241124724169","0.580920619233099","0.480780763565181","0.394448282325555","0.371094116324976","0.260518231781195"
"RESC_PC","0.956214862433513","0.842100238829902","0.794577459638889","0.682801793176626","0.626502490271335","0.531721649470513","0.463497918957125","0.433580915383072","0.325190688993582"
"RESC_POLY","0.958657679037415","0.827295268658282","0.764840645864628","0.627489456102295","0.573071416430448","0.431722029805903","0.365259146900863","0.337002116174206","0.210484165632734"
"RESC_STOREY_midp","0.942361070723767","0.818948999959705","0.790778492736016","0.651445915370508","0.6087957595581","0.5274590002494","0.467275761306827","0.423704488821416","0.299499851520001"
"RESC_PC_midp","0.955130305743219","0.842182454723017","0.790367036225982","0.675040630342634","0.620908813925603","0.520763332938845","0.453453090582012","0.424166400271219","0.311431456824277"
"RESC_POLY_midp","0.959108582096935","0.831499459376578","0.768415177649725","0.636327644397151","0.582495939390327","0.442723908750037","0.384421184019621","0.350930170195895","0.219323832279101"
"STOREY_RANDOM","0.94721478261671","0.828357912703453","0.7623838948317","0.627856780129698","0.561501845297992","0.431257423761223","0.367996898273861","0.332256620027783","0.216062732449084"
"PC_RANDOM","0.957543100950148","0.840320529045619","0.788881049224387","0.676457216058831","0.621198416244318","0.5168913172986","0.452402440414212","0.42445065122111","0.311159753869303"
"POLY_RANDOM","0.956630645119429","0.834155719102024","0.758006046066797","0.627085627384171","0.571793697862619","0.408729197949701","0.351645393354914","0.320202263029291","0.192997290423525"
"STOREY","1.476","1.34","1.164","1.02","0.904","0.728","0.676","0.488","0.356"
"PC","1.53205669790631","1.42829435644628","1.2588691494351","1.11331739868137","1.00437575953891","0.828876059122068","0.759040213910169","0.607324892661191","0.46299818910046"
