"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"PC","365.4421176189","386.883202296878","388.630630445319","423.65188562251","438.864870813277","457.666161173775","469.058067406209","486.772203458192","476.48275041532"
"PC_ZZD","367.6976613741","389.389799712572","391.157688497203","426.589007551264","441.98012158563","461.001556254959","472.526850317468","490.448401188484","480.038468939933"
"SAMPLE DIFF","-2.25554375519971","-2.5065974156941","-2.52705805188424","-2.93712192875398","-3.11525077235262","-3.33539508118372","-3.46878291125927","-3.67619773029196","-3.55571852461298"
"PC","393.692408319196","401.829161672503","405.044992130614","420.166697349041","462.899508576426","445.365735363977","458.203204200553","479.180285994101","511.994642830221"
"PC_ZZD","396.278734728206","404.510761326526","407.764245943472","423.063011208301","466.296180922347","448.557104759354","461.544887518537","482.767589962805","505.8545"
"SAMPLE DIFF","-2.58632640900947","-2.68159965402333","-2.71925381285735","-2.89631385925992","-3.39667234592133","-3.1913693953768","-3.34168331798423","-3.58730396870493","6.14014283022073"
"PC","365.482549831309","400.973041419729","408.567401447278","404.587277366644","442.074513255283","444.597295073084","452.076518949933","491.951097073756","477.009594628264"
"PC_ZZD","367.738567007284","403.644616761712","411.327899150824","407.30117179733","445.227345730989","447.779666801094","455.346464910318","495.687934469393","480.571481971766"
"SAMPLE DIFF","-2.25601717597476","-2.67157534198361","-2.76049770354615","-2.71389443068603","-3.15283247570608","-3.18237172801071","-3.26994596038475","-3.7368373956366","-3.56188734350235"
"PC","379.290967893753","410.370895592829","427.584112995893","408.260610131559","441.062428983598","433.848453345029","456.003159450334","454.75819441475","499.049429281605"
"PC_ZZD","381.708667836821","413.152510409325","430.567277374962","411.017515615589","444.203410964567","436.904966885246","459.319082444338","458.059540113153","502.869381049064"
"SAMPLE DIFF","-2.41769994306793","-2.78161481649641","-2.98316437906891","-2.75690548403043","-3.14098198096895","-3.05651354021694","-3.31592299400393","-3.30134569840232","-3.81995176745829"
