"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"PC","130.904759714639","167.34173109688","198.211600315088","245.082954757396","302.090699544496","333.865401345432","377.663210669367","401.665930792191","440.813812805651"
"PC_ZZD","130.414105546138","167.277717426294","198.509041943178","245.92921307465","303.604461545463","335.751213329786","380.061851203094","404.345619175837","443.951883739792"
"SAMPLE DIFF","0.490654168501294","0.0640136705866325","-0.297441628089359","-0.846258317254353","-1.51376200096649","-1.88581198435367","-2.39864053372759","-2.67968838364573","-3.13807093414135"
"PC","126.535636823164","144.720737516257","218.597244367525","234.302973790076","281.914615108581","338.976746000415","380.396785869705","419.651593997454","452.536833063757"
"PC_ZZD","125.993824594727","144.391854631835","219.133381501824","235.023009310184","283.192135336888","340.922406719334","382.827433835454","422.54187651157","455.812168842101"
"SAMPLE DIFF","0.541812228437578","0.328882884422143","-0.536137134299338","-0.720035520107984","-1.27752022830634","-1.94566071891887","-2.43064796574839","-2.89028251411617","-3.2753357783435"
"PC","112.927699349485","174.149150970812","199.857279538288","242.69535535119","305.510678977775","300.004242703893","388.418908200706","430.881658402862","434.473646724817"
"PC_ZZD","112.226551781168","174.164845379529","200.173990424402","243.513657266997","307.064485517926","301.493574381713","390.943487196828","433.903433741101","437.537480654318"
"SAMPLE DIFF","0.701147568316884","-0.0156944087172235","-0.31671088611381","-0.818301915807069","-1.55380654015073","-1.48933167781985","-2.52457899612205","-3.02177533823908","-3.06383392950084"
"PC","126.069663473562","150.713157390361","206.096060435047","237.004669194526","290.919166945637","313.005726471193","386.58362451051","419.380631868458","461.261491533288"
"PC_ZZD","125.522395163174","150.454439750245","206.485821206681","237.756338866125","292.302121471403","314.647292522445","389.086714169903","422.267741687006","464.638984337651"
"SAMPLE DIFF","0.547268310388063","0.258717640116259","-0.389760771633973","-0.751669671598705","-1.38295452576642","-1.64156605125117","-2.50308965939354","-2.88710981854774","-3.37749280436327"
"PC","125.280057767892","151.800466195037","233.543534087383","248.129668841795","290.13905546055","319.305260113269","378.394823810789","417.63951938543","487.595541403623"
"PC_ZZD","124.723543964296","151.554479853715","234.254677328012","249.011601134264","291.512875660937","321.020587403935","380.802030802789","420.506242517914","491.281379597918"
"SAMPLE DIFF","0.556513803595763","0.245986341322322","-0.711143240629156","-0.881932292468576","-1.37382020038757","-1.71532729066627","-2.40720699200051","-2.86672313248397","-3.685838194295"
"PC","139.093969902155","149.963670669232","206.855886529049","260.657191251102","289.373070124345","334.774231421587","380.176500586522","419.296168086888","483.834231144101"
"PC_ZZD","138.699203195739","149.696177289098","207.254544104417","261.685808303461","290.737921402431","336.670684897302","382.60456923189","422.182288919018","487.476028156567"
"SAMPLE DIFF","0.39476670641568","0.267493380133971","-0.398657575368617","-1.02861705235915","-1.36485127808595","-1.89645347571536","-2.4280686453676","-2.88612083212934","-3.64179701246627"
"PC","108.978894656773","165.341224942009","208.205878414879","242.036401984015","304.15523950155","320.448689992062","400.280456328484","433.82852885376","445.855840718373"
