"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"STOREY","0.3806","0.4478","0.5172","0.6078","0.6668","0.7304","0.8028","0.85","0.9254"
"PC","0.525762524331405","0.581473295915784","0.62900696091233","0.696518015533877","0.747484177288525","0.788762391770103","0.852733238827896","0.889266344631559","0.942276956269507"
"PC_STOREY","0.354491394685621","0.425902126353049","0.495915802433299","0.588296934170429","0.654245137044426","0.714177069033408","0.792895489184407","0.843250660217734","0.920112451646576"
"QUAD","0.400099104648486","0.469496957798942","0.530133485195541","0.615780269602407","0.681170465053981","0.729858852545467","0.81001761686062","0.856879128654147","0.923501414160421"
"PC_ZZD","0.526806005263973","0.582648588533921","0.630294718181848","0.69796550395863","0.74905225165199","0.790428130389031","0.854550332470963","0.891169875602958","0.944305910348041"
"QUAD_STOREY","0.330339853962352","0.406119708164615","0.476674278589314","0.571104068489289","0.643208405483688","0.6992428609505","0.783807376755364","0.836485861396581","0.914538103712152"
"STOREY","0.3806","0.453","0.5344","0.5946","0.6556","0.7226","0.7976","0.879","0.9322"
"PC","0.529214577866027","0.582857063256651","0.639382664929124","0.695623746237865","0.739911029474934","0.790763383840259","0.841976524080695","0.907559019978591","0.948758022514773"
"PC_STOREY","0.355086801386935","0.428940607986494","0.512194229082113","0.57736675673662","0.641356951043258","0.713582186767536","0.789308028747769","0.87815379909782","0.933249162544003"
"QUAD","0.402465338124315","0.46995480909712","0.542167868892131","0.610256981939783","0.668813178138834","0.737543955273945","0.802203715830559","0.887319768629058","0.940394767564944"
"PC_ZZD","0.530266226357258","0.584035629868317","0.640694971114346","0.697069118821464","0.741461185770672","0.792433856806425","0.84376816733667","0.909505831419861","0.950802310796043"
"QUAD_STOREY","0.331238185832452","0.406431171761246","0.491661240097316","0.561775541191269","0.628184196067363","0.705564814187345","0.781080453419583","0.877083839130748","0.934517247318119"
"STOREY","0.3856","0.4662","0.5052","0.5836","0.6694","0.7404","0.7984","0.8616","0.9312"
"PC","0.534591329404578","0.58382826693992","0.623049081226838","0.687454938076866","0.74840310942145","0.791176492899136","0.84406124338242","0.897673964019555","0.947917962814758"
"PC_STOREY","0.360294244774161","0.440973700234206","0.485635770273262","0.566439806107143","0.653503708849138","0.728009457373166","0.788516644170292","0.858934743759129","0.925911202150506"
"QUAD","0.409110027656214","0.474669815501158","0.52320961285792","0.601298624976879","0.678971407214423","0.7405245130567","0.801968911971051","0.872620085818913","0.930500460397062"
"PC_ZZD","0.535655699289949","0.5850091314195","0.624322742153021","0.688880983260356","0.749973357978341","0.792847943281335","0.845857819084263","0.899597387418425","0.949960263514777"
"QUAD_STOREY","0.337006355304306","0.418025656712955","0.467628334281678","0.550844528447484","0.639044581158365","0.716500127170771","0.779820238741258","0.856189353627744","0.920931657465657"
"STOREY","0.391","0.4542","0.5142","0.5962","0.6472","0.715","0.7774","0.8574","0.9328"
"PC","0.53315461912727","0.584109876056785","0.62843011691642","0.690876586971363","0.734000927097644","0.783705425999747","0.833436332869789","0.896866957853661","0.953704384020377"
"PC_STOREY","0.362019134749141","0.429474500238027","0.491617321462663","0.581365828089713","0.633004255979527","0.701053528800287","0.767391487512602","0.853722691431785","0.935993239788335"
"QUAD","0.405446785287434","0.471194058352978","0.527736106942949","0.611221036994871","0.662213280441009","0.722124218298968","0.785771910302058","0.868931795224045","0.946325720872161"
"PC_ZZD","0.534215589756125","0.585291406823535","0.629716509373044","0.692310727776137","0.735537100091157","0.785359199837662","0.835207770033359","0.898788471875943","0.955760375392969"
"QUAD_STOREY","0.335169930314851","0.407266074503529","0.471390503095508","0.566869001099348","0.619762791276214","0.68812167816832","0.75728637585596","0.850369489558851","0.939263707779967"
"STOREY","0.3894","0.445","0.5304","0.5944","0.6674","0.725","0.7968","0.8712","0.9484"
"PC","0.532264909367588","0.577707505406756","0.637739548435499","0.693741965812448","0.747790503132448","0.790627542686427","0.844543696026333","0.90391793706704","0.956130947564687"
"PC_STOREY","0.363220847660962","0.418536866120129","0.508444681860832","0.577821416897797","0.655774750252821","0.714751224826034","0.788710377560051","0.868652607120367","0.944853737796365"
"QUAD","0.407527242214113","0.459861097276136","0.540546551935399","0.61029375948463","0.68279322812805","0.735872634057158","0.802687949284376","0.88072724383416","0.946177097769972"
"PC_ZZD","0.533323774943152","0.578873888164548","0.639047967007098","0.695182886103561","0.749359302262859","0.792297694252423","0.846341413211131","0.905856133706141","0.958192680186626"
"QUAD_STOREY","0.33943834623729","0.394278675465697","0.488260875004185","0.562627724113173","0.645426312133116","0.706152589672916","0.780120438899887","0.86607743899244","0.941330628853705"
"STOREY","0.387","0.4476","0.5288","0.5958","0.6682","0.7338","0.785","0.8824","0.916"
"PC","0.532639111633287","0.578066824025644","0.636665163386169","0.692077652080345","0.744387481663472","0.795714036902636","0.841526170392469","0.901996730954598","0.93939125060175"
"PC_STOREY","0.36341075008273","0.424654915705713","0.508220007236477","0.581222276416244","0.651036321041133","0.721504422675928","0.77541983192677","0.873990265531932","0.912775114507317"
"QUAD","0.410048200248674","0.466003247996974","0.540680366657444","0.612260318164625","0.673177000087371","0.740479869306278","0.795344567931006","0.876460987821571","0.921626814503189"
"PC_ZZD","0.533698862571412","0.579234056931289","0.63797103996274","0.693514634605167","0.745948229245088","0.797396223113948","0.843316748111618","0.903930382020037","0.941413377100674"
"QUAD_STOREY","0.341654122796342","0.403288630814279","0.489265769916143","0.567217528547497","0.634948949524009","0.71000002611036","0.766953467000046","0.865815495227628","0.910112865573937"
"STOREY","0.3856","0.4368","0.523","0.5886","0.6684","0.7346","0.8026","0.8614","0.931"
"PC","0.530872816416396","0.571604119740465","0.63591162655118","0.686910281614398","0.743640162276601","0.799667925588214","0.850625646639215","0.894393648227429","0.947075630319123"
"PC_STOREY","0.360961784699033","0.411917673015343","0.503177093107086","0.571142599152304","0.65059602308973","0.724228203924216","0.797923018731256","0.852223520472848","0.925892884789575"
"QUAD","0.406041330274409","0.455105999151508","0.539334287359103","0.60175730490827","0.671929065567166","0.74587740001048","0.814943775523573","0.862745416758201","0.931118908489189"
"PC_ZZD","0.531928388300037","0.572756061887771","0.6372157202596","0.688335038140697","0.745199141700547","0.801359466700156","0.852437753719164","0.896309310399135","0.949115938060458"
"QUAD_STOREY","0.337842281342759","0.389089969488493","0.485091303127041","0.555158637533535","0.634047781295597","0.714978783177169","0.793990276525096","0.843268388956235","0.92167080298165"
"STOREY","0.3836","0.457","0.5234","0.577","0.6494","0.741","0.8158","0.8664","0.9264"
"PC","0.531210174033819","0.581680559645165","0.633280505913928","0.679183059283308","0.737180793293644","0.795895200600244","0.854379889293831","0.900105672821661","0.944202845042458"
"PC_STOREY","0.357733192357367","0.434500580294276","0.499421018446266","0.561614266726694","0.636195389386086","0.728722267428376","0.806350934293222","0.862764668610213","0.924766918267582"
