"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"STOREY","0.6456","0.6982","0.7542","0.77","0.8148","0.8466","0.891","0.9236","0.976"
"PC","0.746007846783401","0.783650829760273","0.823704003745085","0.832606713935476","0.860264251347528","0.888031567570052","0.922992900951589","0.940218041804243","0.976392366490444"
"PC_STOREY","0.61574822577095","0.671806535659731","0.736691753990314","0.751796006632868","0.79544280368322","0.836445446168337","0.880411339492324","0.913093679999609","0.970883542572833"
"QUAD","0.64783068897636","0.697981486845095","0.75869238184576","0.770097131732649","0.807518203328447","0.849684584565813","0.889908053394253","0.915757954348119","0.968160381689676"
"PC_ZZD","0.74757242814889","0.785304474423486","0.825452414217946","0.834376188220648","0.862099163366217","0.889932177058922","0.924976228955241","0.942242124491152","0.97850203762956"
"QUAD_STOREY","0.588183813384094","0.646798054701673","0.719910207672313","0.734404988830259","0.777861353143682","0.826641940694516","0.8703554472038","0.903262182754191","0.966179602289733"
"STOREY","0.6574","0.6858","0.7402","0.7716","0.801","0.859","0.8816","0.9108","0.9572"
"PC","0.754475692948428","0.775108108963202","0.813579782972261","0.836662219219725","0.859997117906048","0.896063709400415","0.918994771362431","0.940341057482686","0.971566786613088"
"PC_STOREY","0.627725709826186","0.659973550729881","0.71908560440935","0.752687916250806","0.783263601280987","0.850097954692086","0.875546366795351","0.907001613741265","0.955207500501841"
"QUAD","0.658716953743812","0.687800532698094","0.742217968211127","0.77388038695601","0.804524680984976","0.860214163206539","0.89026878939581","0.918596246525501","0.961283668254307"
"PC_ZZD","0.756060309237944","0.776741541549009","0.815304239538773","0.838441288830399","0.861831397887014","0.897983322936857","0.920968639791475","0.942365431224691","0.973665040430215"
"QUAD_STOREY","0.599929994046471","0.635135704102709","0.698348239008627","0.735202041782014","0.767427539458659","0.841106707588498","0.870470333284946","0.903407641892916","0.954039373265657"
"STOREY","0.6666","0.689","0.746","0.7676","0.815","0.8458","0.8906","0.9164","0.9644"
"PC","0.758493258330937","0.777541652688176","0.813655317001261","0.835934009443199","0.866887655204854","0.891223099759776","0.917038034858365","0.933407172391428","0.970208114902537"
