"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"PC","262.720244775944","285.756150310756","345.634055503586","346.271918979005","364.759902661969","406.406485067795","416.584279859108","453.738573554225","464.501040014788"
"PC_ZZD","263.773018122025","287.078651074745","347.657666659477","348.30299887833","367.007458362238","409.141680601454","419.438647191978","457.027980511971","467.916464692321"
"SAMPLE DIFF","-1.05277334608149","-1.32250076398861","-2.0236111558915","-2.03107989932516","-2.247555700269","-2.73519553365878","-2.85436733287025","-3.28940695774639","-3.41542467753317"
"PC","264.515632069034","289.689191443902","308.62015145069","355.03694483925","386.448401554542","407.339913934374","421.203207539473","425.403237562063","495.475851675747"
"PC_ZZD","265.58942760493","291.057744186519","310.210366804026","357.170654426373","388.949907888344","410.086038986631","424.111657896552","428.360866070677","499.253960423018"
"SAMPLE DIFF","-1.07379553589629","-1.36855274261666","-1.59021535333613","-2.13370958712278","-2.50150633380213","-2.74612505225758","-2.90845035707969","-2.95762850861416","-3.77810874727129"
"PC","258.275841486202","278.241760777937","325.045325516367","357.354923605649","362.719107322627","382.572614458355","441.739150727659","422.365824339058","468.23854851492"
"PC_ZZD","259.276575314164","279.476275554885","326.827863232839","359.515774406148","364.942767350268","385.028739201048","444.888056443529","425.287887776244","471.697735679481"
"SAMPLE DIFF","-1.00073382796194","-1.23451477694886","-1.78253771647115","-2.16085080049857","-2.22366002764062","-2.45612474269285","-3.14890571587017","-2.92206343718601","-3.45918716456117"
"PC","260.060772959503","307.514838733177","298.727633259565","340.931576274351","359.11416996387","413.255005171472","401.973012859931","445.2051524437","482.407088750347"
"PC_ZZD","261.082406550086","309.092111979904","300.202017117401","342.900126100947","361.295619779977","416.070390027025","404.656296867508","448.394641573663","486.032175352525"
"SAMPLE DIFF","-1.02163359058284","-1.57727324672675","-1.47438385783624","-1.96854982659636","-2.18144981610692","-2.81538485555274","-2.6832840075769","-3.18948912996325","-3.62508660217782"
"PC","291.912421043378","285.580819910329","325.422102584759","350.716875682595","385.869391095181","419.196573452148","439.191949113529","466.260130369269","466.716348731282"
"PC_ZZD","293.307005581375","286.901267730659","327.209051983923","352.800001579963","388.364117795515","422.081528130699","442.311029645699","469.696152235762","470.157712458577"
"SAMPLE DIFF","-1.39458453799688","-1.32044782033","-1.78694939916494","-2.08312589736749","-2.49472670033344","-2.8849546785512","-3.1190805321703","-3.43602186649377","-3.44136372729457"
"PC","249.162191113509","287.82198863825","329.399702755638","322.567314359851","381.001580315947","366.391269284009","420.208392323491","452.422729693619","461.173977845612"
"PC_ZZD","250.056213209257","289.168678303216","331.233225875204","324.32083704369","383.439309819866","368.657926656055","423.105194389207","455.696729435602","464.550445952207"
"SAMPLE DIFF","-0.894022095748056","-1.34668966496525","-1.83352311956577","-1.75352268383949","-2.4377295039194","-2.26665737204644","-2.89680206571575","-3.27399974198255","-3.37646810659425"
"PC","262.484100115709","308.693658617834","315.942634342753","332.126145213337","377.885274356184","382.961396826204","417.863275344177","459.928610478694","488.392216248367"
"PC_ZZD","263.534108443963","310.284734666591","317.618588648273","333.99159224764","380.286515033621","385.422073821642","420.732618435182","463.290496578789","492.087382708419"
"SAMPLE DIFF","-1.05000832825482","-1.59107604875624","-1.67595430551927","-1.86544703430297","-2.40124067743653","-2.46067699543801","-2.86934309100496","-3.36188610009503","-3.69516646005212"
"PC","281.547956247977","317.28524256675","316.626939813873","329.485624462172","350.174872581092","421.365577481151","424.148075398771","446.470806327597","485.735210229076"
"PC_ZZD","282.821183267685","318.976917471964","318.310906652153","331.320153639","352.251652164144","424.275929027877","427.091007213615","449.675114998886","489.399265805649"
"SAMPLE DIFF","-1.27322701970758","-1.69167490521409","-1.68396683828064","-1.83452917682757","-2.07677958305197","-2.91035154672676","-2.9429318148442","-3.20430867128982","-3.66405557657225"
"PC","276.273751613952","315.65967721258","329.864746027268","347.135163202835","386.856882108011","387.978314950834","419.51263897188","436.71426394424","459.774076083887"
"PC_ZZD","277.4852229716","317.332318373062","331.703714338501","349.176350828777","389.363171340613","390.497735040594","422.401294461601","439.804333260763","463.134152740754"
"SAMPLE DIFF","-1.21147135764778","-1.6726411604821","-1.83896831123326","-2.04118762594197","-2.50628923260268","-2.51942008975931","-2.88865548972171","-3.09006931652311","-3.36007665686623"
"PC","257.249283787461","301.043919636146","328.600985998255","352.834223698008","385.955739002651","383.746410320931","427.746306015826","433.041711876835","477.499163275542"
"PC_ZZD","258.237997651329","302.545424891165","330.425156943308","354.942141623288","388.451476750633","386.216279039379","430.731369512965","436.088779281201","481.066782978335"
"SAMPLE DIFF","-0.98871386386736","-1.50150525501959","-1.82417094505354","-2.10791792527999","-2.49573774798205","-2.4698687184478","-2.98506349713927","-3.04706740436586","-3.56761970279331"
"PC","277.552250962472","301.966175087355","328.630383492946","329.530800902993","370.198779168397","382.196854039203","398.741756695062","435.580961223967","452.743083470773"
"PC_ZZD","278.778692268992","303.478479031452","330.454898653265","331.365859050766","372.51001867368","384.648579003148","401.387205924204","438.657760698939","456.020834235132"
"SAMPLE DIFF","-1.22644130651958","-1.51230394409782","-1.82451516031892","-1.83505814777311","-2.31123950528274","-2.45172496394503","-2.64544922914246","-3.07679947497144","-3.27775076435927"
"PC","269.705651920387","293.719981155561","331.846715792866","341.61865043944","379.806625333272","399.489868960728","408.853223452029","456.827510636822","494.248293029106"
