"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"PC","197.550441821712","228.899783431926","275.119412598906","282.224178947368","335.402076002749","345.517658989542","403.194710718918","439.384786026582","473.57355998768"
"PC_ZZD","197.840141945002","229.55655299613","276.317367801027","283.505323858663","337.305880910665","347.53990725865","405.892299586725","442.506124486167","477.095214801576"
"SAMPLE DIFF","-0.28970012329043","-0.65676956420441","-1.19795520212057","-1.28114491129475","-1.9038049079162","-2.02224826910856","-2.69758886780778","-3.12133845958522","-3.52165481389574"
"PC","171.784304753883","216.195612029878","238.106307590315","307.839153683919","326.319817761797","390.477692263339","410.274532078632","447.28442064922","450.159488676665"
"PC_ZZD","171.772309178246","216.703628451136","238.87087634589","309.420224334404","328.11727850797","393.02637756205","413.05501857474","450.498255930602","453.40698812958"
"SAMPLE DIFF","0.0119955756368029","-0.508016421257821","-0.764568755574999","-1.581070650485","-1.79746074617287","-2.5486852987114","-2.78048649610867","-3.21383528138171","-3.24749945291506"
"PC","165.373578720805","215.185154766877","248.40005737958","278.899885560719","325.800841574929","356.936131326179","393.587698221494","436.114283419434","450.855236488077"
"PC_ZZD","165.286519954047","215.681339744042","249.285155651437","280.142106320749","327.59222562893","359.092078487877","396.17279857997","439.197327563992","454.110882452116"
"SAMPLE DIFF","0.0870587667581049","-0.496184977165342","-0.885098271857487","-1.24222076003048","-1.79138405400084","-2.15594716169824","-2.58510035847547","-3.08304414455813","-3.25564596403888"
"PC","181.246955889301","238.858628225592","263.978159523529","295.51182889555","344.952123967167","331.863615236411","390.584795509356","440.242996605497","485.205344242292"
"PC_ZZD","181.345758495809","239.632005903486","265.04566179339","296.948558900088","346.967750386699","333.725988307214","393.134734879975","443.374383852751","488.863195618025"
"SAMPLE DIFF","-0.0988026065078031","-0.77337767789345","-1.067502269861","-1.43673000453799","-2.01562641953154","-1.86237307080313","-2.54993937061903","-3.13138724725377","-3.657851375733"
"PC","202.526950386799","203.024655525281","240.256892216407","281.388638627864","303.881388322581","368.474734963879","385.47804016108","431.326178402109","454.510906770317"
"PC_ZZD","202.874920448878","203.378453216827","241.046642167369","282.660000197557","305.41611749845","370.765787635571","387.968184533326","434.353158625019","457.809356977691"
"SAMPLE DIFF","-0.347970062079014","-0.353797691545509","-0.789749950961891","-1.27136156969362","-1.53472917586907","-2.29105267169206","-2.49014437224605","-3.02698022291031","-3.29845020737361"
"PC","175.162928640475","207.16170431699","259.91841809743","308.205394128613","314.480760621151","352.608028216547","392.963750112707","425.423061300657","468.996381565883"
"PC_ZZD","175.190493371927","207.563942712837","260.938384854933","309.790753088465","316.139597847264","354.713297618935","395.541544662776","428.380921925427","472.464442197638"
"SAMPLE DIFF","-0.0275647314513208","-0.402238395847633","-1.0199667575028","-1.58535895985193","-1.65883722611306","-2.10526940238753","-2.57779455006965","-2.95786062476941","-3.46806063175489"
"PC","199.534377800434","222.481475974276","230.170346784989","279.971936777151","333.267760868786","352.918955958697","441.037708532046","425.404244036444","462.406900901697"
"PC_ZZD","199.847307830099","223.063093576459","230.841993375495","281.226710184875","335.146575080798","355.027866014017","444.178401061247","428.361884329867","465.797805304355"
"SAMPLE DIFF","-0.312930029665267","-0.581617602182803","-0.671646590505446","-1.25477340772363","-1.87881421201263","-2.10891005532039","-3.14069252920171","-2.95764029342274","-3.39090440265795"
"PC","172.822601359296","213.029578006178","251.093712629183","271.89358828767","328.077982806203","351.718242435377","397.4374990346","428.355684585666","469.056628487412"
"PC_ZZD","172.822763198612","213.500523335052","252.010350910358","273.05377231293","329.896029906881","353.813093336053","400.067676710796","431.34788329648","472.525394550371"
"SAMPLE DIFF","-0.000161839315978796","-0.470945328874336","-0.916638281175096","-1.16018402526032","-1.8180471006778","-2.09485090067579","-2.63017767619613","-2.99219871081357","-3.46876606295911"
"PC","182.956711066686","211.795347779186","236.382169151748","287.794771914847","299.24130442892","370.937804932815","390.044172093056","432.207703691049","444.266352413159"
"PC_ZZD","183.075533196566","212.251841506332","237.126549970346","289.141142899198","300.721702862479","373.257697690774","392.587781304094","435.245005693567","447.444849133565"
"SAMPLE DIFF","-0.118822129879817","-0.456493727146494","-0.744380818597818","-1.34637098435093","-1.48039843355821","-2.31989275795831","-2.54360921103756","-3.03730200251846","-3.17849672040569"
"PC","184.479175636758","210.338959138848","255.917236409616","284.994975728157","329.102246905497","357.667161498827","381.194579215475","434.297384723885","478.009773319711"
"PC_ZZD","184.615824304289","210.778400011405","256.890353330736","286.308563898958","330.932287114513","359.831668292816","383.634568543509","437.359154801617","481.583371755511"
"SAMPLE DIFF","-0.136648667530807","-0.439440872556759","-0.973116921120209","-1.31358817080098","-1.83004020901643","-2.16450679398974","-2.43998932803402","-3.06177007773198","-3.57359843580048"
"PC","187.587074928389","222.14011554332","244.309662639003","305.023152780073","312.30041929764","354.991104023913","398.323531263441","434.259277070451","482.433398897481"
"PC_ZZD","187.760113988726","222.717736156216","245.146866478843","306.571250875975","313.933726907197","357.124276860929","400.964083491004","437.320600945669","486.058793565171"
"SAMPLE DIFF","-0.173039060336492","-0.577620612896709","-0.837203839840072","-1.54809809590188","-1.63330760955608","-2.13317283701599","-2.6405522275636","-3.06132387521791","-3.62539466769061"
"PC","190.933581070204","250.62065600872","259.902001396843","267.43455694786","298.630457757728","356.782192913789","381.791608362173","441.067092443676","486.046141720038"
"PC_ZZD","191.145804370955","251.531755269926","260.921775931199","268.542530175162","300.103703787614","358.936337610617","384.238588304486","444.208129029099","489.713837993437"
"SAMPLE DIFF","-0.21222330075102","-0.91109926120609","-1.01977453435563","-1.10797322730247","-1.47324602988522","-2.15414469682753","-2.44697994231268","-3.14103658542297","-3.66769627339988"
"PC","163.632453349328","210.506168266398","254.120277082204","276.026517415563","330.673001019045","345.351359586973","383.630222367143","443.605173238213","467.764555300019"
"PC_ZZD","163.525007745595","210.947566990629","255.07235340656","277.235093907982","332.521433187977","347.371660656377","386.09873064084","446.77592821166","471.218192478027"
"SAMPLE DIFF","0.107445603732714","-0.441398724231249","-0.952076324355517","-1.20857649241884","-1.84843216893199","-2.02030106940384","-2.4685082736969","-3.17075497344621","-3.45363717800791"
"PC","184.403931862272","235.161685523194","233.374625800437","249.927799445365","324.25406939749","373.581747191199","408.914335037437","423.619094105281","473.445694934438"
"PC_ZZD","184.539699500447","235.891775698985","234.083791293934","250.83078604907","326.027342296065","375.932597869061","411.67889498639","426.55583207816","476.965852576425"
"SAMPLE DIFF","-0.135767638175338","-0.730090175791076","-0.709165493497295","-0.902986603705756","-1.77327289857521","-2.35085067786173","-2.76455994895332","-2.93673797287875","-3.52015764198734"
"PC","160.993013382821","210.579051532409","252.509763610886","306.695848229278","339.111134531756","355.025821252508","384.430422403403","429.896914872229","466.869719748461"
"PC_ZZD","160.854662576521","211.021303646802","253.442982433005","308.263531916194","341.058368805989","357.159400593553","386.908300219324","432.907159848468","470.312879296996"
