"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"BH","8076","7224","6166","5248","4233","3308","2355","1539","592"
"oracle_ABH","9457","8358","7117","5928","4721","3614","2514","1611","607"
"STOREY","9440","8341","7177","5904","4824","3609","2662","1558","607"
"PC","9335","8273","7125","5866","4801","3596","2658","1557","601"
"PC_STOREY","9441","8341","7177","5910","4824","3609","2667","1559","606"
"QUAD","9427","8336","7162","5907","4820","3607","2667","1559","601"
"PC_ZZD","9335","8272","7125","5864","4800","3596","2657","1556","601"
"QUAD_STOREY","9442","8341","7174","5915","4824","3609","2668","1559","604"
"BH","8156","7227","6205","5211","4318","3286","2431","1494","582"
"oracle_ABH","9449","8348","7164","5915","4818","3613","2652","1559","601"
"STOREY","9376","8262","7140","5866","4740","3635","2653","1586","612"
"PC","9239","8184","7101","5846","4719","3610","2645","1583","611"
"PC_STOREY","9376","8264","7141","5866","4740","3635","2653","1585","611"
"QUAD","9339","8253","7139","5861","4734","3626","2647","1583","611"
"PC_ZZD","9239","8182","7101","5845","4718","3609","2645","1582","609"
"QUAD_STOREY","9375","8269","7144","5866","4741","3635","2653","1583","611"
"BH","8020","7174","6211","5254","4253","3335","2493","1486","592"
"oracle_ABH","9424","8281","7144","5899","4744","3626","2646","1588","612"
"STOREY","9444","8260","7225","5945","4855","3645","2653","1552","636"
"PC","9329","8204","7138","5918","4825","3630","2648","1551","634"
"PC_STOREY","9444","8264","7226","5942","4851","3645","2654","1552","637"
"QUAD","9417","8256","7206","5937","4841","3639","2657","1551","637"
"PC_ZZD","9329","8202","7136","5916","4825","3629","2647","1551","634"
"QUAD_STOREY","9445","8276","7225","5942","4849","3645","2657","1551","637"
"BH","8028","7152","6270","5226","4341","3302","2460","1443","619"
"oracle_ABH","9461","8292","7170","5954","4837","3644","2653","1552","634"
"STOREY","9475","8241","7107","6073","4632","3722","2610","1497","682"
"PC","9329","8168","7059","6025","4622","3707","2605","1493","678"
"PC_STOREY","9472","8247","7113","6069","4635","3723","2610","1497","679"
"QUAD","9440","8231","7105","6054","4638","3716","2609","1497","678"
"PC_ZZD","9329","8167","7059","6024","4622","3707","2605","1492","678"
"QUAD_STOREY","9468","8251","7113","6065","4638","3723","2610","1497","678"
"BH","8158","7101","6200","5295","4204","3362","2430","1402","645"
"oracle_ABH","9474","8264","7121","6051","4673","3711","2609","1497","678"
"STOREY","9448","8320","7088","5844","4857","3703","2648","1615","657"
"PC","9333","8258","7041","5803","4831","3689","2646","1609","657"
"PC_STOREY","9450","8317","7092","5846","4857","3705","2648","1617","657"
"QUAD","9430","8302","7088","5833","4853","3701","2649","1614","657"
"PC_ZZD","9333","8257","7039","5801","4829","3688","2646","1608","657"
"QUAD_STOREY","9453","8316","7101","5846","4857","3707","2646","1617","657"
"BH","8084","7220","6155","5181","4352","3359","2440","1523","631"
"oracle_ABH","9457","8326","7099","5855","4844","3694","2654","1610","657"
"STOREY","9456","8290","7073","6091","4839","3610","2451","1585","675"
"PC","9345","8223","7014","6060","4825","3595","2446","1584","675"
"PC_STOREY","9458","8287","7073","6092","4839","3612","2455","1586","675"
"QUAD","9436","8274","7064","6083","4837","3607","2451","1585","675"
"PC_ZZD","9344","8223","7012","6059","4822","3595","2443","1583","675"
"QUAD_STOREY","9462","8281","7073","6094","4840","3612","2455","1586","675"
"BH","8114","7180","6132","5408","4339","3253","2278","1516","647"
"oracle_ABH","9462","8302","7082","6079","4839","3614","2468","1587","675"
"STOREY","9435","8342","7114","6032","4834","3744","2547","1528","620"
"PC","9304","8273","7050","6013","4805","3719","2546","1522","619"
"PC_STOREY","9437","8347","7123","6032","4835","3744","2546","1528","620"
"QUAD","9418","8327","7105","6032","4830","3733","2546","1525","620"
"PC_ZZD","9304","8273","7048","6013","4802","3716","2545","1521","618"
"QUAD_STOREY","9442","8350","7126","6032","4835","3744","2546","1528","620"
"BH","8040","7170","6155","5316","4327","3406","2372","1437","598"
"oracle_ABH","9449","8339","7119","6039","4820","3726","2569","1528","618"
"STOREY","9403","8292","7097","5921","4766","3785","2625","1527","660"
"PC","9293","8208","7050","5879","4752","3774","2617","1522","659"
"PC_STOREY","9405","8289","7103","5921","4777","3785","2628","1527","660"
"QUAD","9391","8264","7094","5914","4777","3784","2627","1527","659"
"PC_ZZD","9292","8206","7049","5878","4751","3772","2616","1520","658"
"QUAD_STOREY","9411","8286","7104","5921","4788","3785","2628","1527","660"
"BH","8104","7156","6167","5228","4241","3426","2433","1438","638"
"oracle_ABH","9438","8289","7103","5913","4784","3782","2628","1527","659"
"STOREY","9468","8426","7078","5946","4775","3712","2685","1549","674"
"PC","9350","8350","7022","5909","4764","3689","2665","1546","675"
"PC_STOREY","9473","8433","7079","5947","4775","3712","2684","1552","675"
"QUAD","9451","8420","7065","5946","4773","3704","2672","1552","675"
"PC_ZZD","9350","8349","7021","5909","4764","3688","2663","1546","675"
"QUAD_STOREY","9484","8436","7081","5951","4775","3712","2684","1554","675"
"BH","8128","7253","6157","5235","4329","3365","2481","1458","656"
"oracle_ABH","9471","8404","7089","5947","4773","3691","2665","1553","675"
"STOREY","9447","8344","7104","5923","4811","3608","2583","1568","695"
"PC","9306","8270","7034","5899","4786","3589","2571","1568","694"
"PC_STOREY","9452","8341","7104","5932","4807","3607","2583","1568","694"
"QUAD","9423","8328","7085","5932","4805","3600","2577","1568","694"
"PC_ZZD","9306","8269","7033","5895","4780","3589","2567","1566","694"
"QUAD_STOREY","9455","8340","7102","5943","4807","3606","2582","1568","692"
"BH","8103","7164","6160","5276","4299","3302","2394","1465","666"
"oracle_ABH","9462","8354","7104","5933","4807","3602","2571","1569","693"
"STOREY","9427","8275","7122","6003","4672","3794","2588","1588","670"
"PC","9285","8202","7084","5938","4654","3784","2578","1583","670"
"PC_STOREY","9419","8278","7115","6004","4675","3802","2582","1585","670"
"QUAD","9398","8269","7105","5985","4675","3802","2581","1585","670"
"PC_ZZD","9285","8202","7084","5938","4651","3780","2578","1583","670"
"QUAD_STOREY","9417","8286","7110","6010","4681","3811","2581","1583","671"
"BH","8060","7118","6221","5236","4163","3462","2401","1484","650"
"oracle_ABH","9445","8286","7132","5974","4683","3780","2593","1589","670"
"STOREY","9421","8251","7000","5995","4787","3611","2727","1565","650"
"PC","9304","8181","6934","5967","4767","3611","2713","1566","650"
"PC_STOREY","9421","8244","6990","5996","4782","3612","2726","1565","650"
"QUAD","9387","8241","6973","5996","4778","3627","2720","1567","650"
"PC_ZZD","9304","8181","6934","5966","4765","3610","2713","1566","647"
"QUAD_STOREY","9421","8243","6983","5998","4781","3615","2723","1566","650"
"BH","8075","7181","6104","5277","4286","3270","2516","1483","611"
"oracle_ABH","9439","8296","7034","6003","4799","3649","2716","1570","650"
"STOREY","9447","8328","7099","5936","4784","3679","2588","1605","602"
"PC","9317","8243","7045","5913","4762","3671","2592","1602","598"
"PC_STOREY","9449","8330","7108","5944","4787","3680","2588","1604","598"
"QUAD","9421","8319","7102","5944","4781","3679","2596","1602","598"
"PC_ZZD","9315","8243","7044","5909","4761","3671","2588","1602","597"
"QUAD_STOREY","9457","8335","7118","5946","4787","3680","2588","1603","598"
"BH","8085","7144","6208","5221","4263","3359","2416","1517","586"
"oracle_ABH","9459","8328","7115","5946","4771","3683","2612","1605","602"
"STOREY","9422","8334","7151","5833","4798","3718","2668","1559","665"
"PC","9324","8255","7111","5802","4746","3706","2666","1559","664"
"PC_STOREY","9422","8340","7151","5830","4792","3726","2668","1559","665"
"QUAD","9404","8318","7142","5826","4771","3728","2674","1560","665"
"PC_ZZD","9324","8255","7109","5799","4746","3706","2661","1559","663"
"QUAD_STOREY","9422","8340","7151","5828","4786","3734","2674","1559","665"
"BH","8104","7214","6211","5128","4213","3340","2504","1495","649"
"oracle_ABH","9448","8331","7159","5870","4756","3708","2668","1567","663"
"STOREY","9433","8284","7073","5949","4718","3612","2575","1553","720"
"PC","9310","8213","7017","5936","4704","3611","2558","1553","719"
"PC_STOREY","9435","8285","7081","5951","4720","3614","2575","1553","720"
"QUAD","9400","8276","7075","5952","4720","3614","2566","1554","719"
"PC_ZZD","9309","8212","7017","5933","4704","3611","2557","1553","719"
"QUAD_STOREY","9439","8287","7086","5954","4721","3614","2575","1553","719"
"BH","8126","7126","6185","5301","4291","3313","2364","1455","707"
"oracle_ABH","9450","8295","7100","5964","4735","3636","2563","1560","719"
"STOREY","9428","8353","7064","5928","4658","3609","2577","1583","642"
"PC","9300","8274","6990","5898","4630","3602","2572","1580","641"
"PC_STOREY","9437","8363","7064","5928","4658","3609","2575","1584","641"
"QUAD","9415","8348","7056","5927","4647","3609","2578","1582","641"
"PC_ZZD","9300","8274","6986","5897","4628","3600","2572","1577","640"
"QUAD_STOREY","9441","8374","7067","5928","4656","3609","2575","1584","641"
"BH","8061","7187","6139","5264","4171","3327","2390","1479","621"
"oracle_ABH","9445","8330","7067","5942","4669","3628","2590","1582","642"
"STOREY","9436","8370","7066","5973","4793","3650","2707","1637","657"
"PC","9292","8304","7024","5947","4780","3631","2702","1636","657"
"PC_STOREY","9429","8368","7072","5971","4792","3656","2707","1637","657"
"QUAD","9387","8363","7066","5959","4787","3649","2708","1637","657"
"PC_ZZD","9292","8303","7022","5944","4780","3629","2700","1635","657"
"QUAD_STOREY","9428","8368","7080","5963","4791","3661","2708","1637","657"
"BH","8073","7212","6255","5250","4291","3295","2491","1550","643"
"oracle_ABH","9461","8368","7067","5980","4794","3641","2703","1636","668"
"STOREY","9478","8223","7009","5968","4778","3623","2553","1558","608"
"PC","9336","8175","6951","5935","4763","3607","2547","1556","608"
"PC_STOREY","9483","8229","7013","5969","4778","3623","2554","1556","608"
"QUAD","9445","8219","7007","5968","4775","3622","2554","1556","608"
"PC_ZZD","9336","8172","6951","5932","4763","3607","2547","1556","608"
"QUAD_STOREY","9483","8233","7014","5970","4778","3626","2556","1556","608"
"BH","8074","7114","6093","5300","4200","3285","2376","1451","585"
"oracle_ABH","9471","8252","7052","5985","4779","3616","2554","1561","609"
"STOREY","9388","8299","7052","5943","4891","3670","2580","1447","693"
"PC","9285","8212","7002","5904","4875","3654","2578","1442","693"
"PC_STOREY","9391","8306","7051","5942","4895","3675","2584","1447","693"
"QUAD","9361","8280","7035","5933","4897","3670","2585","1445","694"
"PC_ZZD","9285","8212","6998","5903","4873","3654","2576","1441","693"
"QUAD_STOREY","9393","8310","7051","5941","4897","3675","2587","1447","693"
"BH","8095","7133","6124","5299","4354","3366","2410","1358","662"
"oracle_ABH","9438","8299","7059","5947","4898","3668","2588","1447","695"
"STOREY","9421","8333","7131","5876","4752","3659","2577","1619","658"
"PC","9336","8230","7072","5837","4723","3654","2559","1612","656"
"PC_STOREY","9421","8328","7127","5876","4752","3659","2573","1621","658"
"QUAD","9405","8300","7116","5862","4742","3659","2567","1619","657"
"PC_ZZD","9335","8228","7070","5835","4719","3654","2559","1612","656"
"QUAD_STOREY","9421","8322","7127","5876","4751","3659","2572","1622","658"
"BH","8175","7092","6198","5158","4281","3317","2327","1523","629"
"oracle_ABH","9445","8317","7140","5880","4742","3685","2568","1608","657"
"STOREY","9401","8187","7127","5979","4868","3678","2587","1620","610"
"PC","9258","8113","7096","5946","4837","3664","2578","1615","610"
"PC_STOREY","9409","8176","7130","5979","4868","3678","2587","1626","610"
"QUAD","9365","8154","7121","5970","4868","3678","2587","1625","610"
"PC_ZZD","9258","8113","7094","5944","4835","3663","2578","1615","610"
"QUAD_STOREY","9419","8164","7132","5979","4868","3680","2587","1626","610"
"BH","8012","7037","6219","5271","4362","3330","2395","1518","593"
"oracle_ABH","9440","8228","7130","5989","4862","3674","2593","1615","616"
"STOREY","9512","8172","6966","5953","4880","3633","2668","1545","699"
"PC","9381","8098","6920","5928","4857","3629","2667","1544","699"
