"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"STOREY","2","0","2","0","0","0","0","0","0"
"PC","2","0","2","0","0","0","0","0","0"
"PC_STOREY","2","0","2","0","0","0","0","0","0"
"QUAD","2","0","2","0","0","0","0","0","0"
"PC_ZZD","2","0","2","0","0","0","0","0","0"
"QUAD_STOREY","2","0","2","0","0","0","0","0","0"
"BH","2","0","2","0","0","0","0","0","0"
"oracle_ABH","1845","115","13","0","0","0","0","0","0"
"STOREY","4","0","0","0","4","1","0","2","0"
"PC","4","0","0","0","3","1","0","2","0"
"PC_STOREY","4","0","0","0","4","1","0","2","0"
"QUAD","4","0","0","0","4","1","0","2","0"
"PC_ZZD","4","0","0","0","3","1","0","2","0"
"QUAD_STOREY","9","0","0","0","4","1","0","2","0"
"BH","1","0","0","0","0","1","0","2","0"
"oracle_ABH","2250","49","13","10","4","1","0","2","0"
"STOREY","0","0","0","0","1","2","0","0","0"
"PC","0","0","0","0","1","2","0","0","0"
"PC_STOREY","0","0","0","0","1","2","0","0","0"
"QUAD","0","0","0","0","1","2","0","0","0"
"PC_ZZD","0","0","0","0","1","2","0","0","0"
"QUAD_STOREY","0","0","1","0","1","2","0","0","0"
"BH","0","0","0","0","1","2","0","0","0"
"oracle_ABH","2258","11","9","0","1","2","0","0","0"
"STOREY","0","1","0","0","0","0","1","0","0"
"PC","0","0","0","0","0","0","1","0","0"
"PC_STOREY","0","1","0","0","0","0","1","0","0"
"QUAD","0","1","0","0","0","0","1","0","0"
"PC_ZZD","0","0","0","0","0","0","1","0","0"
"QUAD_STOREY","0","1","0","0","0","0","1","0","0"
"BH","0","0","0","0","0","0","1","0","0"
"oracle_ABH","2000","67","2","1","0","0","1","0","0"
"STOREY","3","2","1","0","0","1","1","0","1"
"PC","3","2","1","0","0","1","0","0","1"
"PC_STOREY","3","2","1","0","0","1","1","0","1"
"QUAD","3","2","1","0","0","1","1","0","1"
"PC_ZZD","3","2","1","0","0","1","0","0","1"
"QUAD_STOREY","3","2","1","0","0","1","1","0","1"
"BH","3","1","0","0","0","1","0","0","1"
"oracle_ABH","2210","107","13","0","0","7","1","0","1"
"STOREY","7","0","0","0","0","1","0","0","0"
"PC","7","0","0","0","0","1","0","0","0"
"PC_STOREY","9","0","0","0","0","1","0","0","0"
"QUAD","7","0","0","0","0","1","0","0","0"
"PC_ZZD","7","0","0","0","0","1","0","0","0"
"QUAD_STOREY","11","0","0","0","0","1","0","0","0"
"BH","6","0","0","0","0","1","0","0","0"
"oracle_ABH","2543","85","0","0","0","1","0","0","0"
"STOREY","7","0","3","0","1","0","0","0","0"
"PC","7","0","1","0","1","0","0","0","0"
"PC_STOREY","7","0","3","0","1","0","0","0","0"
"QUAD","7","0","3","0","1","0","0","0","0"
"PC_ZZD","7","0","1","0","1","0","0","0","0"
"QUAD_STOREY","7","0","3","0","1","0","0","0","0"
"BH","0","0","1","0","1","0","0","0","0"
"oracle_ABH","2157","49","26","3","1","0","0","0","0"
"STOREY","5","1","0","0","1","1","0","0","0"
"PC","5","1","0","0","1","1","0","0","0"
"PC_STOREY","5","1","0","0","1","1","0","0","0"
"QUAD","5","1","0","0","1","1","0","0","0"
"PC_ZZD","5","1","0","0","1","1","0","0","0"
"QUAD_STOREY","5","1","0","0","1","1","0","0","0"
"BH","2","0","0","0","1","1","0","0","0"
"oracle_ABH","2546","102","16","0","4","1","0","0","0"
"STOREY","0","3","0","1","0","0","0","0","0"
"PC","0","3","0","1","0","0","0","0","0"
"PC_STOREY","0","3","0","1","0","0","0","0","0"
"QUAD","0","3","0","1","0","0","0","0","0"
"PC_ZZD","0","3","0","1","0","0","0","0","0"
"QUAD_STOREY","0","3","0","1","0","0","0","0","0"
"BH","0","0","0","1","0","0","0","0","0"
"oracle_ABH","2291","31","23","2","0","0","0","0","0"
"STOREY","6","1","0","1","0","0","0","0","0"
"PC","6","1","0","1","0","0","0","0","0"
"PC_STOREY","13","1","0","1","0","0","0","0","0"
"QUAD","6","1","0","1","0","0","0","0","0"
"PC_ZZD","6","1","0","1","0","0","0","0","0"
"QUAD_STOREY","13","1","0","1","0","0","0","0","0"
"BH","3","1","0","1","0","0","0","0","0"
"oracle_ABH","2430","91","5","1","0","2","1","0","0"
"STOREY","0","0","0","2","1","1","0","0","0"
"PC","0","0","0","2","1","1","0","0","0"
"PC_STOREY","0","0","2","2","1","1","0","0","0"
"QUAD","0","0","0","2","1","1","0","0","0"
"PC_ZZD","0","0","0","2","1","1","0","0","0"
"QUAD_STOREY","0","0","3","2","1","1","0","0","0"
"BH","0","0","0","1","1","1","0","0","0"
"oracle_ABH","1966","49","5","10","1","3","0","0","0"
"STOREY","0","0","0","0","1","0","2","0","0"
"PC","0","0","0","0","1","0","2","0","0"
