"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"oracle_ABH","411","243","184","134","49","28","6","10","2"
"PC","238","126","99","81","43","29","10","8","5"
"PC_ZZD","238","126","96","81","43","29","10","8","5"
"BH","103","48","36","38","24","18","10","8","5"
"oracle_ABH","422","248","162","105","54","33","15","8","5"
"PC","194","155","113","86","32","19","8","4","0"
"PC_ZZD","194","155","113","86","32","19","8","4","0"
"BH","102","72","54","62","10","18","8","2","0"
"oracle_ABH","412","276","190","130","38","22","8","4","0"
"PC","213","180","96","76","77","20","24","6","2"
"PC_ZZD","212","180","94","76","77","20","24","6","2"
"BH","69","69","43","45","37","15","19","5","2"
"oracle_ABH","423","310","145","117","93","23","24","6","2"
"PC","230","167","110","75","24","17","12","10","0"
"PC_ZZD","230","167","110","75","24","17","12","9","0"
"BH","99","45","61","30","23","14","12","8","0"
"oracle_ABH","445","285","160","94","35","25","12","10","0"
"PC","185","114","82","115","59","19","4","0","2"
"PC_ZZD","184","110","82","115","59","19","4","0","2"
"BH","79","35","39","52","44","19","1","0","2"
"oracle_ABH","426","263","165","144","68","25","4","0","2"
"PC","258","146","102","87","16","36","3","2","3"
"PC_ZZD","258","146","102","87","16","36","3","2","3"
"BH","89","43","67","48","6","21","3","2","3"
"oracle_ABH","439","276","178","104","22","38","4","2","3"
"PC","254","150","99","51","53","31","15","0","2"
"PC_ZZD","254","150","99","51","52","31","15","0","2"
"BH","94","63","48","36","24","9","15","0","1"
"oracle_ABH","436","269","154","78","70","34","16","0","2"
"PC","212","166","107","62","35","27","4","1","1"
"PC_ZZD","212","166","106","62","35","27","4","1","1"
"BH","57","55","33","39","21","19","4","1","1"
"oracle_ABH","429","276","156","96","45","33","4","1","1"
"PC","212","158","82","65","56","38","15","3","0"
"PC_ZZD","212","158","80","65","55","38","15","3","0"
"BH","80","90","45","50","35","17","4","3","0"
"oracle_ABH","417","271","173","107","62","41","16","3","0"
"PC","236","153","120","69","37","20","9","5","1"
"PC_ZZD","236","153","120","69","34","20","9","5","1"
"BH","80","73","62","39","25","20","9","5","1"
"oracle_ABH","430","280","163","123","50","30","9","5","1"
"PC","168","174","87","86","54","17","19","4","0"
"PC_ZZD","168","174","87","86","54","17","19","4","0"
"BH","49","69","41","60","38","13","7","4","0"
"oracle_ABH","415","268","165","120","60","18","23","4","0"
"PC","197","183","119","57","34","23","13","4","0"
"PC_ZZD","197","182","119","57","34","23","13","4","0"
"BH","78","62","62","48","23","1","10","4","0"
"oracle_ABH","419","299","192","83","54","43","13","12","0"
"PC","186","181","93","56","59","48","25","0","2"
"PC_ZZD","179","181","93","56","59","48","25","0","2"
"BH","87","91","52","9","43","29","15","0","2"
"oracle_ABH","418","269","177","86","67","57","30","0","2"
"PC","203","145","86","93","54","21","21","1","1"
"PC_ZZD","202","145","86","91","54","21","21","1","1"
"BH","78","72","60","49","44","20","11","1","0"
