"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"STOREY","2","1","0","0","0","0","1","0","0"
"PC","0","1","0","0","0","0","1","0","0"
"PC_STOREY","2","1","0","0","0","0","1","0","0"
"QUAD","2","1","0","0","0","0","1","0","0"
"PC_ZZD","0","1","0","0","0","0","1","0","0"
"QUAD_STOREY","2","1","0","0","0","0","1","0","0"
"BH","0","1","0","0","0","0","1","0","0"
"oracle_ABH","2209","35","8","0","0","0","1","0","0"
"STOREY","0","0","0","3","3","0","0","0","0"
"PC","0","0","0","0","2","0","0","0","0"
"PC_STOREY","0","0","0","3","3","0","0","0","0"
"QUAD","0","0","0","3","3","0","0","0","0"
"PC_ZZD","0","0","0","0","2","0","0","0","0"
"QUAD_STOREY","0","0","0","3","3","0","0","0","0"
"BH","0","0","0","0","2","0","0","0","0"
"oracle_ABH","2197","96","9","15","4","2","0","0","0"
"STOREY","10","0","2","0","2","0","0","1","0"
"PC","9","0","2","0","2","0","0","1","0"
"PC_STOREY","10","0","2","0","2","0","0","1","0"
"QUAD","10","0","2","0","2","0","0","1","0"
"PC_ZZD","9","0","2","0","2","0","0","1","0"
"QUAD_STOREY","10","0","2","0","2","0","0","1","0"
"BH","0","0","2","0","2","0","0","1","0"
"oracle_ABH","2114","99","2","0","2","0","0","1","0"
"STOREY","0","0","0","0","1","2","0","0","0"
"PC","0","0","0","0","0","1","0","0","0"
"PC_STOREY","0","0","0","0","1","2","0","0","0"
"QUAD","0","0","0","0","1","2","0","0","0"
"PC_ZZD","0","0","0","0","0","1","0","0","0"
"QUAD_STOREY","0","0","0","0","1","3","0","0","0"
"BH","0","0","0","0","0","0","0","0","0"
"oracle_ABH","2425","129","1","1","1","3","0","0","0"
"STOREY","1","0","2","0","0","2","0","0","0"
"PC","1","0","2","0","0","2","0","0","0"
"PC_STOREY","1","0","2","0","0","2","0","0","0"
"QUAD","1","0","2","0","0","2","0","0","0"
"PC_ZZD","1","0","2","0","0","2","0","0","0"
"QUAD_STOREY","1","0","2","0","0","2","0","0","0"
"BH","1","0","0","0","0","2","0","0","0"
"oracle_ABH","2256","36","5","0","0","4","0","0","0"
"STOREY","1","0","4","1","2","0","0","0","0"
"PC","1","0","3","1","2","0","0","0","0"
"PC_STOREY","1","0","4","1","2","0","0","0","0"
"QUAD","1","0","4","1","2","0","0","0","0"
"PC_ZZD","1","0","3","1","2","0","0","0","0"
"QUAD_STOREY","1","0","4","1","2","0","0","0","0"
"BH","1","0","0","1","2","0","0","0","0"
"oracle_ABH","1969","45","6","1","3","0","0","0","0"
"STOREY","3","0","1","0","0","0","1","0","0"
"PC","2","0","1","0","0","0","1","0","0"
"PC_STOREY","3","0","1","0","0","0","1","0","0"
"QUAD","3","0","1","0","0","0","1","0","0"
"PC_ZZD","2","0","1","0","0","0","1","0","0"
"QUAD_STOREY","3","0","1","0","0","0","2","0","0"
"BH","2","0","1","0","0","0","1","0","0"
"oracle_ABH","2335","60","7","2","0","0","2","0","0"
"STOREY","1","0","2","0","0","0","0","1","0"
"PC","1","0","2","0","0","0","0","1","0"
"PC_STOREY","1","0","2","0","0","0","0","1","0"
"QUAD","1","0","2","0","0","0","0","1","0"
"PC_ZZD","1","0","2","0","0","0","0","1","0"
"QUAD_STOREY","1","0","2","0","0","0","0","1","0"
"BH","1","0","2","0","0","0","0","1","0"
"oracle_ABH","2404","71","3","0","0","1","0","1","0"
"STOREY","2","5","0","0","3","3","1","0","0"
"PC","2","0","0","0","3","3","1","0","0"
"PC_STOREY","4","5","0","0","3","3","1","0","0"
"QUAD","2","5","0","0","3","3","1","0","0"
"PC_ZZD","2","0","0","0","3","3","1","0","0"
"QUAD_STOREY","4","5","0","0","3","3","1","0","0"
"BH","1","0","0","0","3","3","1","0","0"
"oracle_ABH","2268","103","3","0","3","3","1","0","0"
"STOREY","7","1","1","2","3","1","0","0","0"
"PC","7","0","1","2","3","1","0","0","0"
"PC_STOREY","7","1","1","2","3","1","0","0","0"
"QUAD","7","0","1","2","3","1","0","0","0"
"PC_ZZD","7","0","1","2","3","1","0","0","0"
"QUAD_STOREY","7","1","1","2","3","1","0","0","0"
"BH","7","0","0","2","3","1","0","0","0"
"oracle_ABH","2074","39","1","2","3","2","0","0","0"
"STOREY","1","0","1","0","0","1","0","0","0"
"PC","1","0","1","0","0","1","0","0","0"
"PC_STOREY","1","0","1","0","0","1","0","0","0"
"QUAD","1","0","1","0","0","1","0","0","0"
"PC_ZZD","1","0","1","0","0","1","0","0","0"
"QUAD_STOREY","1","0","1","0","0","1","0","0","0"
"BH","1","0","1","0","0","1","0","0","0"
"oracle_ABH","1828","109","1","9","0","2","0","0","0"
"STOREY","0","0","0","1","3","0","0","0","0"
"PC","0","0","0","1","0","0","0","0","0"
"PC_STOREY","0","0","0","1","3","0","0","0","0"
"QUAD","0","0","0","1","3","0","0","0","0"
"PC_ZZD","0","0","0","1","0","0","0","0","0"
"QUAD_STOREY","0","0","0","1","3","0","0","0","0"
"BH","0","0","0","1","0","0","0","0","0"
"oracle_ABH","2287","26","8","1","3","0","0","0","0"
"STOREY","0","0","1","0","0","0","0","0","0"
"PC","0","0","1","0","0","0","0","0","0"
"PC_STOREY","0","0","1","0","0","0","0","0","0"
"QUAD","0","0","1","0","0","0","0","0","0"
"PC_ZZD","0","0","1","0","0","0","0","0","0"
"QUAD_STOREY","0","0","1","0","0","0","0","0","0"
"BH","0","0","0","0","0","0","0","0","0"
"oracle_ABH","2244","59","12","0","0","0","0","0","0"
"STOREY","0","0","1","0","3","0","0","0","0"
"PC","0","0","1","0","3","0","0","0","0"
"PC_STOREY","0","0","1","0","3","0","0","0","0"
"QUAD","0","0","1","0","3","0","0","0","0"
"PC_ZZD","0","0","1","0","3","0","0","0","0"
"QUAD_STOREY","0","0","1","0","3","0","0","0","0"
"BH","0","0","1","0","0","0","0","0","0"
"oracle_ABH","1953","71","31","0","3","0","0","0","0"
"STOREY","1","9","1","0","4","0","0","0","0"
"PC","1","9","1","0","4","0","0","0","0"
"PC_STOREY","1","11","1","0","4","0","0","0","0"
"QUAD","1","9","1","0","4","0","0","0","0"
"PC_ZZD","1","9","1","0","4","0","0","0","0"
"QUAD_STOREY","1","11","1","0","4","0","0","0","0"
"BH","1","8","0","0","4","0","0","0","0"
"oracle_ABH","2293","65","1","5","5","0","0","0","0"
"STOREY","0","0","0","8","0","0","0","0","0"
"PC","0","0","0","6","0","0","0","0","0"
"PC_STOREY","0","0","0","9","0","0","0","0","0"
"QUAD","0","0","0","8","0","0","0","0","0"
"PC_ZZD","0","0","0","5","0","0","0","0","0"
"QUAD_STOREY","0","0","0","9","0","0","0","0","0"
"BH","0","0","0","5","0","0","0","0","0"
"oracle_ABH","2305","20","9","10","0","0","0","0","0"
"STOREY","1","1","0","0","1","0","0","0","0"
"PC","1","1","0","0","1","0","0","0","0"
"PC_STOREY","1","1","0","0","1","0","0","0","0"
"QUAD","1","1","0","0","1","0","0","0","0"
"PC_ZZD","1","1","0","0","1","0","0","0","0"
"QUAD_STOREY","1","1","0","0","1","0","0","0","0"
"BH","1","1","0","0","1","0","0","0","0"
"oracle_ABH","2275","30","3","5","1","5","0","0","0"
"STOREY","3","1","0","1","1","0","0","0","2"
"PC","0","1","0","1","1","0","0","0","2"
"PC_STOREY","3","1","0","1","1","0","0","0","2"
"QUAD","3","1","0","1","1","0","0","0","2"
