"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"PC","0","2","0","0","0","0","0","0","0"
"PC_ZZD","0","2","0","0","0","0","0","0","0"
"BH","0","1","0","0","0","0","0","0","0"
"oracle_ABH","86","27","5","0","0","0","0","0","0"
"PC","2","0","0","0","1","0","0","0","0"
"PC_ZZD","2","0","0","0","1","0","0","0","0"
"BH","1","0","0","0","1","0","0","0","0"
"oracle_ABH","90","1","14","0","2","0","2","0","0"
"PC","2","0","0","0","0","0","0","1","0"
"PC_ZZD","2","0","0","0","0","0","0","1","0"
"BH","2","0","0","0","0","0","0","1","0"
"oracle_ABH","128","3","1","0","0","0","0","1","0"
"PC","0","1","1","2","0","0","0","0","0"
"PC_ZZD","0","1","1","2","0","0","0","0","0"
"BH","0","1","1","1","0","0","0","0","0"
"oracle_ABH","100","4","1","4","0","0","0","0","0"
"PC","1","0","0","1","0","0","0","0","0"
"PC_ZZD","1","0","0","1","0","0","0","0","0"
"BH","1","0","0","1","0","0","0","0","0"
"oracle_ABH","162","11","0","6","0","0","0","0","0"
"PC","0","0","0","1","0","1","0","0","0"
"PC_ZZD","0","0","0","1","0","1","0","0","0"
"BH","0","0","0","0","0","1","0","0","0"
"oracle_ABH","178","10","2","1","0","1","0","0","0"
"PC","0","1","1","0","0","0","0","0","0"
"PC_ZZD","0","1","1","0","0","0","0","0","0"
"BH","0","1","1","0","0","0","0","0","0"
"oracle_ABH","145","3","3","1","0","0","0","0","0"
"PC","1","1","0","0","0","0","0","0","0"
"PC_ZZD","1","1","0","0","0","0","0","0","0"
"BH","0","1","0","0","0","0","0","0","0"
"oracle_ABH","95","18","1","0","0","0","0","0","0"
"PC","0","0","0","0","0","0","0","0","0"
"PC_ZZD","0","0","0","0","0","0","0","0","0"
"BH","0","0","0","0","0","0","0","0","0"
"oracle_ABH","76","30","0","0","1","0","0","0","0"
"PC","0","0","0","0","0","1","0","0","1"
"PC_ZZD","0","0","0","0","0","1","0","0","1"
"BH","0","0","0","0","0","1","0","0","1"
"oracle_ABH","154","3","0","0","0","1","0","0","1"
"PC","0","0","0","0","2","0","0","0","0"
"PC_ZZD","0","0","0","0","2","0","0","0","0"
"BH","0","0","0","0","1","0","0","0","0"
"oracle_ABH","112","0","1","0","2","0","0","0","0"
"PC","3","0","0","0","0","1","0","0","0"
"PC_ZZD","3","0","0","0","0","1","0","0","0"
"BH","0","0","0","0","0","1","0","0","0"
"oracle_ABH","185","7","6","0","0","1","0","0","0"
"PC","0","0","0","0","0","0","0","0","0"
"PC_ZZD","0","0","0","0","0","0","0","0","0"
"BH","0","0","0","0","0","0","0","0","0"
"oracle_ABH","79","0","2","0","0","0","0","0","0"
"PC","0","1","0","0","0","0","0","0","0"
"PC_ZZD","0","1","0","0","0","0","0","0","0"
"BH","0","1","0","0","0","0","0","0","0"
"oracle_ABH","126","5","6","0","0","0","0","0","0"
"PC","0","0","0","1","0","0","2","0","0"
"PC_ZZD","0","0","0","1","0","0","2","0","0"
"BH","0","0","0","1","0","0","2","0","0"
"oracle_ABH","212","3","1","1","0","2","2","0","0"
"PC","0","0","1","0","0","1","0","0","0"
"PC_ZZD","0","0","1","0","0","1","0","0","0"
"BH","0","0","1","0","0","1","0","0","0"
"oracle_ABH","92","13","7","0","3","1","0","0","0"
"PC","2","0","0","2","1","1","0","0","0"
"PC_ZZD","2","0","0","2","1","1","0","0","0"
"BH","2","0","0","0","1","1","0","0","0"
"oracle_ABH","135","20","0","2","1","1","0","0","0"
"PC","0","3","0","0","1","0","0","1","0"
"PC_ZZD","0","3","0","0","1","0","0","1","0"
"BH","0","3","0","0","1","0","0","1","0"
"oracle_ABH","134","28","5","0","2","0","0","1","0"
"PC","1","0","0","0","0","0","0","0","0"
"PC_ZZD","1","0","0","0","0","0","0","0","0"
"BH","1","0","0","0","0","0","0","0","0"
"oracle_ABH","117","5","0","0","0","0","0","0","0"
"PC","13","0","0","1","0","0","0","0","0"
"PC_ZZD","13","0","0","1","0","0","0","0","0"
"BH","3","0","0","0","0","0","0","0","0"
"oracle_ABH","141","7","5","1","0","0","0","0","0"
"PC","0","0","0","0","0","0","0","0","0"
"PC_ZZD","0","0","0","0","0","0","0","0","0"
"BH","0","0","0","0","0","0","0","0","0"
"oracle_ABH","125","0","0","0","0","0","0","0","0"
"PC","0","0","0","0","1","0","0","0","0"
"PC_ZZD","0","0","0","0","1","0","0","0","0"
"BH","0","0","0","0","0","0","0","0","0"
"oracle_ABH","79","5","4","0","2","0","0","0","0"
"PC","1","1","0","0","1","0","0","0","0"
"PC_ZZD","1","1","0","0","1","0","0","0","0"
"BH","1","1","0","0","1","0","0","0","0"
"oracle_ABH","97","30","0","0","2","0","0","2","0"
