"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"BH","70","38","24","27","13","0","0","0","2"
"oracle_ABH","6937","2494","1021","323","109","42","1","0","2"
"STOREY","849","426","222","139","61","19","1","2","3"
"PC","362","247","153","98","47","19","1","2","3"
"PC_STOREY","937","449","240","141","61","19","1","2","3"
"QUAD","772","376","201","136","58","19","1","2","3"
"PC_ZZD","361","242","153","98","47","19","1","2","3"
"QUAD_STOREY","1123","537","256","145","68","19","1","2","3"
"BH","63","39","28","38","9","12","1","2","3"
"oracle_ABH","6879","2561","804","280","88","20","1","2","3"
"STOREY","799","501","216","80","71","36","0","6","1"
"PC","439","257","132","75","50","36","0","6","1"
"PC_STOREY","963","550","246","108","71","36","0","6","1"
"QUAD","727","468","200","75","71","36","0","6","1"
"PC_ZZD","439","257","132","75","50","36","0","6","1"
"QUAD_STOREY","1122","590","252","124","71","36","0","6","1"
"BH","65","45","47","33","30","5","0","6","1"
"oracle_ABH","6824","2435","945","373","89","66","0","6","1"
"STOREY","882","472","269","103","2","16","1","3","3"
"PC","447","270","182","78","2","1","1","3","3"
"PC_STOREY","1069","537","285","104","2","16","1","3","3"
"QUAD","805","413","227","96","2","16","1","3","3"
"PC_ZZD","447","270","182","75","2","1","1","3","3"
"QUAD_STOREY","1185","591","346","105","18","16","1","3","3"
"BH","81","33","33","26","2","0","0","3","3"
"oracle_ABH","6867","2569","881","338","42","38","1","3","3"
"STOREY","882","473","227","78","49","19","8","4","0"
"PC","406","229","103","46","25","19","8","4","0"
"PC_STOREY","977","511","261","96","52","19","8","4","0"
"QUAD","803","415","213","78","25","19","8","4","0"
"PC_ZZD","387","229","103","46","25","19","8","4","0"
"QUAD_STOREY","1091","556","269","106","53","21","8","4","0"
"BH","55","31","29","23","15","10","1","0","0"
"oracle_ABH","6761","2571","871","238","89","31","8","4","0"
"STOREY","1008","548","310","85","34","8","5","0","0"
"PC","491","211","140","60","31","0","5","0","0"
"PC_STOREY","1154","582","321","88","37","8","5","0","0"
"QUAD","931","475","293","66","34","0","5","0","0"
"PC_ZZD","480","211","140","60","31","0","5","0","0"
"QUAD_STOREY","1245","640","333","90","39","17","5","0","0"
"BH","148","39","46","16","17","0","1","0","0"
"oracle_ABH","6885","2478","951","204","88","24","5","0","0"
"STOREY","1062","558","190","89","25","7","10","0","0"
"PC","594","281","135","29","18","7","10","0","0"
"PC_STOREY","1249","626","210","91","29","13","10","0","0"
"QUAD","1013","472","179","87","24","7","10","0","0"
"PC_ZZD","576","281","134","29","18","7","10","0","0"
"QUAD_STOREY","1407","686","221","100","30","13","10","0","0"
"BH","95","34","53","3","9","3","0","0","0"
"oracle_ABH","6760","2666","839","365","116","32","14","0","0"
"STOREY","920","571","247","172","29","18","21","0","0"
"PC","485","387","99","141","26","16","21","0","0"
"PC_STOREY","1063","598","276","178","32","19","21","0","0"
"QUAD","826","523","231","163","27","18","21","0","0"
"PC_ZZD","485","386","99","140","26","16","21","0","0"
"QUAD_STOREY","1184","627","300","182","39","23","21","0","0"
"BH","60","56","36","86","17","3","5","0","0"
"oracle_ABH","6767","2445","835","375","76","31","21","0","0"
"STOREY","1005","509","244","61","47","27","0","0","2"
"PC","483","296","173","34","26","0","0","0","2"
"PC_STOREY","1079","569","296","64","47","29","0","0","2"
"QUAD","899","471","219","59","47","27","0","0","2"
"PC_ZZD","483","296","173","34","26","0","0","0","2"
"QUAD_STOREY","1274","613","312","93","50","29","0","0","2"
"BH","102","84","24","9","3","0","0","0","2"
"oracle_ABH","6865","2463","933","262","121","49","0","0","2"
"STOREY","974","682","293","90","50","21","3","6","0"
"PC","509","290","135","64","46","21","3","5","0"
"PC_STOREY","1111","745","314","95","53","21","3","6","0"
"QUAD","855","626","255","84","50","21","3","6","0"
"PC_ZZD","508","290","131","64","46","21","3","5","0"
"QUAD_STOREY","1328","823","342","96","63","21","3","6","0"
"BH","58","26","2","25","29","21","3","5","0"
"oracle_ABH","6874","2602","960","306","108","27","5","7","0"
"STOREY","774","469","336","104","34","18","8","0","0"
"PC","437","245","179","84","23","14","7","0","0"
"PC_STOREY","987","517","352","128","34","18","8","0","0"
"QUAD","725","448","255","99","34","18","8","0","0"
"PC_ZZD","399","245","178","84","23","14","7","0","0"
"QUAD_STOREY","1270","639","377","130","40","18","8","0","0"
"BH","71","58","28","31","18","8","5","0","0"
"oracle_ABH","6823","2395","877","268","57","22","34","0","0"
"STOREY","1203","360","260","119","8","4","1","1","1"
"PC","691","184","143","87","8","3","0","1","1"
"PC_STOREY","1318","442","273","124","14","4","1","1","1"
"QUAD","1145","351","251","113","8","4","1","1","1"
"PC_ZZD","688","184","143","86","8","3","0","1","1"
"QUAD_STOREY","1418","536","295","133","14","4","1","1","1"
"BH","171","28","25","56","7","3","0","1","1"
"oracle_ABH","6806","2346","765","289","112","4","1","1","1"
"STOREY","1105","468","258","80","35","0","2","0","0"
"PC","674","303","151","60","33","0","2","0","0"
"PC_STOREY","1222","508","278","81","45","0","2","0","0"
"QUAD","1047","454","221","80","35","0","2","0","0"
"PC_ZZD","674","303","151","60","33","0","2","0","0"
