"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"STOREY","0.1434","0.2338","0.3266","0.4222","0.5312","0.6116","0.7124","0.8268","0.89"
"PC","0.238729388010628","0.323392304722087","0.404851917713281","0.496182660732719","0.580514256501353","0.658468290013359","0.74184975832066","0.844244456319754","0.908243143039138"
"PC_STOREY","0.138272024076648","0.227413281156819","0.32298852415915","0.418987754858118","0.525003639321399","0.608351149583323","0.706616021294236","0.825444047921732","0.890032829607818"
"QUAD","0.162695732020708","0.252232814222798","0.345251759495492","0.44233542402579","0.536104799888174","0.621107962628751","0.713213767909276","0.829838366551535","0.895743176039113"
"PC_ZZD","0.239093748542662","0.323956977715059","0.405609324150591","0.497156155708012","0.581687280032235","0.659825752787531","0.743404501648847","0.846041465503407","0.910191573115569"
"QUAD_STOREY","0.1338998012508","0.221938524690918","0.320122137228512","0.416476260492844","0.519413051992539","0.605479686345295","0.702102392276258","0.824499525527049","0.889995601353343"
"STOREY","0.139","0.22","0.3348","0.4392","0.5284","0.6142","0.7222","0.808","0.9036"
"PC","0.238798167455404","0.318282868349354","0.414911546331914","0.502599389758225","0.579716407608048","0.663173964066115","0.753022317727059","0.826600201552533","0.918747552478198"
"PC_STOREY","0.132955938839486","0.215159268864887","0.332129292239636","0.43609641428396","0.523368093153548","0.612513848014322","0.720747844689658","0.803110670286104","0.908010066746864"
"QUAD","0.160497628251733","0.243868073196236","0.354577030017457","0.452569336656843","0.53601793782226","0.627983054526318","0.729004854343376","0.805104109445267","0.91399028955474"
"PC_ZZD","0.239162690719604","0.318835452415868","0.415692753850536","0.503588066714393","0.580887543428449","0.664542560465095","0.754603495330801","0.828355464429406","0.920720835987362"
"QUAD_STOREY","0.127464754556627","0.210582128504702","0.329420187974018","0.433082339138977","0.519203727690791","0.611639658143095","0.719529976148669","0.798243328045723","0.911493589092092"
"STOREY","0.1456","0.2368","0.3328","0.4284","0.5264","0.6354","0.708","0.8034","0.907"
"PC","0.242018707028867","0.326450108845583","0.410048746974901","0.495112214143969","0.58219509823335","0.67706078591124","0.749004733017973","0.829936617233868","0.919784730767026"
