"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"STOREY","0.0958","0.2048","0.3158","0.4056","0.4988","0.6128","0.69","0.802","0.8994"
"PC_DM","0.12913171736164","0.230622217296851","0.332645496537249","0.421105157681333","0.516334089748618","0.618056400732061","0.707357709990165","0.804733033339943","0.903943025064931"
"HYB_PC_STO","0.096236862268971","0.205538592639563","0.315014405554917","0.404718257510802","0.500220253751445","0.613340625809599","0.692794554933449","0.800641224027289","0.89871791775887"
"PC_QUAD","0.104314210989604","0.211114825291087","0.316798243604877","0.40637695758792","0.504384074713905","0.611188361219806","0.699557144219041","0.798811879544057","0.899509965691755"
"PC_ZZD","0.129236769804918","0.230967396262976","0.333232062582056","0.421901019284407","0.517355263004963","0.619318248976193","0.708830845132002","0.806436558496825","0.905881281062235"
"HYB_Quad_Storey","0.0965794049264865","0.206056972788139","0.314275634684246","0.404008183252627","0.501783231937124","0.613654834384456","0.69551173449953","0.799063212502604","0.897372061752224"
"STOREY","0.107","0.2036","0.3072","0.4082","0.5124","0.6154","0.7026","0.8112","0.9074"
"PC_DM","0.132150331857285","0.23014721315851","0.328208213890151","0.423626735071045","0.525179882429187","0.622517244343691","0.717423191140824","0.814232720709119","0.907888098392399"
"HYB_PC_STO","0.107501718560281","0.20373054025024","0.309247648305745","0.408281933742759","0.51341291624181","0.615572909784144","0.706714561212513","0.810446499980353","0.90461012091677"
"PC_QUAD","0.111833392127369","0.209680862697715","0.313846571828211","0.409985388360187","0.515436632081512","0.616270352942615","0.712640458533963","0.809917836000241","0.90459691086247"
"PC_ZZD","0.13226252634246","0.230491268264843","0.328784281324215","0.424428562726223","0.526221984831014","0.623789646943808","0.718920141211063","0.815958722126317","0.909835688433195"
"HYB_Quad_Storey","0.10807089399287","0.203961742736216","0.311184477775308","0.408278827569595","0.514221065091764","0.6162740000368","0.71070990427714","0.809241297093676","0.902844307339777"
"STOREY","0.107","0.199","0.2956","0.4072","0.4944","0.5832","0.7024","0.8062","0.881"
"PC_DM","0.133493484125493","0.224906823347677","0.320120837540282","0.423335899528413","0.508566000705411","0.605877870428684","0.711351125504987","0.806639344754949","0.899946718890683"
"HYB_PC_STO","0.106487334300768","0.198763274301055","0.29448196950211","0.407042750292111","0.489842994140288","0.582981681290951","0.705669861339116","0.807065216275493","0.888751851093934"
"PC_QUAD","0.111657895930679","0.204412349660309","0.29978599642467","0.40953249287504","0.489550819747772","0.590617703457089","0.708365209267444","0.80467488707462","0.899198711495883"
"PC_ZZD","0.133608856508933","0.225238479691718","0.320677770241902","0.424137039066697","0.50956879466308","0.607110904270119","0.712833709067932","0.808347380244639","0.901875519627579"
