"method","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"STOREY","9158","8035","6979","5828","4730","3621","2617","1536","685","0"
"PC_DM","9309","8168","7083","5871","4753","3632","2622","1548","686","0"
"HYB_PC_STO","9345","8197","7097","5883","4755","3635","2623","1550","686","0"
"PC_QUAD","9407","8268","7127","5902","4757","3637","2624","1551","686","0"
"PC_ZZD","9308","8167","7082","5870","4752","3632","2620","1543","686","0"
"HYB_Quad_Storey","9408","8268","7129","5902","4757","3637","2624","1551","686","0"
"raw_BH","8055","7125","6209","5224","4270","3348","2468","1419","674","0"
"oracle_adaptive_BH","9468","8270","7130","5919","4784","3654","2628","1550","686","0"
"STOREY","9123","8106","6948","5850","4740","3539","2534","1585","631","0"
"PC_DM","9283","8218","7029","5907","4769","3568","2563","1591","631","0"
"HYB_PC_STO","9303","8250","7048","5914","4779","3570","2569","1594","631","0"
"PC_QUAD","9344","8311","7076","5933","4786","3578","2571","1594","631","0"
"PC_ZZD","9282","8217","7024","5906","4768","3567","2559","1590","631","0"
"HYB_Quad_Storey","9344","8311","7076","5933","4786","3578","2571","1594","631","0"
"raw_BH","8090","7157","6138","5246","4287","3286","2338","1520","619","0"
"oracle_adaptive_BH","9432","8313","7086","5939","4809","3581","2571","1602","640","0"
"STOREY","9151","8057","6973","5776","4707","3670","2599","1567","665","0"
"PC_DM","9334","8183","7052","5820","4750","3691","2635","1577","668","0"
"HYB_PC_STO","9364","8198","7081","5833","4756","3695","2636","1578","668","0"
"PC_QUAD","9439","8239","7101","5854","4779","3701","2646","1580","668","0"
"PC_ZZD","9334","8182","7051","5819","4750","3690","2633","1572","668","0"
"HYB_Quad_Storey","9440","8240","7103","5855","4780","3701","2646","1580","668","0"
"raw_BH","8056","7100","6213","5150","4270","3380","2453","1490","652","0"
"oracle_adaptive_BH","9466","8264","7114","5881","4779","3706","2633","1584","668","0"
"STOREY","9193","8097","6994","5786","4752","3596","2620","1539","669","0"
"PC_DM","9336","8213","7063","5839","4793","3634","2635","1548","669","0"
"HYB_PC_STO","9371","8234","7069","5849","4800","3638","2636","1550","669","0"
"PC_QUAD","9458","8275","7080","5856","4816","3654","2643","1551","665","0"
"PC_ZZD","9336","8213","7063","5839","4789","3633","2634","1547","668","0"
"HYB_Quad_Storey","9462","8275","7080","5856","4816","3654","2643","1551","665","0"
"raw_BH","8128","7141","6184","5190","4312","3337","2444","1466","645","0"
"oracle_adaptive_BH","9483","8301","7109","5874","4810","3652","2637","1553","669","0"
"STOREY","9161","8049","7017","5857","4713","3602","2583","1589","650","1"
"PC_DM","9311","8180","7076","5918","4744","3627","2598","1592","651","1"
"HYB_PC_STO","9348","8198","7088","5925","4752","3629","2598","1592","651","1"
