"method","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"STOREY","3.384","4.84","7.028","8.684","10.576","12.376","14.512","16.188","18.452","20.072"
"PC_DM","5.71484263393674","7.08323616572054","8.89104019542394","10.3275650721419","12.0223481957223","13.5112806713405","15.1917597874519","16.9681792361347","18.6923442995885","20.0648587453009"
"HYB_PC_STO","3.19388759241874","4.72258671299228","6.8997479847886","8.57896905411665","10.5508710706414","12.2977303814864","14.4300950072669","16.2079631716817","18.4102882113571","20.127808852875"
"PC_QUAD","3.85170732470917","5.4097587574907","7.44699544621618","9.07036170708578","11.0065723785226","12.6473851848691","14.5854999471725","16.5361822627121","18.4868034058272","20.1541008356244"
"PC_ZZD","5.72435448760864","7.09598563848863","8.90806693252632","10.3479906271026","12.0467836075534","13.5392388974089","15.223694027109","17.0043164842074","18.7325609222014","20.04732"
"STOREY","3.296","5.06","7.048","9.04","10.92","12.78","14.384","16.52","18.044","19.8"
"PC_DM","5.70044309123289","7.20485203711319","8.87949315594272","10.5748252863869","12.1674872489077","13.7299288286401","15.1585867926087","16.9076931488017","18.3527113752193","19.9738059148448"
"HYB_PC_STO","3.08009552872912","4.84962541621543","6.89330582448103","8.9215488580806","10.8570726604688","12.7098497721021","14.3326019788675","16.4160881284317","17.9984579040533","19.7708725768539"
"PC_QUAD","3.78261079353955","5.47523669130087","7.4123580409948","9.35504138816913","11.2181329968316","12.9803988090397","14.5582584564092","16.4938892509339","18.0957225929783","19.872226260174"
"PC_ZZD","5.70992087558675","7.217889253033","8.89649257274968","10.5958358590145","12.1922660597386","13.7584043762486","15.19044254496","16.9436872867917","18.3921244263331","20.0170544756393"
"STOREY","3.192","5.156","6.836","8.78","10.624","12.48","14.272","16.188","17.94","20.272"
"PC_DM","5.56368715842516","7.20045341469994","8.74916489503813","10.3896542482248","12.0012967221751","13.5412390257373","15.2080194352744","16.8577723670636","18.2619624579968","20.0025063035109"
"HYB_PC_STO","3.00053937659716","4.98617456661823","6.68831460348882","8.63866095229195","10.5119085161277","12.456545852571","14.301703859336","16.1359384751018","17.8712215326284","20.1624587047374"
"PC_QUAD","3.66896239941533","5.5436328057983","7.24344510975196","9.09884126624042","10.9252878307657","12.7691383554981","14.6277120096053","16.3629450676057","17.9349851751854","19.9987478610553"
"PC_ZZD","5.572841378242","7.21348022347912","8.76585595517979","10.4102267061761","12.0256823262198","13.5692681332722","15.2399921452583","16.893648392484","18.3011607971724","20.045822769425"
"STOREY","3.16","5.016","6.992","8.664","10.608","12.7","14.28","16.312","18.076","19.88"
"PC_DM","5.58592364273408","7.17392642268283","8.83126770233069","10.3521784122679","11.9474233842946","13.7244000931761","15.1494375694057","16.7630035880182","18.3465640281129","19.9050161033271"
"HYB_PC_STO","3.00405473062277","4.8415988950241","6.81914844526012","8.5342603880872","10.4571095116737","12.6255806512373","14.2048576788549","16.1936178738754","18.0816319677294","19.8651338649377"
"PC_QUAD","3.72929045017877","5.47456254770922","7.33904888948091","9.04134237785446","10.8463214187174","12.9121836052362","14.4733524690936","16.2679527736074","18.1639772878106","19.8668451104322"
"PC_ZZD","5.59513047407278","7.1868904685989","8.84815301771441","10.3726622023913","11.9716815240218","13.7528625597966","15.1812716746949","16.7986553905075","18.3859625346035","19.9481019074275"
"STOREY","3.304","5.28","7.176","8.92","10.572","12.544","14.68","16.34","18.184","20.296"
"PC_DM","5.64872100357081","7.19783303521284","9.01015514568276","10.4289867044384","11.920648065918","13.5597168718422","15.3543770659491","16.8636171457812","18.4056274629471","20.15453515547"
"HYB_PC_STO","3.11393503578656","5.04063222277884","7.02079806047965","8.7658409145353","10.474602124549","12.4144738117391","14.6585867920742","16.3198365119411","18.163297160607","20.305433225557"
"PC_QUAD","3.77620743019866","5.51414503352954","7.56068816833505","9.17004665030576","10.8574858034928","12.667433857311","14.8268584427159","16.4921512256824","18.1995421615602","20.2343668025091"
"PC_ZZD","5.65807641346526","7.21085364417415","9.02746370875744","10.4496522229811","11.944842855242","13.5877896979609","15.3866960580871","16.8995069999481","18.4451657135244","20.04732"
"STOREY","3.18","5.352","6.776","8.8","11.048","12.616","14.476","16.052","18.328","19.944"
"PC_DM","5.57831789263746","7.35860265565573","8.7617938224414","10.4210693804347","12.2293674976064","13.5385728719179","15.265819563411","16.6276052662583","18.4624218819695","20.0192231854455"
"HYB_PC_STO","3.00303478143645","5.23000156207698","6.62190362439079","8.65906635053313","11.0068955576279","12.440256336024","14.4295764325227","15.9542519786224","18.3298731006798","20.0073064354849"
"PC_QUAD","3.69472337460787","5.80125808904157","7.23920635979666","9.16176973092827","11.346122940969","12.6350218766094","14.6641316962332","16.1141735988604","18.329830362701","20.0601289240342"
"PC_ZZD","5.58750672877144","7.37200364553901","8.77851476262529","10.4417161665888","12.2542927171058","13.5665956713329","15.297929028498","16.6629367163182","18.5020945081423","20.04732"
"STOREY","3.424","5.236","7.156","9.008","10.88","12.768","14.628","16.52","18.312","20.068"
"PC_DM","5.72387143073121","7.25652071974913","8.99482768167044","10.4715794598115","12.0658677121792","13.8163988635975","15.3214952294613","16.9176173818778","18.4978122360571","19.947369609884"
"HYB_PC_STO","3.23304129409616","5.11075495001537","7.00027770282707","8.8201619041167","10.7270468862923","12.703959142956","14.5924766752871","16.450423128159","18.2211759057753","20.0536377304636"
"PC_QUAD","3.87998527628666","5.68488605438979","7.51813112298093","9.20486744463133","11.0312019497945","13.0164335938939","14.7784458561755","16.5560229889964","18.2606520443184","19.9766799961584"
"PC_ZZD","5.73340464653632","7.26968018377206","9.01209997996527","10.4923457528134","12.0904060911862","13.8450789993088","15.3537364231742","16.9536350006033","18.5375685958076","19.990555622381"
"STOREY","3.452","5.076","7.092","8.736","10.76","12.564","14.296","16.136","18.432","19.816"
"PC_DM","5.78324955515395","7.28942244915376","9.00392881807992","10.3723002123935","11.9490703131471","13.6029132521525","15.1713274894393","16.6916132653707","18.5015401992163","19.9232077848515"
"HYB_PC_STO","3.30418812751188","4.92784407340744","7.03438235893983","8.63406327870435","10.6376060270651","12.5329600926536","14.2411927844372","16.0417093205525","18.4107088834194","19.7957654168775"
"PC_QUAD","3.98236589658245","5.60232832508768","7.63323817928313","9.11564301634831","10.9148734800206","12.8424565652804","14.5291428917958","16.1650822630458","18.3878147260355","19.8417732500949"
"PC_ZZD","5.79292325960144","7.30265975866846","9.0212226496635","10.3928316106961","11.973332349508","13.6310882809071","15.2032133862793","16.7270961583566","18.5413053793277","19.9663366304705"
"STOREY","3.332","5.164","7.144","9.02","10.724","12.452","14.484","16.224","17.52","20.268"
"PC_DM","5.62437883633076","7.20004398536135","8.93578096531647","10.5600350610612","11.997106225548","13.4758456440473","15.2869592624935","16.6443108161942","18.0800008340371","20.1273507236307"
"HYB_PC_STO","3.10492351560391","5.00727338357437","7.03671940213509","8.85996340211531","10.5757761031035","12.3022347879269","14.4559071321786","16.1259573439549","17.4364490666599","20.275595453382"
"PC_QUAD","3.74231251245947","5.55521166709553","7.55563321818306","9.28624605144454","10.9118479046993","12.5629549578454","14.6933780413033","16.1844334604207","17.6448365838813","20.2128176383896"
"PC_ZZD","5.63367665265752","7.21306982543071","8.95291355908041","10.5810106400157","12.0214819148776","13.5037200308411","15.3191187441086","16.6796817915853","18.1187686520105","20.04732"
"STOREY","3.392","5.16","6.92","9.148","10.652","12.684","14.464","16.36","18.016","19.92"
"PC_DM","5.65030943613223","7.20760801261108","8.77344652404017","10.6827090614834","12.0210631130955","13.7024071452279","15.1872117595753","16.8398889560075","18.3834287202155","19.8770138531224"
"HYB_PC_STO","3.18364549910918","5.03943200535022","6.77317392212118","9.03953907988921","10.5973271792363","12.6232523645327","14.4081745305131","16.3310182129348","17.9791559651743","19.8718999384206"
