"method","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"STOREY","8542","7392","6099","5079","3829","2844","1856","1154","361","0"
"PC_DM","8995","7793","6416","5292","3942","2940","1896","1179","365","0"
"HYB_PC_STO","9050","7847","6452","5315","3952","2944","1897","1185","367","0"
"PC_QUAD","9220","7987","6561","5391","4004","2981","1922","1192","368","0"
"PC_ZZD","8994","7793","6415","5289","3941","2939","1894","1179","365","0"
"HYB_Quad_Storey","9221","7987","6561","5391","4004","2981","1922","1192","368","0"
"raw_BH","6805","6034","4907","4251","3241","2429","1681","1056","338","0"
"oracle_adaptive_BH","9384","8057","6635","5418","4054","2991","1933","1178","368","0"
"STOREY","8464","7348","6223","5052","3866","2846","1963","1058","394","0"
"PC_DM","8991","7727","6517","5246","3998","2920","1996","1079","398","0"
"HYB_PC_STO","9058","7769","6573","5265","4012","2928","2003","1081","398","0"
"PC_QUAD","9247","7890","6687","5343","4052","2955","2012","1081","398","0"
"PC_ZZD","8991","7726","6515","5244","3993","2920","1996","1078","398","0"
"HYB_Quad_Storey","9258","7890","6688","5345","4053","2955","2012","1081","398","0"
"raw_BH","6723","5941","5072","4232","3253","2457","1769","980","375","0"
"oracle_adaptive_BH","9413","8006","6706","5363","4084","2974","2012","1081","398","0"
"STOREY","8583","7298","6143","4954","3777","2772","1918","1081","316","0"
"PC_DM","9137","7643","6453","5125","3924","2846","1968","1102","318","0"
"HYB_PC_STO","9200","7686","6497","5136","3933","2865","1974","1102","319","0"
"PC_QUAD","9362","7839","6586","5219","3959","2888","1981","1106","319","0"
"PC_ZZD","9137","7640","6453","5123","3914","2846","1966","1102","316","0"
"HYB_Quad_Storey","9366","7843","6586","5219","3959","2888","1981","1106","319","0"
"raw_BH","6857","5869","5059","4140","3224","2437","1741","993","303","0"
"oracle_adaptive_BH","9449","7982","6657","5273","3996","2922","1996","1106","329","0"
"STOREY","8481","7392","6135","4972","3802","2902","1829","1024","398","0"
"PC_DM","9003","7814","6439","5184","3935","2990","1860","1045","400","0"
"HYB_PC_STO","9071","7871","6483","5206","3943","2997","1868","1045","401","0"
"PC_QUAD","9289","8006","6604","5264","3983","3029","1876","1054","401","0"
"PC_ZZD","9003","7812","6437","5182","3934","2989","1858","1045","400","0"
"HYB_Quad_Storey","9293","8007","6608","5265","3983","3029","1876","1054","401","0"
"raw_BH","6764","5942","5054","4132","3248","2539","1640","964","377","0"
"oracle_adaptive_BH","9423","8060","6650","5313","4018","3030","1876","1053","401","0"
"STOREY","8473","7369","6072","4931","3971","2743","1872","1067","342","0"
"PC_DM","8972","7752","6381","5122","4133","2825","1930","1073","347","0"
"HYB_PC_STO","9040","7801","6411","5150","4146","2830","1931","1073","351","0"
"PC_QUAD","9237","7948","6525","5181","4189","2875","1950","1074","352","0"
"PC_ZZD","8970","7750","6376","5119","4128","2822","1929","1072","347","0"
"HYB_Quad_Storey","9238","7949","6526","5181","4189","2875","1950","1074","352","0"
"raw_BH","6759","5943","4994","4175","3388","2415","1677","980","332","0"
"oracle_adaptive_BH","9404","8055","6593","5269","4183","2878","1955","1079","352","0"
"STOREY","8445","7320","6176","5008","3969","2815","1930","1012","381","0"
"PC_DM","8953","7693","6439","5166","4109","2881","1962","1027","381","0"
"HYB_PC_STO","9024","7766","6472","5196","4127","2891","1967","1028","381","0"
"PC_QUAD","9233","7886","6590","5270","4176","2912","1977","1028","381","0"
"PC_ZZD","8952","7691","6438","5165","4108","2880","1962","1026","381","0"
"HYB_Quad_Storey","9237","7886","6590","5272","4176","2912","1977","1028","381","0"
"raw_BH","6742","5842","4947","4142","3355","2494","1751","941","358","0"
"oracle_adaptive_BH","9393","8018","6682","5321","4163","2933","1974","1033","381","0"
"STOREY","8499","7392","6131","5027","3815","2748","1767","1082","382","0"
"PC_DM","9009","7745","6428","5248","3960","2826","1803","1089","385","0"
"HYB_PC_STO","9064","7792","6459","5265","3972","2836","1806","1089","385","0"
"PC_QUAD","9283","7904","6572","5328","4016","2846","1815","1090","385","0"
"PC_ZZD","9009","7744","6426","5245","3956","2825","1800","1089","385","0"
"HYB_Quad_Storey","9289","7910","6574","5329","4016","2846","1815","1090","385","0"
"raw_BH","6814","5940","5064","4184","3257","2390","1580","997","361","0"
"oracle_adaptive_BH","9416","8042","6634","5379","4056","2884","1831","1105","385","0"
"STOREY","8484","7417","6173","4907","3929","2823","1768","1026","383","0"
"PC_DM","8945","7824","6491","5130","4033","2926","1818","1041","389","0"
"HYB_PC_STO","9007","7871","6523","5157","4046","2931","1820","1046","389","0"
"PC_QUAD","9158","8018","6643","5223","4082","2958","1834","1050","395","0"
"PC_ZZD","8944","7824","6489","5127","4030","2920","1817","1041","387","0"
"HYB_Quad_Storey","9163","8023","6645","5223","4083","2958","1834","1050","395","0"
"raw_BH","6780","5958","5084","4130","3349","2504","1598","948","367","0"
"oracle_adaptive_BH","9349","8087","6659","5273","4124","2948","1844","1053","387","0"
"STOREY","8527","7443","6220","5075","3829","2861","2009","1022","445","0"
"PC_DM","9015","7865","6502","5288","3974","2965","2052","1031","448","0"
"HYB_PC_STO","9074","7908","6526","5316","3994","2972","2058","1031","449","0"
"PC_QUAD","9258","8048","6616","5409","4027","2996","2066","1037","449","0"
"PC_ZZD","9015","7865","6500","5286","3973","2964","2051","1031","448","0"
"HYB_Quad_Storey","9261","8049","6618","5409","4028","2997","2066","1037","449","0"
"raw_BH","6809","6001","5058","4193","3247","2507","1788","921","410","0"
"oracle_adaptive_BH","9422","8090","6681","5419","4046","2997","2064","1040","448","0"
"STOREY","8520","7269","6116","4876","3920","2814","1954","1083","383","0"
"PC_DM","9046","7637","6367","5079","4066","2877","2004","1095","387","0"
"HYB_PC_STO","9109","7690","6399","5096","4088","2895","2005","1097","387","0"
"PC_QUAD","9319","7807","6462","5160","4122","2932","2017","1099","390","0"
"PC_ZZD","9042","7636","6365","5078","4065","2875","2003","1095","387","0"
"HYB_Quad_Storey","9323","7811","6464","5162","4122","2932","2017","1099","390","0"
"raw_BH","6810","5808","4978","4009","3360","2508","1743","990","360","0"
"oracle_adaptive_BH","9434","7969","6595","5223","4130","2939","2008","1103","389","0"
"STOREY","8612","7367","6012","4877","3704","2892","1884","1073","384","1"
"PC_DM","9074","7800","6314","5098","3824","2959","1920","1083","384","1"
"HYB_PC_STO","9137","7850","6339","5130","3849","2971","1923","1084","384","1"
