"method","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"STOREY","0.926105263157895","0.934315789473684","0.942947368421053","0.951263157894737","0.96021052631579","0.969157894736842","0.974526315789474","0.982842105263158","0.996421052631579","0.998526315789474"
"PC_DM","0.750507001016458","0.781423053659866","0.798875741210569","0.832774933099712","0.867635993696274","0.898483454090912","0.913608768592679","0.94635128385808","0.98979467442316","1.00445235818799"
"HYB_PC_STO","0.74703141177235","0.778117366004106","0.79614685676611","0.830451589579254","0.865607360549434","0.896841221303993","0.912344684547618","0.945575970635063","0.989582359176098","1.00446842900184"
"PC_QUAD","0.657092973419311","0.698793230568079","0.721086335649955","0.769989725247608","0.815791835415337","0.859758987749245","0.879737203603945","0.922380527801314","0.985884517369113","1.01129240498776"
"PC_ZZD","0.752082227380863","0.783071427404825","0.800565408014273","0.834544805391426","0.869488347257359","0.900408792743291","0.91556989373917","0.948389877795688","0.991936055422845","1.002366"
"HYB_Quad_Storey","0.656918574421758","0.698624653732722","0.720948774962648","0.769875310105605","0.815686752484576","0.85967267072397","0.879669225284813","0.922343971525276","0.985873779225781","1.01129642837464"
"STOREY","0.930842105263158","0.938631578947368","0.940105263157895","0.950526315789474","0.961578947368421","0.96821052631579","0.977052631578947","0.987052631578947","0.99378947368421","1.00305263157895"
"PC_DM","0.756238149022643","0.783177736037613","0.794485954168198","0.836932217770506","0.866784356315761","0.879948888388576","0.917589380065207","0.945475016498066","0.967711728160612","1.00280198227901"
"HYB_PC_STO","0.752765195550086","0.780037602847607","0.791562912086593","0.834424431888883","0.864995831013565","0.878364811453658","0.916457609902293","0.94494003422819","0.9674161494778","1.00302594329713"
"PC_QUAD","0.663098698386493","0.700610816313849","0.71682480112572","0.778724663924124","0.814479290900838","0.831685446855306","0.883922135424657","0.925592650104501","0.954811197952551","0.999759537650972"
"PC_ZZD","0.757826935283231","0.784830261361078","0.79616523473576","0.838711926197751","0.868634694902804","0.881830374258503","0.919559923338441","0.9475115371871","0.96980086090944","1.002366"
"HYB_Quad_Storey","0.662918421329944","0.700450169035653","0.71667718830673","0.778596261467993","0.814390442798407","0.831605046652824","0.883864569822265","0.925569484683862","0.954794401128776","0.999772531536306"
"STOREY","0.922947368421053","0.934105263157895","0.944526315789474","0.951157894736842","0.960315789473684","0.968736842105263","0.977368421052631","0.985684210526316","0.988736842105263","1.00105263157895"
"PC_DM","0.752094077987079","0.773737526885276","0.805394189525192","0.838238884225047","0.857680891019305","0.899950291001355","0.924133678893631","0.947959667156217","0.965338360866919","0.995097556539709"
"HYB_PC_STO","0.748522521209945","0.770753168032562","0.802847266471047","0.835981593850038","0.855735074595851","0.898589047171244","0.923155513441983","0.947297595275066","0.96466521304278","0.994969927618408"
"PC_QUAD","0.66003661270716","0.687110115366207","0.734335830403618","0.775950487477416","0.803350329182033","0.862151330261607","0.893563808447471","0.928547379652432","0.953619620899908","0.993361010541644"
"PC_ZZD","0.753673059375596","0.775367716673887","0.807099278977609","0.840021684225123","0.859509690807456","0.901879100189865","0.926119705977894","0.950002066528709","0.96742187822873","0.997251484158482"
"HYB_Quad_Storey","0.659862769260021","0.68696301108884","0.734211440603664","0.775836188284073","0.803251164361459","0.862088042956627","0.893515702292674","0.928514291619495","0.95358540614387","0.993350486753699"
"STOREY","0.930526315789474","0.935157894736842","0.94421052631579","0.951263157894737","0.959789473684211","0.967473684210526","0.975473684210526","0.981368421052631","0.990842105263158","0.997894736842105"
"PC_DM","0.750791886149474","0.783713377798507","0.807821923949342","0.836484812853276","0.861234076746018","0.887400248044808","0.917144977014859","0.942916935104963","0.978702019407275","0.996595726339643"
"HYB_PC_STO","0.747319637309791","0.780410202405122","0.805184066131305","0.834264187103754","0.859271756729067","0.885719888899497","0.915956004462448","0.942083940860522","0.978174259913243","0.996469591921522"
"PC_QUAD","0.652918317687945","0.705017194509958","0.734090568971017","0.776973144889395","0.806465641625117","0.844431915972614","0.886325685218252","0.920870816933395","0.974997647525931","0.994659375586316"
"PC_ZZD","0.752367786552103","0.785367170450379","0.809532757421406","0.838263462720487","0.8630712833716","0.889299363831682","0.919114468830476","0.944947403373421","0.980817155185193","0.998753198628162"
"HYB_Quad_Storey","0.652741646327589","0.704845694969038","0.733957688416817","0.776866042892492","0.806365811204993","0.844344712058523","0.886263967306075","0.920831312990576","0.97497022827472","0.994652401320757"
"STOREY","0.931789473684211","0.935157894736842","0.944","0.951684210526316","0.960842105263158","0.963894736842105","0.979473684210526","0.983684210526316","0.994947368421052","1.00178947368421"
"PC_DM","0.753706082537212","0.778053092789294","0.802303241745993","0.833009352714488","0.853442148532381","0.881927875583786","0.922259669301692","0.945270304418244","0.97556521931612","1.01139690558268"
"HYB_PC_STO","0.750275297466706","0.774819278549622","0.799695065768162","0.830814988065572","0.851528246998943","0.880208586170557","0.921363824359083","0.944448920385846","0.975333742640571","1.01129176872165"
"PC_QUAD","0.657615663401108","0.693794277619949","0.72710261031965","0.774039065540604","0.797474357292555","0.836533386981142","0.892374828901801","0.926891044052417","0.961199076846936","1.01839257087278"
"PC_ZZD","0.755288877928495","0.779693493206833","0.804001018015964","0.83477977964301","0.855260919455809","0.883814043737417","0.92424126247926","0.947306340758497","0.977672933425022","1.002366"
"HYB_Quad_Storey","0.657440233650648","0.693629771782309","0.726972831079046","0.77393317853372","0.797377870644446","0.836444574395122","0.8923293633922","0.926848223400639","0.961188814097908","1.01838215644236"
"STOREY","0.926315789473684","0.934","0.94621052631579","0.944631578947368","0.962842105263158","0.967578947368421","0.977157894736842","0.985894736842105","0.992842105263158","1.00094736842105"
"PC_DM","0.747798253454344","0.769292953689536","0.80551861806254","0.827439182649046","0.870300441332083","0.896109364525336","0.915956994706098","0.94257480300277","0.97568773851602","0.992615042358468"
"HYB_PC_STO","0.744343812608506","0.766327052902116","0.803023070342768","0.824889903166661","0.868493601333392","0.894512541572124","0.914814588340463","0.94169773900657","0.975292861079392","0.992653880352552"
"PC_QUAD","0.655092716015804","0.682345831622659","0.731733530343329","0.764057289790954","0.818416454109312","0.861285270242714","0.883755068148763","0.922369141965036","0.965255060983001","0.987598852135004"
"PC_ZZD","0.749367070922017","0.770912627617965","0.807224001912876","0.829196430555194","0.872159098976275","0.898029086081803","0.917923675755573","0.944604461786674","0.977795742505349","0.994763096348688"
"HYB_Quad_Storey","0.654919427002848","0.682200501560151","0.73161330493734","0.76393500804792","0.818326977602439","0.861204093072875","0.883696063434385","0.922322795862521","0.965232295493024","0.98760025694778"
"STOREY","0.932947368421053","0.937578947368421","0.942315789473684","0.951684210526316","0.958842105263158","0.969263157894737","0.973368421052631","0.984105263157895","0.990736842105263","0.993894736842105"
"PC_DM","0.754486926546443","0.783629420049028","0.801297210706703","0.827274591051556","0.866193803805983","0.891434346258524","0.915847111716225","0.939114838841681","0.974402044889945","0.989986072657863"
"HYB_PC_STO","0.751156350997688","0.780567939050032","0.798628617402732","0.825097237773555","0.864326404697417","0.88998165957787","0.914616476188224","0.938385829726202","0.973981957656238","0.989570150161048"
