"method","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"STOREY","0.798631578947368","0.826526315789474","0.847052631578947","0.869052631578947","0.887368421052631","0.913684210526316","0.928842105263158","0.959894736842105","0.981473684210526","1.00168421052632"
"PC_DM","0.527460361272508","0.578958989312458","0.632731506280188","0.687595600020877","0.733675925737547","0.786119962188","0.837244729175222","0.904065345725087","0.947625677658684","1.00469929280381"
"HYB_PC_STO","0.519353801709403","0.572254994749997","0.626535808536246","0.682119327498244","0.729098891827074","0.782666092783872","0.83440454215856","0.902442591269763","0.946784304669874","1.00469594422972"
"PC_QUAD","0.40209742938583","0.465518536597138","0.533980834387871","0.603247978114017","0.664493675405304","0.72463074170855","0.793631943555864","0.878249719909009","0.930386151319008","1.00334806016573"
"PC_ZZD","0.528507859287279","0.580128333081172","0.634028075824047","0.689021978010526","0.735211329777842","0.787779448818537","0.83902517700445","0.906003891133073","0.949667286812025","1.002366"
"HYB_Quad_Storey","0.401716686533482","0.465204859885475","0.533685041460761","0.602980755977796","0.664273133206711","0.724467694378786","0.793497490066105","0.8781716775705","0.930343735381393","1.00334580162195"
"STOREY","0.797578947368421","0.821578947368421","0.845789473684211","0.875052631578947","0.891157894736842","0.913578947368421","0.937684210526316","0.95621052631579","0.979684210526316","0.997473684210526"
"PC_DM","0.53010075753477","0.580315921378316","0.626994160521797","0.698167037790556","0.740915054666516","0.798986744139829","0.849046714533359","0.898775820145303","0.952327961064832","0.99460405569944"
"HYB_PC_STO","0.522017448809058","0.572904276597942","0.620972603154515","0.693174148899126","0.73650434025268","0.795553550097074","0.846462550273588","0.897002405257745","0.951432391811496","0.994379477482469"
"PC_QUAD","0.405577989920851","0.468502502395129","0.528333263551628","0.613058684155146","0.67078120440064","0.744846506704675","0.808719659252693","0.870742037037944","0.938169069218521","0.994573358672727"
"PC_ZZD","0.531154502727098","0.581488475648298","0.628277155505592","0.699618427801969","0.742467586485857","0.800676673576464","0.850855085859945","0.900701850535766","0.954380695820712","0.996756815695225"
"HYB_Quad_Storey","0.405198246858966","0.468147496779538","0.528053514842847","0.612818894371945","0.670574429613867","0.744685128248859","0.808593682233693","0.870655541638982","0.93812185035091","0.994560859548486"
"STOREY","0.803578947368421","0.824736842105263","0.845263157894737","0.866315789473684","0.89","0.914","0.935789473684211","0.952315789473684","0.977894736842105","0.996736842105263"
"PC_DM","0.536125556161961","0.579241496724424","0.632814851092217","0.69164274340296","0.74609441972782","0.793324302489171","0.835901252732215","0.890533779175794","0.949217704704068","0.990110289534293"
"HYB_PC_STO","0.528024582315297","0.572187310091937","0.626671148977122","0.686330765448828","0.741704104805654","0.789787123913308","0.83302809648492","0.888721026185227","0.948395811884046","0.989920156636212"
"PC_QUAD","0.411276000635736","0.46500028616169","0.533421455839086","0.607832250086354","0.679183681839858","0.73773487692644","0.789663496256857","0.86118168782365","0.933381512496521","0.985513564614671"
"PC_ZZD","0.537193556027841","0.580411508905674","0.634111617829901","0.693078696933851","0.747659205924896","0.79500083458886","0.83767852189618","0.892440308897324","0.951263080593398","0.992252417279331"
