"method","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"PC_ZZD","9035","7710","6484","5167","4047","2879","1968","1049","369","0"
"HYB_Quad_Storey","9267","7902","6631","5262","4103","2904","1984","1057","369","0"
"raw_BH","6813","5877","5043","4158","3396","2456","1744","962","346","0"
"oracle_adaptive_BH","9407","8026","6674","5311","4126","2919","1989","1066","369","0"
"STOREY","8547","7285","6228","4873","4012","2810","1819","1054","366","0"
"PC_DM","9035","7720","6544","5052","4163","2874","1861","1062","368","0"
"HYB_PC_STO","9091","7764","6580","5077","4181","2878","1865","1066","368","0"
"PC_QUAD","9243","7902","6702","5141","4214","2896","1873","1072","370","0"
"PC_ZZD","9035","7718","6540","5049","4159","2873","1861","1062","368","0"
"HYB_Quad_Storey","9245","7905","6703","5142","4215","2897","1873","1072","370","0"
"raw_BH","6810","5880","5108","4064","3416","2446","1623","971","349","0"
"oracle_adaptive_BH","9392","7994","6728","5239","4218","2911","1888","1082","370","0"
"STOREY","8461","7322","6094","4965","3918","2813","1950","1059","386","0"
"PC_DM","8992","7729","6366","5176","4022","2857","1984","1082","400","0"
"HYB_PC_STO","9043","7771","6390","5219","4047","2871","1992","1084","400","0"
"PC_QUAD","9206","7933","6515","5277","4096","2885","2012","1087","400","0"
"PC_ZZD","8991","7726","6363","5173","4020","2856","1984","1081","396","0"
"HYB_Quad_Storey","9207","7933","6515","5277","4097","2885","2012","1087","401","0"
"raw_BH","6756","5850","4963","4184","3344","2448","1749","959","373","0"
"oracle_adaptive_BH","9372","8011","6615","5313","4109","2910","1998","1090","400","0"
"STOREY","8654","7403","6200","4895","3879","2958","1921","1115","373","0"
"PC_DM","9104","7805","6475","5045","3987","3050","1949","1133","379","0"
"HYB_PC_STO","9164","7855","6502","5072","4009","3064","1964","1133","379","0"
"PC_QUAD","9334","7981","6576","5131","4047","3114","1973","1142","380","0"
"PC_ZZD","9104","7803","6473","5043","3983","3047","1949","1133","379","0"
"HYB_Quad_Storey","9339","7982","6577","5131","4047","3114","1973","1142","380","0"
"raw_BH","6931","6023","5078","4101","3286","2561","1729","1040","358","0"
"oracle_adaptive_BH","9429","8061","6660","5206","4083","3071","1978","1136","377","0"
"STOREY","8617","7448","6078","5046","3903","2866","1824","1059","350","0"
"PC_DM","9080","7841","6401","5246","4015","2953","1864","1066","358","0"
"HYB_PC_STO","9139","7902","6450","5260","4040","2966","1864","1066","358","0"
"PC_QUAD","9331","8042","6567","5320","4080","2994","1878","1069","362","0"
"PC_ZZD","9080","7838","6401","5245","4013","2951","1864","1066","358","0"
"HYB_Quad_Storey","9337","8043","6569","5321","4084","2995","1878","1069","362","0"
"raw_BH","6877","6021","4987","4232","3295","2512","1677","986","329","0"
"oracle_adaptive_BH","9445","8076","6613","5364","4108","3000","1888","1079","358","0"
"STOREY","8434","7329","6057","4999","3844","2937","1895","984","374","0"
"PC_DM","8935","7662","6349","5187","3986","3013","1919","987","374","0"
"HYB_PC_STO","9002","7720","6393","5215","3999","3020","1923","990","374","0"
"PC_QUAD","9218","7847","6502","5282","4055","3047","1934","991","374","0"
"PC_ZZD","8935","7658","6348","5186","3983","3011","1917","987","374","0"
"HYB_Quad_Storey","9219","7848","6502","5282","4055","3047","1936","991","374","0"
"raw_BH","6739","5914","4959","4157","3289","2555","1734","926","354","0"
"oracle_adaptive_BH","9406","8007","6546","5313","4071","3048","1945","995","376","0"
"STOREY","8534","7249","6210","4862","3841","2867","1833","1027","358","0"
"PC_DM","9002","7594","6517","5069","3963","2964","1866","1042","364","0"
"HYB_PC_STO","9069","7630","6559","5079","3972","2966","1870","1044","364","0"
"PC_QUAD","9254","7776","6673","5155","4012","2980","1875","1058","364","0"
"PC_ZZD","9002","7594","6512","5068","3963","2964","1863","1038","362","0"
"HYB_Quad_Storey","9255","7779","6674","5155","4014","2980","1878","1058","364","0"
"raw_BH","6837","5829","5067","4099","3290","2563","1650","949","356","0"
"oracle_adaptive_BH","9418","7940","6693","5220","4053","2991","1892","1059","370","0"
"STOREY","8474","7306","6169","4990","3844","2799","1933","1045","333","0"
"PC_DM","8918","7685","6423","5155","3989","2855","1986","1065","335","0"
"HYB_PC_STO","8985","7754","6462","5180","4009","2862","1990","1067","335","0"
"PC_QUAD","9141","7884","6551","5226","4060","2887","2002","1078","336","0"
"PC_ZZD","8916","7685","6420","5154","3982","2854","1984","1065","333","0"
"HYB_Quad_Storey","9143","7885","6557","5226","4060","2887","2002","1078","336","0"
"raw_BH","6721","5940","5106","4116","3239","2460","1738","962","316","0"
"oracle_adaptive_BH","9371","7999","6633","5297","4060","2916","2001","1079","336","0"
"STOREY","8471","7360","6193","5021","3911","2799","1888","1007","342","0"
"PC_DM","9000","7756","6479","5241","4026","2851","1930","1018","342","0"
"HYB_PC_STO","9072","7804","6510","5265","4039","2856","1934","1018","342","0"
"PC_QUAD","9261","7968","6618","5336","4084","2887","1960","1019","344","0"
"PC_ZZD","9000","7756","6477","5239","4023","2848","1930","1018","342","0"
"HYB_Quad_Storey","9268","7970","6621","5336","4085","2887","1960","1019","344","0"
"raw_BH","6789","5934","5125","4166","3304","2478","1714","917","329","0"
"oracle_adaptive_BH","9407","8052","6654","5341","4113","2913","1969","1032","345","0"
"STOREY","8484","7251","6219","4888","3863","2832","1909","1022","389","0"
"PC_DM","8930","7608","6507","5079","3994","2913","1940","1032","397","0"
"HYB_PC_STO","8992","7641","6533","5096","4002","2919","1942","1034","397","0"
"PC_QUAD","9169","7793","6670","5151","4050","2945","1947","1038","397","0"
"PC_ZZD","8930","7606","6505","5077","3991","2913","1939","1032","397","0"
"HYB_Quad_Storey","9170","7794","6671","5152","4052","2946","1947","1038","397","0"
"raw_BH","6834","5853","5118","4128","3322","2476","1742","954","374","0"
"oracle_adaptive_BH","9374","7934","6679","5197","4086","2963","1966","1046","397","0"
"STOREY","8475","7341","6101","4932","3730","2851","1888","1059","375","1"
"PC_DM","8915","7808","6369","5111","3873","2913","1931","1069","381","1"
"HYB_PC_STO","8980","7861","6398","5139","3890","2915","1934","1069","381","1"
"PC_QUAD","9155","8024","6498","5201","3906","2935","1941","1074","382","1"
"PC_ZZD","8913","7807","6364","5108","3871","2912","1930","1068","381","1"
"HYB_Quad_Storey","9156","8025","6498","5202","3907","2935","1941","1074","382","1"
"raw_BH","6767","5955","5054","4075","3198","2484","1712","984","363","1"
"oracle_adaptive_BH","9362","8063","6591","5271","3960","2953","1952","1080","381","1"
"STOREY","8568","7320","6039","4923","3968","2874","1860","1110","380","0"
"PC_DM","9059","7708","6362","5045","4080","2958","1919","1123","381","0"
"HYB_PC_STO","9105","7770","6390","5065","4100","2969","1921","1125","382","0"
"PC_QUAD","9295","7904","6482","5135","4152","2994","1931","1127","383","0"
"PC_ZZD","9057","7707","6357","5040","4080","2957","1914","1122","380","0"
"HYB_Quad_Storey","9296","7904","6482","5135","4152","2994","1931","1127","383","0"
"raw_BH","6844","5895","4989","4068","3437","2508","1693","1015","368","0"
"oracle_adaptive_BH","9408","8007","6581","5224","4161","3001","1939","1131","383","0"
"STOREY","8460","7246","6053","5011","3776","2814","1919","973","345","0"
"PC_DM","9021","7571","6317","5236","3919","2900","1981","985","348","0"
"HYB_PC_STO","9083","7627","6342","5245","3931","2910","1982","985","348","0"
"PC_QUAD","9325","7729","6425","5346","3984","2946","1996","988","349","0"
"PC_ZZD","9020","7571","6315","5232","3918","2896","1979","984","348","0"
"HYB_Quad_Storey","9326","7730","6425","5347","3984","2946","1996","988","349","0"
"raw_BH","6755","5875","4966","4202","3269","2483","1661","858","320","0"
"oracle_adaptive_BH","9437","7896","6545","5343","4014","2963","1995","994","349","0"
"STOREY","8486","7405","6045","4851","3865","2829","1873","1179","400","0"
"PC_DM","8910","7805","6315","5070","4000","2906","1907","1203","407","0"
"HYB_PC_STO","8981","7868","6348","5100","4011","2913","1914","1203","408","0"
"PC_QUAD","9155","8017","6466","5165","4065","2946","1915","1213","410","0"
"PC_ZZD","8909","7805","6313","5068","4000","2905","1907","1202","407","0"
"HYB_Quad_Storey","9157","8019","6469","5165","4067","2946","1915","1213","410","0"
"raw_BH","6869","5985","4965","3969","3313","2524","1680","1100","384","0"
"oracle_adaptive_BH","9377","8084","6557","5220","4063","2960","1928","1202","410","0"
"STOREY","8383","7280","6104","5064","3868","2925","2031","1011","350","0"
"PC_DM","8873","7665","6436","5255","3996","2992","2064","1032","356","0"
"HYB_PC_STO","8939","7722","6461","5282","4012","3009","2064","1032","360","0"
"PC_QUAD","9112","7878","6572","5346","4075","3030","2071","1045","360","0"
"PC_ZZD","8872","7663","6435","5252","3990","2992","2064","1027","356","0"
"HYB_Quad_Storey","9114","7880","6572","5350","4076","3032","2071","1045","360","0"
"raw_BH","6721","5882","5040","4204","3261","2550","1786","940","340","0"
"oracle_adaptive_BH","9335","7984","6641","5398","4091","3047","2081","1042","366","0"
"STOREY","8549","7292","6148","4987","3947","2764","1915","1082","361","0"
"PC_DM","9062","7704","6463","5167","4070","2836","1948","1089","363","0"
"HYB_PC_STO","9126","7754","6496","5188","4092","2848","1954","1090","363","0"
"PC_QUAD","9339","7907","6596","5287","4144","2880","1961","1092","363","0"
"PC_ZZD","9060","7702","6461","5167","4068","2834","1948","1088","363","0"
"HYB_Quad_Storey","9342","7910","6597","5287","4144","2880","1961","1092","363","0"
"raw_BH","6844","5876","5084","4127","3357","2426","1741","1001","351","0"
"oracle_adaptive_BH","9447","8023","6660","5320","4154","2900","1968","1108","365","0"
"STOREY","8516","7347","6054","4961","3961","2847","1842","1009","318","0"
"PC_DM","8968","7789","6389","5130","4121","2901","1866","1027","321","0"
"HYB_PC_STO","9033","7853","6432","5155","4132","2910","1868","1030","321","0"
"PC_QUAD","9240","8039","6521","5219","4200","2922","1870","1031","321","0"
"PC_ZZD","8968","7787","6385","5129","4119","2901","1866","1027","321","0"
"HYB_Quad_Storey","9240","8040","6523","5220","4200","2922","1870","1031","321","0"
"raw_BH","6810","5919","4954","4150","3404","2488","1661","942","296","0"
"oracle_adaptive_BH","9381","8099","6619","5272","4187","2950","1881","1040","321","0"
"STOREY","8464","7265","6105","5024","3962","2837","1934","1064","357","0"
"PC_DM","8969","7642","6380","5203","4092","2909","1998","1099","357","0"
"HYB_PC_STO","9029","7671","6407","5226","4109","2915","2000","1101","357","0"
"PC_QUAD","9225","7843","6512","5286","4158","2944","2009","1103","357","0"
"PC_ZZD","8968","7641","6379","5200","4091","2908","1996","1096","357","0"
"HYB_Quad_Storey","9227","7844","6516","5289","4158","2944","2009","1103","357","0"
"raw_BH","6725","5889","5045","4134","3342","2463","1723","980","344","0"
"oracle_adaptive_BH","9401","7965","6577","5350","4157","2948","2005","1101","360","0"
"STOREY","8459","7332","6231","4887","3874","2826","1862","1034","430","0"
"PC_DM","8968","7713","6540","5121","3999","2893","1912","1040","433","0"
"HYB_PC_STO","9029","7767","6577","5140","4009","2907","1915","1042","433","0"
"PC_QUAD","9279","7937","6674","5190","4043","2931","1933","1043","434","0"
"PC_ZZD","8968","7712","6537","5120","3996","2890","1911","1040","433","0"
"HYB_Quad_Storey","9279","7939","6675","5190","4043","2931","1933","1043","434","0"
"raw_BH","6733","5941","5128","4122","3276","2465","1628","954","386","0"
"oracle_adaptive_BH","9415","8010","6704","5240","4094","2950","1932","1047","434","0"
"STOREY","8413","7299","6206","5082","3829","2713","1795","1103","429","0"
"PC_DM","8943","7720","6483","5272","3942","2791","1844","1110","439","0"
"HYB_PC_STO","9033","7780","6517","5293","3964","2800","1847","1112","439","0"
"PC_QUAD","9222","7914","6624","5348","4001","2814","1858","1119","439","0"
"PC_ZZD","8940","7718","6480","5267","3936","2791","1843","1109","439","0"
"HYB_Quad_Storey","9225","7916","6626","5348","4004","2814","1858","1121","439","0"
"raw_BH","6782","5925","5131","4317","3328","2357","1582","1008","405","0"
"oracle_adaptive_BH","9411","8029","6692","5400","4062","2848","1878","1124","439","0"
"STOREY","8414","7283","6190","4967","3954","2844","1897","1065","351","0"
"PC_DM","8902","7644","6485","5204","4085","2918","1930","1078","351","0"
"HYB_PC_STO","8961","7684","6516","5226","4104","2926","1935","1079","352","0"
"PC_QUAD","9145","7809","6626","5286","4126","2943","1947","1083","352","0"
"PC_ZZD","8902","7643","6482","5199","4083","2918","1930","1078","351","0"
"HYB_Quad_Storey","9148","7812","6629","5286","4128","2943","1947","1083","352","0"
"raw_BH","6791","5875","5092","4084","3362","2516","1679","937","340","0"
"oracle_adaptive_BH","9369","7963","6665","5347","4161","2951","1956","1093","352","0"
"STOREY","8462","7348","6122","4932","3865","2779","1892","1040","417","0"
"PC_DM","8946","7785","6429","5140","4030","2854","1941","1063","418","0"
"HYB_PC_STO","9005","7828","6462","5162","4053","2863","1944","1065","418","0"
"PC_QUAD","9198","7959","6568","5242","4095","2884","1956","1072","418","0"
"PC_ZZD","8946","7782","6424","5138","4024","2854","1941","1063","418","0"
"HYB_Quad_Storey","9202","7961","6570","5243","4096","2884","1961","1072","418","0"
"raw_BH","6744","5926","5037","4202","3278","2475","1731","972","378","0"
"oracle_adaptive_BH","9388","8053","6624","5291","4112","2912","1975","1072","418","0"
"STOREY","8535","7431","6118","5046","3758","2890","1832","1005","378","0"
"PC_DM","9029","7859","6404","5216","3885","2957","1890","1013","378","0"
"HYB_PC_STO","9098","7915","6441","5236","3906","2967","1891","1014","378","0"
"PC_QUAD","9270","8028","6529","5292","3940","3015","1905","1014","378","0"
"PC_ZZD","9028","7856","6400","5212","3885","2957","1890","1012","378","0"
"HYB_Quad_Storey","9271","8030","6529","5293","3940","3015","1905","1014","378","0"
"raw_BH","6832","5959","5014","4293","3212","2571","1665","921","368","0"
"oracle_adaptive_BH","9413","8080","6621","5347","3997","3013","1914","1032","378","0"
"STOREY","8494","7377","6017","4896","3882","2718","1867","1096","440","0"
"PC_DM","8969","7781","6339","5101","4019","2804","1893","1103","442","0"
"HYB_PC_STO","9040","7823","6378","5120","4034","2828","1898","1105","442","0"
"PC_QUAD","9225","8000","6485","5179","4085","2850","1905","1112","442","0"
"PC_ZZD","8967","7778","6334","5098","4017","2802","1893","1102","442","0"
"HYB_Quad_Storey","9228","8004","6487","5180","4086","2851","1905","1112","442","0"
"raw_BH","6788","5951","4909","4122","3283","2396","1683","1027","415","0"
"oracle_adaptive_BH","9404","8069","6579","5248","4106","2869","1922","1112","442","0"
"STOREY","8554","7365","6087","4985","3948","2928","1871","989","402","0"
"PC_DM","9032","7736","6374","5172","4080","3004","1905","1000","407","0"
"HYB_PC_STO","9104","7790","6398","5198","4095","3013","1906","1002","407","0"
"PC_QUAD","9285","7943","6515","5281","4135","3047","1923","1008","407","0"
"PC_ZZD","9032","7730","6371","5170","4080","3004","1904","999","407","0"
"HYB_Quad_Storey","9286","7945","6515","5281","4135","3049","1923","1008","407","0"
"raw_BH","6799","5939","5017","4172","3387","2600","1696","907","377","0"
"oracle_adaptive_BH","9417","8045","6604","5299","4149","3056","1948","1008","407","0"
"STOREY","8392","7229","5955","4930","3853","2883","1999","987","404","0"
"PC_DM","8890","7625","6296","5135","4011","2957","2055","998","410","0"
"HYB_PC_STO","8949","7670","6327","5160","4040","2962","2060","998","410","0"
"PC_QUAD","9151","7804","6437","5224","4077","2989","2067","1007","410","0"
"PC_ZZD","8889","7623","6292","5135","4010","2955","2054","996","410","0"
"HYB_Quad_Storey","9151","7804","6438","5225","4081","2989","2067","1007","410","0"
"raw_BH","6759","5825","4915","4120","3244","2518","1802","924","392","0"
"oracle_adaptive_BH","9370","7978","6544","5256","4096","3004","2078","1011","410","0"
"STOREY","8527","7361","6194","4907","3878","2882","1864","1064","411","0"
"PC_DM","9011","7719","6488","5111","3983","2949","1907","1082","413","0"
"HYB_PC_STO","9069","7774","6530","5135","3992","2958","1916","1086","413","0"
"PC_QUAD","9263","7894","6621","5220","4024","2979","1924","1086","413","0"
"PC_ZZD","9010","7717","6488","5110","3982","2948","1907","1080","413","0"
"HYB_Quad_Storey","9268","7895","6623","5220","4025","2979","1924","1086","413","0"
"raw_BH","6820","5946","5144","4110","3308","2509","1658","988","394","0"
"oracle_adaptive_BH","9416","8017","6681","5261","4056","3003","1929","1088","415","0"
"STOREY","8561","7198","5999","4886","4011","2859","1869","1034","330","0"
"PC_DM","9043","7598","6321","5114","4122","2950","1901","1043","330","0"
"HYB_PC_STO","9104","7648","6367","5133","4144","2958","1906","1045","330","0"
"PC_QUAD","9304","7788","6480","5195","4193","2990","1916","1049","330","0"
