"method","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"PC_QUAD","8286","6747","5094","3855","2838","1826","1073","515","105","1"
"PC_ZZD","7670","6205","4778","3671","2751","1777","1043","498","105","1"
"HYB_Quad_Storey","8293","6752","5095","3855","2841","1826","1073","515","105","1"
"raw_BH","4644","3712","3122","2532","2009","1308","874","420","86","1"
"oracle_adaptive_BH","9114","7262","5483","4105","2927","1876","1091","522","105","1"
"STOREY","6550","5351","4211","3224","2319","1529","1027","431","138","0"
"PC_DM","7837","6282","4894","3626","2574","1667","1113","452","138","0"
"HYB_PC_STO","7947","6384","4960","3661","2593","1681","1120","452","138","0"
"PC_QUAD","8543","6849","5253","3834","2678","1746","1138","471","139","0"
"PC_ZZD","7834","6278","4890","3626","2574","1667","1111","452","138","0"
"HYB_Quad_Storey","8552","6851","5255","3840","2678","1746","1138","471","139","0"
"raw_BH","4590","3845","3168","2407","1856","1241","878","397","133","0"
"oracle_adaptive_BH","9230","7311","5587","4052","2783","1784","1144","479","140","0"
"STOREY","6445","5302","4279","3173","2450","1480","898","425","85","0"
"PC_DM","7757","6264","4860","3592","2693","1601","967","432","86","0"
"HYB_PC_STO","7879","6358","4914","3607","2708","1617","972","433","86","0"
"PC_QUAD","8471","6827","5150","3787","2792","1672","1007","435","86","0"
"PC_ZZD","7754","6260","4860","3587","2693","1599","967","432","86","0"
"HYB_Quad_Storey","8477","6828","5151","3789","2796","1672","1007","435","86","0"
"raw_BH","4520","3812","3147","2492","1915","1178","775","361","81","0"
"oracle_adaptive_BH","9207","7263","5469","4006","2884","1710","1026","445","86","0"
"STOREY","6475","5239","4072","3241","2334","1627","945","406","110","0"
"PC_DM","7664","6287","4846","3695","2644","1782","997","433","111","0"
"HYB_PC_STO","7778","6393","4908","3722","2661","1795","1000","433","111","0"
"PC_QUAD","8382","6821","5213","3878","2752","1848","1036","437","111","0"
"PC_ZZD","7660","6284","4835","3695","2640","1781","997","433","111","0"
"HYB_Quad_Storey","8389","6823","5214","3879","2752","1848","1036","438","111","0"
"raw_BH","4495","3684","3029","2407","1837","1352","831","353","103","0"
"oracle_adaptive_BH","9151","7333","5505","4114","2855","1888","1068","443","111","0"
"STOREY","6476","5095","4299","3284","2396","1682","991","494","112","0"
"PC_DM","7790","6060","4983","3739","2619","1827","1065","506","113","0"
"HYB_PC_STO","7912","6148","5025","3783","2642","1834","1066","507","113","0"
"PC_QUAD","8598","6570","5343","3982","2723","1899","1119","508","117","0"
"PC_ZZD","7786","6058","4978","3729","2618","1827","1063","505","113","0"
"HYB_Quad_Storey","8600","6574","5344","3982","2723","1900","1119","508","117","0"
"raw_BH","4599","3633","3188","2489","1891","1368","834","419","100","0"
"oracle_adaptive_BH","9254","7148","5613","4152","2815","1947","1120","516","117","0"
"STOREY","6577","5336","4190","3290","2357","1745","925","489","152","0"
"PC_DM","7942","6367","4902","3737","2622","1888","969","493","154","0"
"HYB_PC_STO","8066","6453","4971","3773","2648","1899","969","498","154","0"
"PC_QUAD","8656","6930","5249","3947","2744","1938","975","500","156","0"
"PC_ZZD","7939","6364","4901","3728","2619","1887","967","493","154","0"
"HYB_Quad_Storey","8664","6937","5253","3948","2745","1939","975","500","156","0"
"raw_BH","4567","3819","3078","2518","1840","1403","773","444","143","0"
"oracle_adaptive_BH","9245","7352","5556","4156","2855","1989","1016","510","156","0"
"STOREY","6379","5169","4252","3192","2267","1682","956","450","109","0"
"PC_DM","7705","6130","4851","3672","2555","1850","1021","479","115","0"
"HYB_PC_STO","7812","6209","4903","3707","2572","1859","1025","481","115","0"
"PC_QUAD","8474","6620","5161","3859","2661","1897","1041","486","115","0"
"PC_ZZD","7702","6129","4850","3668","2555","1844","1019","473","115","0"
"HYB_Quad_Storey","8480","6626","5163","3861","2661","1897","1042","486","115","0"
"raw_BH","4461","3727","3239","2471","1829","1313","809","405","94","0"
"oracle_adaptive_BH","9219","7215","5493","4071","2788","1962","1066","496","121","0"
"STOREY","6431","5390","4299","3376","2290","1569","961","431","96","0"
"PC_DM","7725","6238","4906","3772","2614","1729","1017","450","100","0"
"HYB_PC_STO","7838","6319","4967","3802","2648","1742","1018","452","100","0"
"PC_QUAD","8407","6733","5264","3986","2717","1784","1052","453","100","0"
"PC_ZZD","7720","6238","4895","3765","2611","1729","1016","449","100","0"
"HYB_Quad_Storey","8414","6737","5267","3988","2722","1784","1054","453","100","0"
"raw_BH","4365","3797","3191","2565","1836","1261","804","407","90","0"
"oracle_adaptive_BH","9158","7244","5590","4123","2828","1850","1062","459","100","0"
"STOREY","6546","5195","4062","3329","2316","1456","1000","429","131","0"
"PC_DM","7862","6213","4757","3731","2567","1604","1055","449","133","0"
"HYB_PC_STO","7960","6286","4801","3775","2585","1619","1057","453","133","0"
"PC_QUAD","8560","6747","5090","3914","2670","1690","1084","457","133","0"
"PC_ZZD","7861","6207","4756","3729","2562","1602","1055","449","133","0"
"HYB_Quad_Storey","8563","6748","5092","3914","2671","1690","1084","457","133","0"
"raw_BH","4605","3718","3111","2497","1908","1138","824","369","128","0"
"oracle_adaptive_BH","9195","7257","5434","4134","2779","1737","1112","461","134","0"
"STOREY","6287","5309","4309","3254","2305","1552","885","450","93","0"
"PC_DM","7604","6206","4986","3703","2548","1674","966","476","93","0"
"HYB_PC_STO","7716","6275","5041","3730","2573","1686","974","494","93","0"
"PC_QUAD","8341","6639","5369","3928","2647","1717","1015","506","93","0"
"PC_ZZD","7602","6202","4981","3703","2545","1671","965","476","93","0"
"HYB_Quad_Storey","8342","6639","5371","3931","2648","1717","1015","506","93","0"
"raw_BH","4462","3817","3180","2430","1814","1261","763","398","85","0"
"oracle_adaptive_BH","9180","7202","5660","4052","2775","1791","1019","510","95","0"
"STOREY","6361","5297","4220","3440","2349","1595","984","506","115","0"
"PC_DM","7705","6228","4874","3864","2606","1729","1056","518","126","0"
"HYB_PC_STO","7818","6297","4922","3890","2622","1738","1056","521","126","0"
"PC_QUAD","8460","6749","5226","4077","2724","1768","1066","522","126","0"
"PC_ZZD","7700","6227","4873","3863","2605","1725","1054","518","126","0"
"HYB_Quad_Storey","8469","6752","5231","4079","2724","1768","1066","522","126","0"
"raw_BH","4455","3851","2998","2648","1834","1328","810","446","109","0"
"oracle_adaptive_BH","9188","7268","5531","4228","2835","1843","1109","523","126","0"
"STOREY","6323","5289","4151","3248","2468","1654","957","448","140","0"
"PC_DM","7708","6272","4797","3663","2688","1794","1014","466","146","0"
"HYB_PC_STO","7829","6344","4850","3692","2713","1803","1020","476","146","0"
"PC_QUAD","8456","6727","5128","3919","2816","1832","1049","484","149","0"
"PC_ZZD","7702","6268","4792","3653","2687","1792","1012","466","145","0"
"HYB_Quad_Storey","8462","6728","5130","3921","2816","1833","1049","484","149","0"
"raw_BH","4467","3756","3120","2421","1962","1384","786","409","137","0"
"oracle_adaptive_BH","9203","7242","5491","4102","2907","1883","1063","485","156","0"
"STOREY","6438","5215","4203","3143","2372","1533","945","362","100","0"
"PC_DM","7801","6294","4943","3680","2586","1653","1014","382","109","0"
"HYB_PC_STO","7901","6372","5005","3719","2609","1669","1017","382","112","0"
"PC_QUAD","8599","6857","5284","3890","2722","1732","1048","388","112","0"
"PC_ZZD","7800","6291","4936","3677","2586","1651","1014","378","109","0"
"HYB_Quad_Storey","8605","6866","5285","3891","2727","1732","1048","388","112","0"
"raw_BH","4499","3764","3127","2421","1867","1281","815","331","96","0"
"oracle_adaptive_BH","9228","7286","5574","4027","2859","1776","1070","391","114","0"
"STOREY","6323","5382","4103","3308","2330","1570","878","466","116","0"
"PC_DM","7692","6320","4689","3736","2559","1702","956","488","118","0"
"HYB_PC_STO","7813","6412","4740","3768","2580","1729","960","488","118","0"
"PC_QUAD","8385","6857","5011","3941","2665","1795","981","508","118","0"
"PC_ZZD","7691","6313","4687","3735","2557","1700","956","488","118","0"
"HYB_Quad_Storey","8389","6857","5012","3944","2666","1795","981","508","118","0"
"raw_BH","4467","3865","3051","2525","1841","1286","755","419","115","0"
"oracle_adaptive_BH","9155","7304","5392","4121","2795","1835","1012","507","118","0"
"STOREY","6394","5175","4254","3370","2293","1556","921","415","83","0"
"PC_DM","7798","6207","4863","3817","2563","1720","987","443","85","0"
"HYB_PC_STO","7946","6291","4950","3847","2572","1733","996","445","85","0"
"PC_QUAD","8639","6769","5217","4017","2709","1773","1008","446","85","0"
"PC_ZZD","7794","6201","4859","3817","2559","1719","985","443","84","0"
"HYB_Quad_Storey","8648","6769","5219","4018","2710","1773","1008","446","85","0"
"raw_BH","4458","3763","3136","2545","1891","1297","759","378","80","0"
"oracle_adaptive_BH","9259","7279","5483","4126","2779","1846","1040","455","85","0"
"STOREY","6469","5299","4095","3154","2369","1627","1036","420","107","1"
"PC_DM","7740","6256","4758","3567","2610","1766","1093","440","107","1"
"HYB_PC_STO","7868","6336","4815","3597","2635","1771","1107","440","107","1"
"PC_QUAD","8538","6798","5125","3738","2773","1837","1127","454","107","1"
"PC_ZZD","7740","6248","4756","3566","2610","1766","1093","439","107","1"
"HYB_Quad_Storey","8549","6806","5127","3738","2777","1837","1127","454","107","1"
"raw_BH","4552","3757","3090","2441","1861","1322","862","395","105","1"
"oracle_adaptive_BH","9226","7267","5464","3978","2867","1895","1135","453","114","1"
"STOREY","6520","5194","4415","3275","2442","1544","792","455","173","0"
"PC_DM","7807","6221","5033","3723","2717","1676","865","476","184","0"
"HYB_PC_STO","7902","6310","5093","3756","2737","1685","867","476","184","0"
"PC_QUAD","8517","6770","5364","3952","2859","1728","885","479","184","0"
"PC_ZZD","7807","6216","5030","3716","2714","1663","864","475","184","0"
"HYB_Quad_Storey","8525","6779","5365","3952","2859","1728","885","479","184","0"
"raw_BH","4630","3756","3280","2504","1897","1238","688","418","163","0"
"oracle_adaptive_BH","9164","7267","5614","4128","2947","1779","897","483","184","0"
"STOREY","6433","5270","4221","3152","2371","1615","903","415","129","0"
"PC_DM","7749","6214","4963","3610","2606","1763","995","438","140","0"
"HYB_PC_STO","7882","6314","5030","3651","2628","1769","1004","450","140","0"
"PC_QUAD","8531","6820","5316","3820","2708","1816","1033","460","141","0"
"PC_ZZD","7746","6211","4963","3604","2601","1763","993","438","140","0"
"HYB_Quad_Storey","8535","6826","5318","3825","2708","1817","1033","460","141","0"
"raw_BH","4468","3753","3003","2381","1877","1283","740","375","119","0"
"oracle_adaptive_BH","9191","7277","5627","3998","2839","1841","1064","460","140","0"
"STOREY","6510","5230","4026","3066","2420","1532","941","508","100","0"
"PC_DM","7831","6248","4693","3505","2732","1669","1004","525","100","0"
"HYB_PC_STO","7961","6327","4763","3558","2758","1676","1004","525","100","0"
"PC_QUAD","8597","6780","5065","3743","2888","1713","1040","531","101","0"
"PC_ZZD","7823","6245","4689","3504","2732","1668","1004","525","100","0"
"HYB_Quad_Storey","8604","6782","5068","3744","2890","1713","1041","531","101","0"
"raw_BH","4556","3741","2997","2374","1894","1287","801","455","86","0"
"oracle_adaptive_BH","9264","7255","5427","3921","2972","1789","1070","540","102","0"
"STOREY","6484","5260","4166","3272","2393","1554","928","417","93","0"
"PC_DM","7753","6229","4862","3727","2615","1687","973","428","94","0"
"HYB_PC_STO","7874","6327","4927","3755","2640","1699","983","428","94","0"
"PC_QUAD","8447","6774","5230","3928","2755","1747","993","437","94","0"
"PC_ZZD","7752","6225","4855","3727","2611","1686","972","428","93","0"
"HYB_Quad_Storey","8453","6783","5230","3932","2756","1747","994","437","94","0"
"raw_BH","4524","3805","3010","2459","1876","1301","819","367","87","0"
"oracle_adaptive_BH","9150","7252","5505","4107","2863","1809","1040","453","94","0"
"STOREY","6420","5520","4289","3142","2319","1559","954","427","115","0"
"PC_DM","7748","6430","4953","3554","2592","1685","1003","454","118","0"
"HYB_PC_STO","7841","6525","5007","3582","2604","1689","1004","455","118","0"
"PC_QUAD","8429","6937","5260","3746","2684","1769","1027","457","118","0"
"PC_ZZD","7744","6428","4949","3546","2592","1682","1003","454","118","0"
"HYB_Quad_Storey","8440","6939","5261","3753","2684","1770","1027","457","118","0"
"raw_BH","4481","3996","3127","2410","1894","1247","768","388","91","0"
"oracle_adaptive_BH","9222","7357","5539","3992","2775","1820","1048","459","118","0"
"STOREY","6554","5322","4218","3243","2376","1584","884","430","124","0"
"PC_DM","7855","6219","4840","3669","2604","1711","940","455","124","0"
"HYB_PC_STO","7975","6303","4893","3702","2621","1713","941","455","124","0"
"PC_QUAD","8507","6714","5206","3850","2743","1772","957","460","126","0"
"PC_ZZD","7854","6217","4830","3664","2601","1710","939","453","124","0"
"HYB_Quad_Storey","8509","6719","5213","3853","2744","1772","957","460","126","0"
"raw_BH","4602","3889","3125","2490","1830","1307","748","395","120","0"
"oracle_adaptive_BH","9220","7283","5500","4020","2846","1834","999","472","124","0"
"STOREY","6315","5345","4265","3310","2446","1538","809","425","148","0"
"PC_DM","7708","6328","4974","3728","2651","1683","860","452","151","0"
"HYB_PC_STO","7823","6417","5036","3756","2677","1688","862","452","151","0"
"PC_QUAD","8434","6814","5429","3923","2786","1740","899","466","151","0"
"PC_ZZD","7707","6323","4966","3723","2644","1680","859","452","151","0"
"HYB_Quad_Storey","8437","6817","5431","3925","2787","1740","899","466","151","0"
"raw_BH","4438","3880","3267","2516","1926","1296","719","376","138","0"
"oracle_adaptive_BH","9176","7291","5574","4104","2883","1779","927","460","151","0"
"STOREY","6403","5277","4377","3197","2273","1636","941","431","85","0"
"PC_DM","7648","6299","4967","3668","2541","1813","1006","452","85","0"
"HYB_PC_STO","7766","6387","5019","3698","2558","1816","1016","453","85","0"
"PC_QUAD","8407","6843","5251","3887","2675","1882","1040","464","86","0"
"PC_ZZD","7642","6297","4956","3661","2535","1813","1004","450","85","0"
"HYB_Quad_Storey","8412","6847","5258","3890","2675","1882","1040","464","86","0"
"raw_BH","4479","3754","3279","2409","1813","1322","816","363","68","0"
"oracle_adaptive_BH","9181","7269","5547","4058","2785","1914","1056","469","88","0"
"STOREY","6380","5445","4260","3220","2341","1648","971","463","126","0"
"PC_DM","7637","6421","5022","3605","2541","1770","1030","481","126","0"
"HYB_PC_STO","7766","6484","5113","3644","2563","1778","1034","482","126","0"
"PC_QUAD","8381","6853","5432","3814","2637","1810","1048","483","127","0"
"PC_ZZD","7633","6418","5020","3603","2535","1769","1030","481","126","0"
"HYB_Quad_Storey","8388","6857","5436","3815","2640","1810","1048","483","127","0"
"raw_BH","4488","3898","3204","2474","1772","1379","838","399","110","0"
"oracle_adaptive_BH","9170","7362","5636","3995","2806","1926","1063","488","127","0"
"STOREY","6438","5356","4067","3224","2355","1658","994","441","122","0"
"PC_DM","7732","6374","4747","3748","2623","1790","1045","451","124","0"
"HYB_PC_STO","7833","6452","4797","3790","2659","1803","1046","451","124","0"
"PC_QUAD","8428","6841","5120","3956","2784","1848","1072","451","125","0"
"PC_ZZD","7731","6370","4746","3742","2622","1788","1045","451","123","0"
"HYB_Quad_Storey","8433","6842","5120","3959","2784","1848","1072","451","125","0"
"raw_BH","4579","3842","3054","2387","1876","1350","826","398","98","0"
"oracle_adaptive_BH","9176","7325","5425","4100","2852","1891","1095","460","126","0"
"STOREY","6336","5301","4220","3255","2444","1534","975","470","124","0"
"PC_DM","7602","6321","4873","3641","2727","1737","1027","494","130","0"
"HYB_PC_STO","7712","6423","4949","3676","2746","1745","1029","499","130","0"
"PC_QUAD","8306","6862","5209","3806","2836","1817","1070","508","130","0"
"PC_ZZD","7600","6314","4862","3638","2726","1736","1026","494","129","0"
"HYB_Quad_Storey","8315","6863","5211","3806","2838","1817","1070","508","130","0"
"raw_BH","4510","3855","3147","2478","1891","1261","847","426","119","0"
"oracle_adaptive_BH","9155","7301","5495","4067","2936","1856","1078","512","136","0"
"STOREY","6471","5267","4245","3297","2391","1640","927","379","108","0"
"PC_DM","7733","6120","4883","3704","2651","1800","958","395","109","0"
"HYB_PC_STO","7860","6186","4944","3732","2668","1806","983","395","109","0"
"PC_QUAD","8501","6593","5263","3900","2781","1836","1000","403","109","0"
"PC_ZZD","7731","6119","4880","3699","2648","1796","958","395","109","0"
"HYB_Quad_Storey","8508","6594","5265","3900","2781","1836","1001","403","109","0"
"raw_BH","4560","3761","3169","2529","1867","1371","798","350","105","0"
"oracle_adaptive_BH","9235","7160","5596","4077","2880","1863","1047","404","109","0"
"STOREY","6409","5398","4124","3043","2232","1566","889","434","125","0"
"PC_DM","7764","6387","4866","3476","2504","1719","942","449","126","0"
"HYB_PC_STO","7894","6496","4936","3500","2524","1736","945","453","126","0"
"PC_QUAD","8500","6955","5244","3694","2623","1787","961","456","126","0"
"PC_ZZD","7757","6381","4863","3470","2503","1718","940","444","126","0"
"HYB_Quad_Storey","8508","6956","5245","3700","2629","1787","961","456","126","0"
"raw_BH","4500","3923","3045","2308","1768","1238","746","395","114","0"
"oracle_adaptive_BH","9193","7410","5507","3894","2742","1839","993","457","128","0"
"STOREY","6389","5164","4145","3383","2397","1581","957","442","126","0"
"PC_DM","7697","6121","4817","3768","2658","1718","1018","465","126","0"
"HYB_PC_STO","7795","6220","4878","3797","2687","1727","1021","468","126","0"
"PC_QUAD","8382","6620","5160","3943","2812","1776","1041","472","126","0"
"PC_ZZD","7696","6118","4811","3765","2656","1717","1017","465","126","0"
"HYB_Quad_Storey","8388","6627","5168","3944","2812","1778","1041","472","126","0"
"raw_BH","4434","3774","3077","2464","1841","1343","807","409","113","0"
"oracle_adaptive_BH","9181","7179","5479","4152","2916","1817","1060","474","126","0"
"STOREY","6352","5178","4225","3196","2402","1447","939","425","93","0"
"PC_DM","7680","6166","4843","3659","2605","1613","988","463","93","0"
"HYB_PC_STO","7797","6253","4896","3688","2652","1639","990","464","95","0"
"PC_QUAD","8442","6687","5229","3861","2754","1689","1014","480","95","0"
"PC_ZZD","7679","6166","4842","3656","2600","1613","988","460","93","0"
"HYB_Quad_Storey","8453","6697","5231","3861","2755","1689","1014","480","95","0"
"raw_BH","4448","3771","3106","2427","1919","1190","815","398","87","0"
"oracle_adaptive_BH","9203","7263","5488","4018","2891","1720","1018","492","95","0"
"STOREY","6307","5357","4282","3266","2341","1635","939","466","132","0"
"PC_DM","7770","6296","5005","3694","2653","1787","994","485","135","0"
"HYB_PC_STO","7909","6414","5050","3721","2674","1793","1002","487","135","0"
"PC_QUAD","8588","6845","5314","3938","2753","1836","1014","487","135","0"
"PC_ZZD","7765","6294","5003","3691","2650","1787","994","485","135","0"
"HYB_Quad_Storey","8595","6851","5317","3941","2759","1836","1014","487","135","0"
"raw_BH","4400","3851","3173","2496","1797","1394","790","418","126","0"
"oracle_adaptive_BH","9242","7332","5630","4069","2832","1924","1036","502","135","0"
"STOREY","6575","5113","4159","3177","2394","1623","900","471","115","0"
"PC_DM","7820","5991","4849","3580","2715","1736","952","490","115","0"
"HYB_PC_STO","7918","6067","4922","3611","2729","1742","957","494","115","0"
"PC_QUAD","8483","6574","5198","3801","2820","1795","987","505","121","0"
"PC_ZZD","7818","5983","4848","3577","2713","1736","952","489","115","0"
"HYB_Quad_Storey","8487","6581","5200","3801","2820","1795","987","505","121","0"
"raw_BH","4585","3814","3116","2429","1820","1315","749","409","112","0"
"oracle_adaptive_BH","9193","7162","5507","3985","2892","1861","997","512","121","0"
"STOREY","6607","5188","4283","3364","2346","1489","899","440","162","0"
"PC_DM","7836","6084","4959","3747","2671","1625","953","458","167","0"
"HYB_PC_STO","7963","6143","4996","3775","2702","1635","958","460","169","0"
"PC_QUAD","8521","6606","5281","3933","2849","1688","982","466","170","0"
"PC_ZZD","7835","6080","4952","3744","2671","1624","949","457","167","0"
"HYB_Quad_Storey","8527","6610","5285","3937","2850","1688","982","466","170","0"
"raw_BH","4602","3739","3119","2606","1850","1175","761","405","140","0"
"oracle_adaptive_BH","9194","7157","5545","4133","2900","1772","996","485","177","0"
"STOREY","6438","5141","4214","3203","2343","1598","876","448","112","1"
"PC_DM","7768","6111","4829","3645","2615","1751","967","463","113","1"
"HYB_PC_STO","7886","6191","4890","3680","2640","1764","970","466","113","1"
"PC_QUAD","8543","6601","5194","3833","2774","1797","987","472","113","1"
"PC_ZZD","7764","6106","4828","3642","2609","1747","953","462","113","1"
"HYB_Quad_Storey","8547","6602","5194","3833","2775","1797","987","472","113","1"
"raw_BH","4444","3645","3142","2457","1858","1308","713","400","107","1"
"oracle_adaptive_BH","9237","7146","5500","4002","2861","1853","1000","475","114","1"
"STOREY","6384","5181","4140","3279","2323","1434","883","437","113","0"
"PC_DM","7749","6149","4782","3762","2604","1583","955","458","115","0"
"HYB_PC_STO","7859","6235","4832","3800","2626","1592","968","459","115","0"
"PC_QUAD","8484","6746","5107","4011","2714","1634","979","483","115","0"
"PC_ZZD","7747","6148","4780","3761","2599","1583","954","457","115","0"
"HYB_Quad_Storey","8489","6749","5107","4012","2715","1634","979","483","115","0"
"raw_BH","4407","3827","3073","2485","1798","1140","759","394","109","0"
"oracle_adaptive_BH","9171","7242","5423","4142","2810","1697","1016","483","117","0"
"STOREY","6357","5225","4169","3212","2397","1655","884","379","116","0"
"PC_DM","7690","6278","4875","3623","2627","1798","970","415","119","0"
"HYB_PC_STO","7817","6361","4919","3661","2648","1804","971","415","119","0"
"PC_QUAD","8521","6742","5199","3823","2728","1848","995","428","119","0"
"PC_ZZD","7689","6277","4869","3621","2627","1796","968","415","119","0"
"HYB_Quad_Storey","8525","6754","5201","3825","2728","1848","995","428","119","0"
"raw_BH","4575","3669","3003","2504","1833","1370","780","349","103","0"
"oracle_adaptive_BH","9197","7253","5532","3986","2850","1885","1012","432","119","0"
"STOREY","6551","5360","4218","3145","2377","1763","981","479","113","0"
"PC_DM","7798","6276","4892","3606","2643","1873","1061","495","113","0"
"HYB_PC_STO","7921","6332","4956","3630","2658","1885","1065","495","113","0"
"PC_QUAD","8516","6752","5238","3831","2732","1942","1090","495","113","0"
"PC_ZZD","7796","6270","4885","3601","2643","1872","1061","495","113","0"
"HYB_Quad_Storey","8524","6761","5243","3831","2732","1942","1090","495","113","0"
"raw_BH","4512","3845","3086","2399","1858","1442","868","413","98","0"
"oracle_adaptive_BH","9219","7247","5568","4002","2850","1963","1094","500","114","0"
"STOREY","6246","5238","4233","3196","2434","1767","897","406","90","0"
"PC_DM","7601","6313","4949","3612","2709","1913","946","417","90","0"
"HYB_PC_STO","7701","6399","5004","3644","2727","1918","954","420","90","0"
"PC_QUAD","8296","6932","5266","3828","2807","1952","972","423","91","0"
"PC_ZZD","7598","6309","4934","3610","2709","1905","946","417","90","0"
"HYB_Quad_Storey","8302","6936","5269","3833","2807","1953","972","423","91","0"
"raw_BH","4288","3750","3172","2421","1919","1437","757","376","85","0"
"oracle_adaptive_BH","9125","7329","5567","4017","2894","1985","1014","432","93","0"
"STOREY","6548","5383","4352","3017","2242","1547","944","443","185","0"
"PC_DM","7796","6381","5051","3487","2524","1699","1001","450","187","0"
"HYB_PC_STO","7908","6471","5123","3521","2536","1709","1006","452","187","0"
"PC_QUAD","8429","6939","5396","3713","2628","1753","1029","458","187","0"
"PC_ZZD","7793","6377","5047","3484","2515","1698","1001","449","187","0"
"HYB_Quad_Storey","8437","6947","5398","3718","2629","1753","1029","458","187","0"
"raw_BH","4590","3879","3173","2282","1795","1298","799","368","163","0"
"oracle_adaptive_BH","9197","7371","5685","3960","2721","1841","1050","459","187","0"
"STOREY","6337","5180","4205","3024","2466","1726","843","469","130","1"
"PC_DM","7657","6304","4900","3496","2732","1836","947","488","130","1"
"HYB_PC_STO","7784","6389","4956","3526","2751","1849","958","488","130","1"
"PC_QUAD","8379","6918","5269","3695","2840","1889","985","509","130","1"
"PC_ZZD","7655","6299","4892","3493","2731","1834","944","488","130","1"
"HYB_Quad_Storey","8380","6921","5271","3703","2840","1890","985","509","130","1"
"raw_BH","4461","3781","3143","2333","1910","1418","712","405","128","1"
"oracle_adaptive_BH","9168","7335","5536","3915","2911","1943","998","509","130","1"
"STOREY","6365","5380","4363","3239","2286","1552","935","445","115","0"
"PC_DM","7694","6313","4977","3691","2538","1691","990","469","115","0"
"HYB_PC_STO","7783","6381","5039","3740","2560","1702","991","471","115","0"
"PC_QUAD","8337","6831","5335","3936","2686","1773","1007","490","131","0"
"PC_ZZD","7692","6303","4970","3691","2538","1691","989","469","115","0"
"HYB_Quad_Storey","8350","6834","5339","3936","2686","1773","1007","490","131","0"
"raw_BH","4466","3885","3132","2456","1741","1302","810","399","112","0"
"oracle_adaptive_BH","9173","7324","5629","4093","2783","1792","1019","489","115","0"
"STOREY","6548","5182","4238","3306","2322","1627","958","356","103","0"
"PC_DM","7831","6138","4863","3733","2583","1773","1040","387","107","0"
"HYB_PC_STO","7943","6245","4924","3783","2600","1785","1045","387","107","0"
"PC_QUAD","8506","6642","5210","3987","2710","1823","1064","395","107","0"
"PC_ZZD","7825","6137","4857","3730","2582","1772","1040","385","107","0"
"HYB_Quad_Storey","8514","6646","5211","3997","2710","1823","1064","395","107","0"
"raw_BH","4547","3788","3093","2456","1861","1307","811","325","100","0"
"oracle_adaptive_BH","9211","7156","5512","4163","2774","1869","1075","405","107","0"
"STOREY","6307","5228","4277","3340","2366","1568","1013","430","115","0"
"PC_DM","7531","6132","4939","3763","2640","1681","1078","461","142","0"
