"method","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"STOREY","6520","5216","4191","3286","2388","1580","1000","489","103","0"
"PC_DM","7692","6319","4822","3722","2618","1721","1066","504","105","0"
"HYB_PC_STO","7803","6396","4892","3763","2644","1735","1069","505","105","0"
"PC_QUAD","8356","6885","5186","3973","2779","1773","1105","506","111","0"
"PC_ZZD","7689","6318","4819","3721","2609","1717","1063","504","105","0"
"HYB_Quad_Storey","8361","6886","5188","3974","2779","1773","1105","506","111","0"
"raw_BH","4668","3768","3146","2497","1922","1263","875","452","98","0"
"STOREY","6558","5395","4281","3191","2385","1671","978","451","96","0"
"PC_DM","7885","6344","4999","3581","2653","1823","1023","464","96","0"
"HYB_PC_STO","8003","6454","5054","3619","2668","1829","1026","471","96","0"
"PC_QUAD","8577","6758","5344","3768","2773","1880","1036","481","96","0"
"PC_ZZD","7880","6339","4995","3576","2644","1822","1022","464","96","0"
"HYB_Quad_Storey","8585","6760","5344","3768","2773","1880","1036","481","96","0"
"raw_BH","4549","3800","3177","2403","1867","1393","816","412","89","0"
"STOREY","6486","5292","4260","3281","2310","1641","1011","427","110","0"
"PC_DM","7922","6346","4891","3698","2569","1773","1082","449","111","0"
"HYB_PC_STO","8049","6434","4958","3725","2581","1782","1088","452","111","0"
"PC_QUAD","8724","6812","5184","3850","2706","1824","1124","453","111","0"
"PC_ZZD","7922","6340","4886","3691","2565","1772","1080","447","111","0"
"HYB_Quad_Storey","8732","6817","5190","3850","2708","1826","1124","453","111","0"
"raw_BH","4579","3752","3223","2531","1835","1348","851","372","104","0"
"STOREY","6418","5295","4159","3324","2393","1682","983","443","113","0"
"PC_DM","7707","6179","4772","3775","2607","1799","1022","473","114","0"
"HYB_PC_STO","7823","6262","4831","3802","2624","1808","1026","473","114","0"
"PC_QUAD","8424","6705","5144","3977","2722","1851","1045","478","115","0"
"PC_ZZD","7704","6177","4771","3768","2602","1799","1015","472","114","0"
"HYB_Quad_Storey","8432","6711","5146","3981","2722","1851","1045","478","115","0"
"raw_BH","4475","3811","3111","2521","1882","1381","819","380","107","0"
"STOREY","6356","5427","3999","3087","2317","1531","982","482","95","0"
"PC_DM","7766","6290","4654","3525","2579","1696","1053","499","96","0"
"HYB_PC_STO","7867","6374","4722","3542","2593","1711","1061","501","96","0"
"PC_QUAD","8544","6780","4945","3707","2689","1771","1088","506","96","0"
"PC_ZZD","7759","6281","4647","3520","2571","1694","1053","499","96","0"
"HYB_Quad_Storey","8547","6787","4946","3707","2691","1773","1091","506","96","0"
"raw_BH","4433","3846","2969","2332","1801","1311","856","423","92","0"
"STOREY","6381","5057","4087","3251","2431","1601","1090","425","144","0"
"PC_DM","7759","6046","4772","3627","2697","1744","1162","440","146","0"
"HYB_PC_STO","7891","6146","4844","3665","2718","1775","1171","443","146","0"
"PC_QUAD","8539","6618","5125","3836","2801","1839","1187","446","151","0"
"PC_ZZD","7756","6042","4772","3625","2696","1741","1161","435","146","0"
"HYB_Quad_Storey","8550","6622","5125","3836","2801","1842","1187","446","151","0"
"raw_BH","4445","3707","3004","2471","1833","1281","926","399","138","0"
"STOREY","6436","5159","4179","3286","2455","1576","867","387","86","0"
"PC_DM","7730","6114","4825","3704","2643","1722","953","397","87","0"
"HYB_PC_STO","7823","6192","4875","3739","2663","1733","956","398","87","0"
"PC_QUAD","8435","6596","5129","3929","2746","1796","988","408","87","0"
"PC_ZZD","7722","6112","4818","3703","2641","1722","939","396","87","0"
"HYB_Quad_Storey","8443","6602","5133","3933","2746","1796","990","408","87","0"
"raw_BH","4507","3693","3140","2525","1930","1252","757","332","74","0"
"STOREY","6357","5168","4185","3210","2352","1549","814","466","111","0"
"PC_DM","7683","6233","4877","3681","2616","1700","901","498","111","0"
"HYB_PC_STO","7801","6315","4944","3723","2639","1708","911","498","111","0"
"PC_QUAD","8422","6782","5208","3858","2714","1760","927","505","111","0"
"PC_ZZD","7683","6229","4873","3670","2613","1699","901","498","111","0"
"HYB_Quad_Storey","8428","6784","5211","3860","2716","1766","927","505","111","0"
"raw_BH","4435","3640","3046","2482","1848","1266","707","429","105","0"
"STOREY","6485","5233","4096","3316","2381","1678","909","453","82","0"
"PC_DM","7755","6221","4768","3719","2637","1809","960","495","82","0"
"HYB_PC_STO","7869","6315","4816","3735","2665","1818","965","496","82","0"
"PC_QUAD","8505","6714","5121","3901","2748","1861","995","506","82","0"
"PC_ZZD","7754","6220","4765","3716","2633","1806","953","490","82","0"
"HYB_Quad_Storey","8512","6722","5123","3904","2749","1863","995","506","82","0"
"raw_BH","4495","3776","3080","2564","1886","1390","789","398","72","0"
"STOREY","6474","5129","4216","3232","2317","1584","847","359","113","0"
"PC_DM","7817","6112","4906","3605","2586","1695","925","365","113","0"
"HYB_PC_STO","7970","6199","4981","3636","2599","1709","937","367","118","0"
"PC_QUAD","8597","6643","5279","3796","2725","1775","952","369","121","0"
"PC_ZZD","7806","6097","4906","3604","2585","1693","922","363","113","0"
"HYB_Quad_Storey","8599","6645","5284","3798","2726","1775","952","369","121","0"
"raw_BH","4484","3755","3155","2453","1877","1316","716","311","102","0"
"STOREY","6303","5308","4252","3261","2261","1665","895","416","114","0"
"PC_DM","7624","6312","4869","3650","2485","1823","967","435","116","0"
"HYB_PC_STO","7738","6402","4922","3674","2507","1835","969","443","116","0"
"PC_QUAD","8418","6794","5185","3854","2620","1887","998","447","116","0"
"PC_ZZD","7617","6308","4866","3647","2480","1822","966","434","116","0"
"HYB_Quad_Storey","8422","6797","5190","3856","2620","1887","998","447","116","0"
"raw_BH","4480","3755","3154","2457","1761","1336","778","373","111","0"
"STOREY","6270","5490","4139","3207","2534","1592","892","429","96","0"
"PC_DM","7675","6520","4767","3624","2824","1750","952","444","101","0"
"HYB_PC_STO","7812","6587","4809","3663","2852","1760","953","445","101","0"
"PC_QUAD","8429","7000","5064","3832","2931","1839","982","453","107","0"
"PC_ZZD","7675","6519","4766","3623","2814","1746","945","444","101","0"
"HYB_Quad_Storey","8433","7006","5068","3832","2936","1840","982","453","107","0"
"raw_BH","4433","3935","3036","2470","1959","1286","784","405","90","0"
"STOREY","6411","5251","4136","3231","2317","1631","851","443","118","0"
"PC_DM","7751","6225","4764","3696","2613","1746","927","460","122","0"
"HYB_PC_STO","7886","6321","4819","3741","2637","1750","931","460","123","0"
"PC_QUAD","8509","6787","5089","3873","2747","1799","942","462","124","0"
"PC_ZZD","7750","6222","4760","3696","2604","1746","926","457","122","0"
"HYB_Quad_Storey","8511","6789","5091","3873","2749","1799","942","462","124","0"
"raw_BH","4481","3863","3101","2415","1864","1335","744","379","115","0"
"STOREY","6546","5310","4190","3195","2341","1591","950","417","87","0"
