"method","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"raw_BH","230","68","27","17","18","4","1","0","0","1"
"oracle_adaptive_BH","6973","2588","837","268","108","17","7","0","0","1"
"STOREY","203","134","7","48","20","16","8","1","0","0"
"PC_DM","578","425","58","78","21","23","8","1","0","0"
"HYB_PC_STO","589","430","58","78","21","23","8","1","0","0"
"PC_QUAD","954","596","160","103","29","24","9","1","0","0"
"PC_ZZD","577","424","58","78","21","23","8","1","0","0"
"HYB_Quad_Storey","954","596","160","103","29","24","9","1","0","0"
"raw_BH","134","97","7","35","7","15","8","1","0","0"
"oracle_adaptive_BH","6815","2377","834","270","110","36","11","1","0","0"
"STOREY","128","83","50","37","23","17","0","3","1","0"
"PC_DM","398","273","150","71","36","21","0","3","1","0"
"HYB_PC_STO","432","279","160","71","42","21","0","3","1","0"
"PC_QUAD","843","503","227","78","45","24","0","3","1","0"
"PC_ZZD","397","271","150","71","36","21","0","3","1","0"
"HYB_Quad_Storey","843","515","227","78","45","24","0","3","1","0"
"raw_BH","92","42","35","35","21","17","0","3","1","0"
"oracle_adaptive_BH","6742","2613","859","305","99","32","0","3","1","0"
"STOREY","227","87","91","83","29","6","1","0","0","0"
"PC_DM","541","218","132","142","39","13","1","0","0","0"
"HYB_PC_STO","563","222","133","142","39","13","1","0","0","0"
"PC_QUAD","1048","359","202","162","80","13","1","0","0","0"
"PC_ZZD","532","218","131","140","39","13","1","0","0","0"
"HYB_Quad_Storey","1052","359","202","162","80","13","1","0","0","0"
"raw_BH","129","52","72","76","28","6","1","0","0","0"
"oracle_adaptive_BH","6986","2359","990","376","146","28","1","0","0","0"
"STOREY","126","68","90","30","0","19","8","3","2","0"
"PC_DM","418","316","171","44","0","24","8","3","2","0"
"HYB_PC_STO","431","329","171","44","17","24","8","3","2","0"
"PC_QUAD","896","487","208","48","19","37","8","3","2","0"
"PC_ZZD","418","316","171","44","0","24","8","3","2","0"
"HYB_Quad_Storey","896","487","208","48","19","37","8","3","2","0"
"raw_BH","96","57","70","29","0","19","8","3","2","0"
"oracle_adaptive_BH","6776","2584","809","304","59","54","8","3","2","0"
"STOREY","211","169","64","12","49","0","7","1","0","1"
"PC_DM","570","297","167","106","61","4","8","1","0","1"
"HYB_PC_STO","582","300","167","106","61","4","8","1","0","1"
"PC_QUAD","831","489","256","126","101","4","11","1","0","1"
"PC_ZZD","570","296","133","106","61","4","8","1","0","1"
"HYB_Quad_Storey","831","496","256","126","101","4","11","1","0","1"
"raw_BH","111","136","43","10","42","0","7","1","0","1"
"oracle_adaptive_BH","6836","2576","950","287","164","5","14","1","0","1"
"STOREY","129","163","88","1","39","8","0","7","0","0"
"PC_DM","494","346","130","48","42","8","1","7","0","0"
"HYB_PC_STO","535","349","130","49","43","8","1","7","0","0"
"PC_QUAD","865","573","173","113","46","14","1","7","0","0"
"PC_ZZD","493","346","130","48","42","8","1","7","0","0"
"HYB_Quad_Storey","865","573","173","113","46","14","1","7","0","0"
"raw_BH","91","99","69","1","38","6","0","7","0","0"
"oracle_adaptive_BH","6834","2591","888","263","67","25","6","7","0","0"
"STOREY","238","118","166","3","21","1","0","0","3","0"
"PC_DM","582","287","243","101","29","1","0","0","3","0"
"HYB_PC_STO","600","297","248","101","29","1","0","0","3","0"
"PC_QUAD","1011","490","302","109","30","1","0","0","3","0"
"PC_ZZD","582","287","230","101","29","1","0","0","3","0"
"HYB_Quad_Storey","1014","491","302","109","30","1","0","0","3","0"
"raw_BH","176","82","112","3","11","1","0","0","3","0"
"oracle_adaptive_BH","6826","2511","974","389","62","18","0","0","3","0"
"STOREY","171","189","50","40","32","24","4","1","0","1"
"PC_DM","479","352","170","82","48","26","5","1","0","1"
"HYB_PC_STO","538","357","175","82","48","26","5","1","0","1"
"PC_QUAD","939","503","281","133","69","27","5","1","0","1"
"PC_ZZD","479","352","170","82","48","26","5","1","0","1"
"HYB_Quad_Storey","942","508","281","136","69","27","5","1","0","1"
"raw_BH","101","123","37","27","27","24","4","1","0","1"
"oracle_adaptive_BH","7022","2445","942","257","117","56","6","1","0","1"
"STOREY","203","107","59","15","39","5","0","0","0","0"
"PC_DM","530","257","104","117","46","6","0","0","0","0"
"HYB_PC_STO","541","277","104","118","46","6","0","0","0","0"
"PC_QUAD","863","468","161","167","47","6","0","0","0","0"
"PC_ZZD","530","256","104","117","46","6","0","0","0","0"
"HYB_Quad_Storey","863","473","161","167","47","6","0","0","0","0"
"raw_BH","96","48","42","11","39","5","0","0","0","0"
"oracle_adaptive_BH","7012","2364","879","364","120","9","0","0","0","0"
"STOREY","136","168","10","39","1","11","12","0","2","0"
"PC_DM","526","390","118","94","4","11","12","1","2","0"
"HYB_PC_STO","537","396","118","94","4","11","12","1","2","0"
"PC_QUAD","914","573","197","122","4","11","12","1","2","0"
"PC_ZZD","523","387","118","92","4","11","12","1","2","0"
"HYB_Quad_Storey","915","574","197","122","4","11","12","1","2","0"
"raw_BH","64","102","6","20","1","8","10","0","2","0"
"oracle_adaptive_BH","6736","2583","893","329","62","12","13","1","2","0"
"STOREY","137","131","71","4","18","16","0","2","0","0"
"PC_DM","464","307","178","37","42","16","0","2","0","0"
"HYB_PC_STO","470","314","180","38","42","16","0","2","0","0"
"PC_QUAD","917","493","238","128","58","20","0","2","0","0"
"PC_ZZD","463","304","178","37","42","16","0","2","0","0"
"HYB_Quad_Storey","917","494","238","128","58","20","0","2","0","0"
"raw_BH","81","78","53","4","17","13","0","1","0","0"
"oracle_adaptive_BH","6822","2546","1006","285","90","54","0","2","0","0"
"STOREY","219","121","41","65","19","31","0","1","0","0"
"PC_DM","583","280","111","89","22","48","0","1","0","0"
"HYB_PC_STO","613","291","122","90","22","48","0","1","0","0"
"PC_QUAD","1068","512","198","114","22","50","0","1","0","0"
"PC_ZZD","581","280","111","89","22","48","0","1","0","0"
"HYB_Quad_Storey","1068","514","199","114","22","50","0","1","0","0"
"raw_BH","92","102","31","44","19","9","0","1","0","0"
"oracle_adaptive_BH","6990","2514","991","321","69","57","6","3","0","0"
"STOREY","116","78","74","2","34","13","0","0","0","0"
"PC_DM","486","321","130","83","39","16","0","0","0","0"
"HYB_PC_STO","488","332","130","85","50","16","0","0","0","0"
"PC_QUAD","795","443","202","101","61","16","0","0","0","0"
"PC_ZZD","486","321","130","83","39","16","0","0","0","0"
"HYB_Quad_Storey","795","444","202","101","61","16","0","0","0","0"
"raw_BH","80","53","66","2","32","13","0","0","0","0"
"oracle_adaptive_BH","6770","2521","938","242","103","19","0","0","0","0"
"STOREY","149","68","36","31","0","4","2","3","1","0"
"PC_DM","474","334","102","55","0","4","2","3","1","0"
"HYB_PC_STO","475","336","103","55","0","4","2","3","1","0"
"PC_QUAD","854","573","149","140","0","4","2","3","1","0"
"PC_ZZD","474","334","102","55","0","4","2","3","1","0"
"HYB_Quad_Storey","859","575","149","140","0","4","2","3","1","0"
"raw_BH","124","53","34","3","0","4","2","3","1","0"
"oracle_adaptive_BH","6934","2541","855","296","27","12","4","3","1","0"
"STOREY","180","71","58","62","28","20","0","6","0","0"
"PC_DM","482","235","96","92","40","23","0","6","0","0"
"HYB_PC_STO","490","256","100","92","40","23","0","6","0","0"
"PC_QUAD","846","436","177","104","45","27","0","6","0","0"
"PC_ZZD","478","235","96","92","40","23","0","6","0","0"
"HYB_Quad_Storey","847","436","177","104","45","27","0","6","0","0"
"raw_BH","115","62","46","33","27","9","0","6","0","0"
"oracle_adaptive_BH","6894","2447","615","284","125","32","1","6","0","0"
"STOREY","205","118","45","15","26","6","11","0","0","0"
"PC_DM","478","266","91","39","35","6","12","0","0","0"
"HYB_PC_STO","482","271","130","40","35","6","12","0","0","0"
"PC_QUAD","883","499","184","46","37","12","15","0","0","0"
"PC_ZZD","476","266","88","39","35","6","12","0","0","0"
"HYB_Quad_Storey","883","499","184","46","37","12","15","0","0","0"
"raw_BH","41","51","27","14","22","0","11","0","0","0"
"oracle_adaptive_BH","6885","2515","823","135","62","23","19","0","0","0"
"STOREY","170","85","101","38","29","12","2","0","0","0"
"PC_DM","411","242","177","62","62","14","2","0","0","0"
"HYB_PC_STO","425","269","181","62","62","14","2","0","0","0"
"PC_QUAD","774","403","253","80","71","21","7","0","0","0"
"PC_ZZD","409","242","177","62","62","13","2","0","0","0"
"HYB_Quad_Storey","774","405","253","80","71","21","7","0","0","0"
"raw_BH","127","56","0","26","26","5","1","0","0","0"
"oracle_adaptive_BH","6753","2372","849","296","119","41","11","0","0","0"
"STOREY","272","116","89","22","1","7","17","0","0","0"
"PC_DM","528","307","152","49","18","25","18","0","0","0"
"HYB_PC_STO","560","317","153","49","18","25","18","0","0","0"
"PC_QUAD","951","535","238","75","20","27","18","0","0","0"
"PC_ZZD","528","307","137","49","18","25","18","0","0","0"
"HYB_Quad_Storey","951","535","238","75","20","27","18","0","0","0"
"raw_BH","150","76","28","21","0","7","11","0","0","0"
"oracle_adaptive_BH","6808","2589","772","280","94","40","26","0","0","0"
"STOREY","221","112","37","18","53","0","1","1","0","0"
"PC_DM","652","239","72","39","67","12","1","1","0","0"
"HYB_PC_STO","702","241","72","39","67","12","1","1","0","0"
"PC_QUAD","1208","382","153","78","78","12","14","1","0","0"
"PC_ZZD","619","239","72","39","67","12","1","1","0","0"
"HYB_Quad_Storey","1208","383","153","78","78","12","14","1","0","0"
"raw_BH","124","88","27","18","32","0","1","1","0","0"
"oracle_adaptive_BH","7013","2319","933","307","178","31","17","1","0","0"
"STOREY","301","40","86","95","10","1","6","0","0","0"
"PC_DM","698","232","185","127","26","1","8","0","0","0"
"HYB_PC_STO","744","236","198","127","29","1","8","0","0","0"
"PC_QUAD","1050","491","321","168","29","1","8","2","0","0"
"PC_ZZD","694","232","185","127","26","1","8","0","0","0"
"HYB_Quad_Storey","1050","491","321","168","29","1","8","2","0","0"
"raw_BH","178","9","44","63","7","1","6","0","0","0"
"oracle_adaptive_BH","6953","2429","888","386","58","3","8","2","0","0"
"STOREY","283","63","114","9","32","18","4","4","0","0"
"PC_DM","544","234","174","85","67","48","4","4","0","0"
"HYB_PC_STO","557","247","178","90","67","48","4","4","0","0"
"PC_QUAD","923","373","291","142","72","50","5","4","0","0"
"PC_ZZD","543","234","174","84","67","48","4","4","0","0"
"HYB_Quad_Storey","932","373","291","142","72","50","5","4","0","0"
"raw_BH","119","45","67","8","27","16","4","4","0","0"
"oracle_adaptive_BH","6881","2394","815","322","96","90","9","4","0","0"
"STOREY","131","101","60","16","14","13","5","1","0","0"
"PC_DM","510","290","95","18","31","13","5","1","0","0"
"HYB_PC_STO","545","310","96","18","31","17","5","1","0","0"
"PC_QUAD","926","449","244","44","32","26","5","2","0","0"
"PC_ZZD","510","284","95","18","31","13","5","1","0","0"
"HYB_Quad_Storey","926","449","244","44","32","26","5","2","0","0"
"raw_BH","70","38","35","13","14","11","5","1","0","0"
"oracle_adaptive_BH","6885","2392","936","292","59","46","10","2","0","0"
"STOREY","160","128","90","8","39","9","10","2","0","0"
"PC_DM","405","330","198","39","47","9","16","2","0","0"
"HYB_PC_STO","407","338","250","39","47","9","16","2","0","0"
"PC_QUAD","828","433","341","44","50","9","16","2","0","0"
"PC_ZZD","405","329","198","39","47","9","15","2","0","0"
"HYB_Quad_Storey","828","434","341","44","50","9","16","2","0","0"
"raw_BH","63","77","51","7","8","9","8","2","0","0"
"oracle_adaptive_BH","6949","2466","965","196","189","15","20","2","0","0"
"STOREY","228","107","126","23","21","2","0","0","3","0"
"PC_DM","485","362","224","57","31","2","0","0","3","0"
"HYB_PC_STO","507","364","232","57","31","2","0","0","3","0"
"PC_QUAD","867","532","302","72","37","2","0","0","3","0"
"PC_ZZD","466","362","224","53","31","2","0","0","3","0"
"HYB_Quad_Storey","880","532","302","72","37","2","0","0","3","0"
"raw_BH","150","28","102","19","8","2","0","0","3","0"
"oracle_adaptive_BH","6691","2613","978","256","79","30","4","0","3","0"
"STOREY","263","64","135","77","44","10","0","3","2","0"
"PC_DM","529","186","206","99","54","18","0","3","2","0"
"HYB_PC_STO","541","192","207","101","54","18","0","3","2","0"
"PC_QUAD","909","388","312","139","68","18","0","3","2","0"
"PC_ZZD","528","184","206","99","54","17","0","3","2","0"
"HYB_Quad_Storey","909","388","312","139","68","18","0","3","2","0"
"raw_BH","110","53","118","46","19","10","0","3","2","0"
"oracle_adaptive_BH","6730","2526","889","346","128","26","0","3","2","0"
"STOREY","161","202","59","59","44","28","4","5","0","0"
"PC_DM","478","340","150","90","50","28","5","5","0","0"
"HYB_PC_STO","482","345","150","90","50","28","5","5","0","0"
"PC_QUAD","774","522","217","134","52","31","5","5","0","0"
"PC_ZZD","472","306","148","90","50","28","5","5","0","0"
"HYB_Quad_Storey","774","522","217","134","52","31","5","5","0","0"
"raw_BH","52","96","51","9","33","22","3","5","0","0"
"oracle_adaptive_BH","6907","2437","899","410","120","60","10","5","0","0"
"STOREY","173","156","51","40","23","31","0","0","0","0"
"PC_DM","507","371","135","113","31","31","0","0","0","0"
"HYB_PC_STO","526","381","138","113","31","31","0","0","0","0"
"PC_QUAD","877","635","204","162","38","35","0","0","0","0"
"PC_ZZD","506","371","134","113","29","31","0","0","0","0"
"HYB_Quad_Storey","883","635","204","162","38","35","0","0","0","0"
"raw_BH","84","99","16","31","7","28","0","0","0","0"
"oracle_adaptive_BH","6920","2625","899","335","84","49","2","0","0","0"
"STOREY","136","192","92","32","12","0","11","1","0","0"
"PC_DM","429","321","201","114","18","0","11","1","0","0"
"HYB_PC_STO","488","327","203","114","18","0","14","1","0","0"
"PC_QUAD","984","469","252","148","24","2","14","1","0","0"
"PC_ZZD","427","321","201","111","18","0","11","1","0","0"
"HYB_Quad_Storey","984","469","252","148","24","2","14","1","0","0"
"raw_BH","102","111","71","23","10","0","11","1","0","0"
"oracle_adaptive_BH","6887","2324","953","343","77","4","16","1","0","0"
"STOREY","185","102","105","61","3","0","18","9","2","0"
"PC_DM","454","224","179","98","7","0","18","9","2","0"
"HYB_PC_STO","483","227","180","107","7","0","18","9","2","0"
"PC_QUAD","827","372","259","133","32","0","23","9","2","0"
"PC_ZZD","454","224","179","98","7","0","18","9","2","0"
"HYB_Quad_Storey","827","372","259","133","32","0","23","9","2","0"
"raw_BH","138","68","69","48","1","0","18","9","2","0"
"oracle_adaptive_BH","6888","2237","1034","250","76","30","24","10","2","0"
"STOREY","205","106","58","33","4","27","2","7","0","0"
"PC_DM","552","290","155","91","6","27","2","7","0","0"
"HYB_PC_STO","558","290","156","93","6","27","2","7","0","0"
"PC_QUAD","1075","483","212","117","18","28","2","7","0","0"
"PC_ZZD","549","290","155","91","6","27","2","7","0","0"
"HYB_Quad_Storey","1078","483","212","117","18","28","2","7","0","0"
"raw_BH","127","77","35","26","4","24","2","7","0","0"
"oracle_adaptive_BH","6999","2396","902","361","21","38","6","7","0","0"
"STOREY","170","103","120","81","19","2","3","0","4","0"
"PC_DM","524","327","170","109","40","2","3","0","4","0"
"HYB_PC_STO","547","340","172","109","40","2","3","0","4","0"
"PC_QUAD","966","561","258","151","41","4","8","0","4","0"
"PC_ZZD","519","327","170","109","40","2","3","0","4","0"
"HYB_Quad_Storey","966","561","258","151","41","4","8","0","4","0"
"raw_BH","78","48","75","49","19","2","3","0","4","0"
"oracle_adaptive_BH","6981","2600","916","395","74","4","8","0","4","0"
"STOREY","222","77","35","64","18","3","0","1","2","0"
"PC_DM","541","272","123","95","41","10","0","1","2","0"
"HYB_PC_STO","591","291","125","95","41","10","0","1","2","0"
"PC_QUAD","947","496","169","116","48","12","5","1","2","0"
"PC_ZZD","541","272","123","95","41","10","0","1","2","0"
"HYB_Quad_Storey","947","496","169","116","48","12","5","1","2","0"
"raw_BH","154","34","32","43","16","3","0","1","2","0"
"oracle_adaptive_BH","6871","2711","923","341","92","39","7","1","2","0"
"STOREY","143","64","59","28","37","29","18","7","1","0"
"PC_DM","403","233","123","33","66","30","19","7","1","0"
"HYB_PC_STO","403","258","129","33","66","30","19","7","1","0"
"PC_QUAD","678","470","203","94","95","30","21","7","1","0"
"PC_ZZD","403","233","123","33","66","30","19","7","1","0"
"HYB_Quad_Storey","679","470","203","94","95","32","21","7","1","0"
"raw_BH","68","43","39","22","12","27","15","6","1","0"
"oracle_adaptive_BH","6735","2751","768","336","176","58","23","7","1","0"
"STOREY","140","104","129","14","49","7","10","2","0","0"
"PC_DM","377","296","178","19","68","7","12","2","0","0"
"HYB_PC_STO","483","325","178","19","69","7","12","2","0","0"
"PC_QUAD","814","482","219","25","72","13","12","2","0","0"
"PC_ZZD","377","296","178","19","68","7","12","2","0","0"
"HYB_Quad_Storey","814","482","219","25","74","13","12","2","0","0"
"raw_BH","82","46","62","12","29","7","10","2","0","0"
"oracle_adaptive_BH","6875","2366","841","232","115","44","12","2","0","0"
"STOREY","218","146","42","24","13","0","7","1","0","0"
"PC_DM","474","250","162","26","41","0","15","1","0","0"
"HYB_PC_STO","517","269","168","26","41","0","15","1","0","0"
"PC_QUAD","925","456","251","39","52","0","15","1","0","0"
"PC_ZZD","474","250","148","26","28","0","15","1","0","0"
"HYB_Quad_Storey","926","456","251","39","52","0","15","1","0","0"
"raw_BH","157","115","26","23","12","0","7","1","0","0"
"oracle_adaptive_BH","6788","2471","848","260","66","0","28","1","0","0"
"STOREY","179","139","107","33","28","0","1","1","3","0"
"PC_DM","414","226","171","63","31","0","1","1","3","0"
"HYB_PC_STO","420","233","171","63","31","0","1","1","3","0"
"PC_QUAD","738","335","274","114","31","0","1","1","3","0"
"PC_ZZD","414","225","170","63","31","0","1","1","3","0"
"HYB_Quad_Storey","738","335","274","114","31","0","1","1","3","0"
"raw_BH","126","37","66","27","26","0","1","1","2","0"
"oracle_adaptive_BH","6891","2462","906","288","116","10","25","1","3","0"
"STOREY","179","164","94","47","18","4","1","0","3","0"
"PC_DM","632","304","166","63","22","4","2","0","3","0"
"HYB_PC_STO","655","327","167","63","23","4","2","0","3","0"
"PC_QUAD","936","485","258","65","29","8","2","0","3","0"
"PC_ZZD","631","303","166","63","22","4","2","0","3","0"
"HYB_Quad_Storey","937","485","258","65","29","8","2","0","3","0"
"raw_BH","92","118","70","37","18","4","1","0","3","0"
"oracle_adaptive_BH","6928","2601","907","216","72","10","2","0","3","0"
"STOREY","187","127","68","55","43","1","5","6","1","0"
"PC_DM","474","278","122","105","45","5","5","7","1","0"
"HYB_PC_STO","498","282","130","105","45","5","5","7","1","0"
"PC_QUAD","832","480","220","143","63","5","5","7","1","0"
"PC_ZZD","474","276","121","105","45","5","5","7","1","0"
"HYB_Quad_Storey","832","480","220","143","63","5","5","7","1","0"
"raw_BH","134","69","49","51","32","1","5","6","1","0"
"oracle_adaptive_BH","6787","2541","744","336","136","5","12","7","1","0"
"STOREY","137","123","46","53","23","23","1","0","0","0"
"PC_DM","391","230","125","100","36","34","1","0","0","0"
"HYB_PC_STO","451","232","125","100","36","34","1","0","0","0"
"PC_QUAD","794","399","237","143","38","42","1","0","0","0"
"PC_ZZD","389","230","125","100","36","34","1","0","0","0"
"HYB_Quad_Storey","795","399","237","143","38","42","1","0","0","0"
"raw_BH","100","87","20","40","8","19","1","0","0","0"
"oracle_adaptive_BH","6982","2272","873","421","60","51","1","0","0","0"
"STOREY","171","229","42","4","56","16","4","0","0","0"
"PC_DM","447","390","108","4","85","16","4","0","0","0"
"HYB_PC_STO","453","397","108","4","85","16","4","0","0","0"
"PC_QUAD","737","563","204","40","90","17","4","0","0","0"
"PC_ZZD","446","390","108","4","85","16","4","0","0","0"
"HYB_Quad_Storey","737","563","211","40","90","17","4","0","0","0"
"raw_BH","105","129","32","4","44","12","4","0","0","0"
"oracle_adaptive_BH","6698","2828","910","166","134","38","5","0","0","0"
"STOREY","169","123","108","9","24","6","4","1","0","0"
"PC_DM","565","317","300","86","33","7","4","1","5","0"
"HYB_PC_STO","577","318","303","87","33","7","4","1","5","0"
"PC_QUAD","953","474","360","146","41","7","4","1","5","0"
"PC_ZZD","564","315","299","86","33","7","4","1","5","0"
"HYB_Quad_Storey","955","474","360","146","41","7","4","1","5","0"
"raw_BH","130","93","63","9","19","5","4","1","0","0"
"oracle_adaptive_BH","6908","2275","944","265","114","16","4","1","5","0"
"STOREY","151","68","129","56","17","27","7","0","1","0"
"PC_DM","377","161","239","118","19","30","7","0","1","0"
"HYB_PC_STO","399","175","240","118","19","30","7","0","1","0"
"PC_QUAD","806","363","337","138","27","30","7","0","1","0"
"PC_ZZD","377","161","239","118","19","30","7","0","1","0"
"HYB_Quad_Storey","806","363","337","138","27","30","7","0","1","0"
"raw_BH","77","36","101","36","12","27","6","0","1","0"
"oracle_adaptive_BH","6830","2428","1039","324","84","61","8","0","1","0"
"STOREY","174","183","92","48","5","14","8","4","0","0"
"PC_DM","426","335","141","78","15","14","8","4","0","0"
"HYB_PC_STO","440","336","141","78","15","14","8","4","0","0"
"PC_QUAD","819","457","200","128","21","21","8","4","0","0"
"PC_ZZD","425","333","141","78","15","14","8","4","0","0"
"HYB_Quad_Storey","819","457","200","128","21","21","8","4","0","0"
"raw_BH","104","128","70","43","0","10","8","4","0","0"
"oracle_adaptive_BH","7007","2682","851","355","39","24","11","5","0","0"
"STOREY","189","43","80","110","27","19","5","6","0","0"
"PC_DM","366","176","126","167","57","20","5","6","0","0"
"HYB_PC_STO","369","222","138","168","57","20","6","6","0","0"
"PC_QUAD","795","388","164","188","62","23","6","6","0","0"
"PC_ZZD","366","176","126","167","57","20","5","6","0","0"
"HYB_Quad_Storey","797","388","164","188","62","23","6","6","0","0"
"raw_BH","123","14","61","68","25","17","5","6","0","0"
"oracle_adaptive_BH","6945","2479","976","310","160","23","8","8","0","0"
"STOREY","232","174","86","33","31","10","1","4","0","0"
"PC_DM","650","319","145","90","50","11","1","4","0","0"
"HYB_PC_STO","666","320","154","90","55","15","1","4","0","0"
"PC_QUAD","1020","528","220","167","63","28","1","4","0","0"
"PC_ZZD","641","319","145","90","50","11","1","4","0","0"
"HYB_Quad_Storey","1020","534","220","167","63","28","1","4","0","0"
"raw_BH","97","71","25","22","0","0","1","4","0","0"
"oracle_adaptive_BH","6914","2406","1058","398","134","70","1","4","0","0"
"STOREY","131","88","55","64","0","7","15","2","0","0"
"PC_DM","389","181","159","97","39","14","18","4","0","0"
"HYB_PC_STO","441","215","159","97","39","14","18","4","0","0"
"PC_QUAD","844","393","248","120","45","23","18","4","0","0"
"PC_ZZD","389","180","159","97","39","14","18","4","0","0"
"HYB_Quad_Storey","844","393","248","120","45","23","18","4","0","0"
"raw_BH","81","42","40","49","0","6","15","2","0","0"
"oracle_adaptive_BH","6875","2382","1014","417","82","45","26","5","0","0"
"STOREY","174","122","54","25","8","8","6","4","0","0"
"PC_DM","519","297","181","45","21","8","11","6","0","0"
"HYB_PC_STO","561","298","186","47","21","8","11","6","0","0"
"PC_QUAD","956","436","290","65","28","8","11","6","0","0"
"PC_ZZD","519","297","181","45","21","8","11","6","0","0"
"HYB_Quad_Storey","956","436","290","65","28","8","11","6","0","0"
"raw_BH","113","62","40","17","7","2","6","4","0","0"
"oracle_adaptive_BH","6944","2406","871","290","133","20","18","8","0","0"
"STOREY","113","77","62","20","29","6","9","0","0","0"
"PC_DM","476","184","90","74","54","6","10","0","0","0"
"HYB_PC_STO","589","187","90","75","54","6","10","0","0","0"
"PC_QUAD","892","295","138","136","57","6","10","0","0","0"
"PC_ZZD","473","183","90","74","54","6","10","0","0","0"
"HYB_Quad_Storey","893","295","138","136","57","6","10","0","0","0"
"raw_BH","58","14","31","15","25","6","9","0","0","0"
"oracle_adaptive_BH","6945","2475","948","294","82","6","10","0","0","0"
"STOREY","222","115","99","68","16","14","17","0","0","0"
"PC_DM","515","241","172","122","36","17","20","0","0","0"
"HYB_PC_STO","534","243","172","125","36","17","20","0","0","0"
"PC_QUAD","949","440","289","152","37","18","20","0","0","0"
"PC_ZZD","515","241","172","122","36","17","20","0","0","0"
"HYB_Quad_Storey","949","440","291","152","37","18","20","0","0","0"
