"method","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"STOREY","239","99","26","64","11","11","12","4","0","0"
"PC_DM","571","332","86","90","54","14","13","4","0","0"
"HYB_PC_STO","592","340","86","91","54","14","13","4","0","0"
"PC_QUAD","979","500","113","138","65","16","13","5","0","0"
"PC_ZZD","571","332","86","90","54","14","13","4","0","0"
"HYB_Quad_Storey","983","500","113","138","66","16","13","5","0","0"
"raw_BH","165","76","21","45","5","11","10","4","0","0"
"STOREY","206","140","87","27","4","2","0","2","0","0"
"PC_DM","450","264","123","58","8","17","0","2","0","0"
"HYB_PC_STO","485","266","123","65","8","17","0","2","0","0"
"PC_QUAD","854","456","189","71","13","17","0","2","0","0"
"PC_ZZD","450","264","123","58","8","17","0","2","0","0"
"HYB_Quad_Storey","854","456","189","71","13","17","0","2","0","0"
"raw_BH","130","93","59","20","0","1","0","2","0","0"
"STOREY","186","88","73","16","25","8","1","0","1","0"
"PC_DM","511","246","110","38","37","9","2","0","1","0"
"HYB_PC_STO","541","260","112","38","37","9","2","0","1","0"
"PC_QUAD","899","423","202","90","44","9","2","0","1","0"
"PC_ZZD","508","245","110","38","37","9","2","0","1","0"
"HYB_Quad_Storey","900","423","203","90","44","9","2","0","1","0"
"raw_BH","53","48","42","9","24","8","1","0","1","0"
"STOREY","290","80","65","77","23","1","4","4","0","0"
"PC_DM","623","233","145","91","40","1","8","4","0","0"
"HYB_PC_STO","630","235","147","91","40","1","8","4","0","0"
"PC_QUAD","909","493","267","99","54","1","8","4","0","0"
"PC_ZZD","622","233","145","91","40","1","8","4","0","0"
"HYB_Quad_Storey","909","499","267","99","54","1","8","4","0","0"
"raw_BH","191","31","37","61","19","1","4","4","0","0"
"STOREY","164","89","77","16","39","7","5","1","0","0"
"PC_DM","432","273","214","59","49","15","5","1","0","0"
"HYB_PC_STO","491","276","215","59","49","15","5","1","0","0"
"PC_QUAD","854","472","296","86","57","15","14","1","0","0"
"PC_ZZD","432","273","214","59","49","15","5","1","0","0"
"HYB_Quad_Storey","856","487","299","86","57","15","14","1","0","0"
"raw_BH","103","57","57","15","36","4","5","1","0","0"
"STOREY","188","96","79","57","34","4","5","3","1","0"
"PC_DM","548","315","189","70","47","8","8","4","1","0"
"HYB_PC_STO","570","323","190","74","47","8","8","4","1","0"
"PC_QUAD","857","519","270","79","62","8","8","4","1","0"
"PC_ZZD","539","315","189","70","47","8","8","4","1","0"
"HYB_Quad_Storey","857","519","270","79","62","8","8","4","1","0"
"raw_BH","83","38","52","27","28","4","5","3","1","0"
"STOREY","309","148","76","41","14","3","4","0","0","0"
"PC_DM","629","314","181","66","14","7","6","0","0","0"
"HYB_PC_STO","652","316","181","66","14","7","6","0","0","0"
"PC_QUAD","1083","471","232","87","23","7","6","0","0","0"
"PC_ZZD","626","300","180","66","14","7","6","0","0","0"
"HYB_Quad_Storey","1083","471","232","87","23","7","6","0","0","0"
"raw_BH","207","106","68","31","12","2","0","0","0","0"
"STOREY","213","100","64","41","35","11","2","1","0","0"
"PC_DM","566","244","98","71","49","17","18","1","0","0"
"HYB_PC_STO","602","265","98","73","51","17","18","1","0","0"
"PC_QUAD","1039","397","176","80","59","17","18","1","0","0"
"PC_ZZD","566","244","98","65","49","17","18","1","0","0"
"HYB_Quad_Storey","1039","397","176","80","59","17","18","1","0","0"
"raw_BH","141","63","54","24","26","8","2","1","0","0"
"STOREY","184","167","86","46","14","2","0","1","0","0"
"PC_DM","599","331","160","68","28","2","0","1","0","0"
