"method","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"STOREY","0.187578947368421","0.273368421052632","0.369789473684211","0.447578947368421","0.540315789473684","0.637263157894737","0.729157894736842","0.819052631578947","0.913578947368421","0.99821052631579"
"PC_DM","0.137789619958327","0.225458016188704","0.329719279439969","0.413727716268","0.507814909408653","0.624706522471733","0.7121630829471","0.814332389547063","0.910723670287142","1.00416266814672"
"HYB_PC_STO","0.128707248684615","0.217647813897418","0.322794544929692","0.407514084151039","0.502672130612882","0.620927061488166","0.709106902252716","0.812313444356122","0.909845928177686","1.00414491688673"
"PC_QUAD","0.116467766304866","0.20484861542948","0.311883978113551","0.398360866251538","0.493275674109713","0.620572649179936","0.705013585846891","0.813721527142956","0.912169906192371","1.00578705954713"
"PC_ZZD","0.137915156999148","0.225790976655006","0.330298922055124","0.41450612284469","0.508815926284314","0.625984104903901","0.713647587601353","0.816058626780731","0.912677969291042","1.002366"
"HYB_Quad_Storey","0.11615625216023","0.20458157284171","0.311650018407862","0.398146700372336","0.493095319023362","0.620446341943504","0.704905542890035","0.813651894336227","0.912145914441823","1.00578488634457"
"STOREY","0.179157894736842","0.281157894736842","0.360526315789474","0.46","0.542526315789474","0.638315789473684","0.726526315789474","0.820105263157895","0.905684210526316","0.999578947368421"
"PC_DM","0.125075035250277","0.240309815077972","0.32376270731173","0.424979403836585","0.509501116821219","0.604675252197371","0.710389999361156","0.80843149961248","0.907190957096022","0.999303348530308"
"HYB_PC_STO","0.11609144261787","0.232370555581131","0.317052511084704","0.419013920245799","0.504433760872052","0.600597741611525","0.707260978182953","0.806696405219085","0.906139953447255","0.999299951731232"
"PC_QUAD","0.101818330639096","0.221515157375152","0.308742541323262","0.409780392382457","0.494071541966527","0.590515785711652","0.700606673351896","0.80816250065506","0.911250828039283","0.999836156814704"
"PC_ZZD","0.125170489583679","0.240677914900446","0.32432825667723","0.425784431906062","0.510506123263618","0.60590544064407","0.711870308899645","0.810143775340563","0.909136897700511","1.00146722705293"
"HYB_Quad_Storey","0.101507791150723","0.22124267370385","0.308512305280252","0.409574150849472","0.493893866273663","0.590374890107622","0.700496132714731","0.808107087167066","0.911212255891097","0.999836399123816"
"STOREY","0.185578947368421","0.269789473684211","0.375684210526316","0.457368421052632","0.554","0.631578947368421","0.735157894736842","0.819473684210526","0.906526315789474","1.00231578947368"
"PC_DM","0.126488361999523","0.220390172823213","0.334210357036827","0.42350452672082","0.524158829606357","0.618328586796657","0.716612894694731","0.81110035026407","0.910532572303516","1.00037356804448"
"HYB_PC_STO","0.117604535167606","0.21248779367207","0.327259294319932","0.417463001070491","0.519549637281581","0.614169503112501","0.713854018491708","0.809128992456474","0.909534286922069","1.00056949430414"
"PC_QUAD","0.102120084491673","0.198682384532404","0.31836313388152","0.40906085926902","0.5085196575485","0.615933292630765","0.711348870143214","0.807886350114246","0.91361808875649","1.00007481146522"
"PC_ZZD","0.126587160264014","0.220711142772112","0.334800625541577","0.424306065231042","0.525198516197205","0.619591079033018","0.718107927603579","0.812818940492795","0.912486419169586","1.002366"
"HYB_Quad_Storey","0.101818107401113","0.198413427551791","0.318121118163216","0.408848741704735","0.508370043962735","0.615790212279736","0.711256898936014","0.807817268698541","0.91358666932912","1.00008705369351"
"STOREY","0.184736842105263","0.276947368421053","0.364947368421053","0.457052631578947","0.545263157894737","0.63578947368421","0.729473684210526","0.816842105263158","0.914210526315789","0.994105263157895"
"PC_DM","0.128657603801679","0.230669767540866","0.31865625029889","0.417441823523654","0.516014171519917","0.606781273013909","0.710074028852668","0.801309723515744","0.915811782510727","1.00001804144781"
"HYB_PC_STO","0.11934740246125","0.222869568521915","0.311487860119224","0.411376204932817","0.511097492345339","0.602721358794544","0.706976860712837","0.799128103966754","0.915020338667486","0.999661628356032"
