"method","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"STOREY","258","133","67","17","37","15","1","6","0","0"
"PC_DM","508","390","165","82","47","16","2","6","0","0"
"HYB_PC_STO","509","392","167","82","49","16","2","6","0","0"
"PC_QUAD","940","598","259","108","50","20","2","7","0","0"
"PC_ZZD","508","390","165","82","47","16","2","6","0","0"
"HYB_Quad_Storey","940","598","259","108","50","20","2","7","0","0"
"raw_BH","200","67","44","15","18","14","1","5","0","0"
"oracle_adaptive_BH","6860","2392","867","284","140","24","2","7","0","0"
"STOREY","258","124","50","81","1","15","0","6","0","0"
"PC_DM","590","283","144","126","4","15","6","8","0","0"
"HYB_PC_STO","599","292","145","127","7","15","6","8","0","0"
"PC_QUAD","937","444","229","152","19","21","6","8","0","0"
"PC_ZZD","585","283","144","125","4","15","5","8","0","0"
"HYB_Quad_Storey","937","444","233","152","19","21","6","8","0","0"
"raw_BH","172","53","36","63","1","12","0","6","0","0"
"oracle_adaptive_BH","6866","2551","949","357","23","36","6","8","0","0"
"STOREY","240","112","70","80","23","2","9","5","1","0"
"PC_DM","407","253","150","115","23","2","9","6","1","0"
"HYB_PC_STO","426","258","154","115","23","2","9","6","1","0"
"PC_QUAD","750","487","219","143","30","2","10","6","1","0"
"PC_ZZD","407","253","150","111","23","2","9","6","1","0"
"HYB_Quad_Storey","750","487","219","143","30","2","10","6","1","0"
"raw_BH","141","63","34","77","21","2","6","3","1","0"
"oracle_adaptive_BH","6804","2532","959","362","86","22","11","6","1","0"
"STOREY","229","56","62","3","14","32","12","2","0","1"
"PC_DM","666","263","118","25","19","34","14","2","0","1"
"HYB_PC_STO","676","293","119","25","19","34","14","2","0","1"
"PC_QUAD","1009","564","157","46","24","36","18","2","0","1"
"PC_ZZD","666","263","118","25","19","34","14","2","0","1"
"HYB_Quad_Storey","1009","564","157","46","24","36","18","2","0","1"
"raw_BH","136","6","42","3","12","31","12","2","0","1"
"oracle_adaptive_BH","6913","2597","794","245","45","44","21","3","0","1"
"STOREY","224","166","41","18","11","1","0","1","0","0"
"PC_DM","571","283","130","79","25","1","0","1","0","0"
"HYB_PC_STO","580","346","130","79","25","1","0","1","0","0"
"PC_QUAD","1102","514","180","98","26","1","0","1","0","0"
"PC_ZZD","570","278","130","79","25","1","0","1","0","0"
"HYB_Quad_Storey","1102","515","181","98","26","1","0","1","0","0"
"raw_BH","135","103","32","14","7","1","0","1","0","0"
"oracle_adaptive_BH","7039","2602","907","276","76","1","9","1","0","0"
"STOREY","215","120","55","43","10","20","8","0","2","0"
"PC_DM","609","245","139","69","14","20","12","0","2","0"
"HYB_PC_STO","627","245","141","69","14","20","12","0","2","0"
"PC_QUAD","1087","429","189","102","32","20","12","0","2","0"
"PC_ZZD","609","245","139","69","14","20","12","0","2","0"
"HYB_Quad_Storey","1097","429","189","102","32","20","12","0","2","0"
"raw_BH","140","94","41","34","10","8","8","0","2","0"
"oracle_adaptive_BH","6933","2311","855","328","61","38","13","0","2","0"
"STOREY","239","121","49","58","22","5","5","0","0","0"
"PC_DM","571","326","145","133","38","5","6","0","0","0"
"HYB_PC_STO","578","336","145","133","38","5","6","0","0","0"
"PC_QUAD","956","560","201","159","41","10","7","0","0","0"
"PC_ZZD","570","326","145","133","38","5","6","0","0","0"
"HYB_Quad_Storey","956","560","201","159","41","10","7","0","0","0"
"raw_BH","122","92","39","40","22","4","5","0","0","0"
"oracle_adaptive_BH","6777","2576","736","444","78","12","21","0","0","0"
"STOREY","178","112","63","6","42","0","1","8","1","0"
"PC_DM","487","273","121","11","62","0","1","8","1","0"
"HYB_PC_STO","503","276","165","11","62","0","1","8","1","0"
"PC_QUAD","1013","405","252","15","64","1","1","8","1","0"
"PC_ZZD","483","273","121","11","62","0","1","8","1","0"
"HYB_Quad_Storey","1013","405","252","15","64","1","1","8","1","0"
"raw_BH","77","70","8","6","33","0","1","8","1","0"
"oracle_adaptive_BH","6969","2468","841","234","117","1","1","8","1","0"
"STOREY","151","196","40","29","0","6","0","4","0","0"
"PC_DM","448","385","99","46","3","7","0","5","0","0"
"HYB_PC_STO","455","390","99","46","3","7","0","5","0","0"
"PC_QUAD","834","576","163","55","37","7","0","5","0","0"
"PC_ZZD","448","384","99","46","3","7","0","5","0","0"
"HYB_Quad_Storey","834","576","163","55","37","7","0","5","0","0"
"raw_BH","92","134","13","7","0","6","0","0","0","0"
"oracle_adaptive_BH","6902","2507","860","241","71","9","0","5","0","0"
"STOREY","185","224","17","30","7","6","0","3","1","1"
"PC_DM","582","357","84","56","13","10","2","3","1","1"
"HYB_PC_STO","608","358","94","57","13","10","2","3","1","1"
"PC_QUAD","877","550","111","111","13","10","2","3","1","1"
