"method","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"STOREY","0.928842105263158","0.933578947368421","0.942736842105263","0.94621052631579","0.960526315789474","0.970631578947368","0.97821052631579","0.982947368421052","0.987894736842105","1.002"
"PC_DM","0.752630578947028","0.783890923145985","0.796661521194471","0.831228394299389","0.860977399835174","0.891179725862709","0.913848072242626","0.949030218439155","0.964664751509921","1.00716807783411"
"HYB_PC_STO","0.749112967180551","0.781032254120197","0.793896927893908","0.828513931608399","0.858886460316361","0.889849172834485","0.912570681690909","0.948240225458286","0.964085106823966","1.00725675622611"
"PC_QUAD","0.65911562875378","0.70298137666268","0.716870241286818","0.768401293157945","0.812551524347522","0.85072355437107","0.882087799826559","0.930977123368155","0.951489848574574","1.0094892636678"
"PC_ZZD","0.754210829696817","0.785545135870148","0.798345949153617","0.832994607480301","0.862813999163183","0.8930877838941","0.915809763581552","0.951075150735982","0.966746675111994","1.002366"
"HYB_Quad_Storey","0.658936877362674","0.7028431391069","0.716727315795786","0.768261456719724","0.812444672700279","0.850657345024312","0.882016695709627","0.930939598927093","0.951460048868854","1.00949362468699"
"STOREY","0.929157894736842","0.935263157894737","0.945789473684211","0.952","0.958842105263158","0.966315789473684","0.969894736842105","0.982526315789474","0.989578947368421","0.999263157894737"
"PC_DM","0.75478757394235","0.771524080769822","0.806459215607547","0.837166065898476","0.855419498855691","0.891033007921688","0.896584571191907","0.941674291042991","0.973837364684075","1.00888825811375"
"HYB_PC_STO","0.751134715589602","0.768296850014251","0.803771052235821","0.834819197700377","0.853421815633729","0.88938719755181","0.895100258194363","0.940696406460559","0.973310507200056","1.00885082669623"
"PC_QUAD","0.661801825316068","0.687004588637267","0.731870215492767","0.77423335822608","0.801612173331336","0.853488903304101","0.856892958366804","0.921958650113076","0.965170096317562","1.01310821683717"
"PC_ZZD","0.756372928142298","0.773149033544923","0.808166824911674","0.838946327610392","0.857242948189984","0.892940718818431","0.898505417087348","0.943701819215599","0.975940990688917","1.002366"
"HYB_Quad_Storey","0.661608805338977","0.686838172932624","0.731732689830372","0.774118371276126","0.801510682558637","0.853406455259389","0.856814683710901","0.921903700754075","0.965143242699799","1.0131063286418"
"STOREY","0.931263157894737","0.933684210526316","0.945052631578947","0.947578947368421","0.958421052631579","0.967052631578947","0.973578947368421","0.985684210526316","0.991684210526316","1"
"PC_DM","0.755108335470223","0.776967966432266","0.802910609025471","0.82984811480098","0.851239310055475","0.886425094507259","0.911481300993905","0.943071410874304","0.96533197198242","0.995773327877692"
"HYB_PC_STO","0.751811081401999","0.773821914846363","0.800105133501124","0.827258296483928","0.849386395891281","0.88469676555364","0.910231209516377","0.942328138677308","0.964862353958578","0.995804013108668"
"PC_QUAD","0.6614211505872","0.692945894594836","0.729612068767495","0.768449491489012","0.796344698052034","0.840836382815706","0.875897975065186","0.920960337821841","0.951620238916165","0.99327695292421"
"PC_ZZD","0.756694448591946","0.778605799440845","0.804609822326425","0.831611062240599","0.853052869063067","0.888321903080863","0.913437392552057","0.945102244632433","0.967415474228131","0.997928854371451"
"HYB_Quad_Storey","0.661253931556576","0.692788828665508","0.729466811273249","0.768319370709421","0.796254378172234","0.840746009749448","0.875835203046622","0.920921216075457","0.951594110239893","0.993279924420649"
"STOREY","0.928315789473684","0.933368421052632","0.940105263157895","0.951578947368421","0.958105263157895","0.967157894736842","0.979263157894737","0.983789473684211","0.988842105263158","0.996947368421052"
"PC_DM","0.7461412032609","0.779737941306796","0.807709026219377","0.83451270970668","0.855034814018004","0.886211564566034","0.918172824225672","0.946959195644157","0.969529250035251","0.997605923329757"
"HYB_PC_STO","0.742709150626585","0.776679753965633","0.804630537550772","0.832081625136249","0.852972590714133","0.884504075691009","0.917021088848621","0.946116495585763","0.968915544719856","0.997562658429685"
"PC_QUAD","0.650869688723713","0.696605281388843","0.736957101988157","0.768461080858172","0.803904713372074","0.841722415778224","0.888760357928113","0.925974959896228","0.9643641179884","0.999773350968076"
"PC_ZZD","0.747706100147815","0.781382328075928","0.809419592575412","0.836286693577846","0.85685735318797","0.888107867927797","0.92014474792779","0.948999227901051","0.971622683040835","0.999765785744355"
"HYB_Quad_Storey","0.650695800570397","0.696456831071415","0.736796419713423","0.768337568010043","0.803800809771104","0.841633684421747","0.888700143443003","0.925931094616971","0.96433186976466","0.999774908049837"
"STOREY","0.932105263157895","0.939684210526316","0.944947368421053","0.952105263157895","0.961473684210526","0.961473684210526","0.972421052631579","0.982631578947368","0.99178947368421","1.00157894736842"
"PC_DM","0.756159060978358","0.78067713907089","0.809014298799808","0.839396147159375","0.867579750459487","0.876787140727161","0.913653191528035","0.948921100873839","0.971154459892095","0.997307733189922"
"HYB_PC_STO","0.752783185898341","0.777751399811982","0.806348198403289","0.837293222343642","0.865779899375534","0.874798117121242","0.912301091263784","0.948181565395487","0.97068501963607","0.997428049377972"
"PC_QUAD","0.663239894927611","0.69442014206536","0.737132396462603","0.776681639613019","0.814886940182982","0.829300771690917","0.883921924660773","0.928607070264895","0.959191660319353","0.995359048100065"
"PC_ZZD","0.757747660116633","0.782323747981932","0.810727953430769","0.841181685243554","0.869431970949074","0.878661145902122","0.915614421779191","0.950965774998507","0.9732517381442","0.999466890086649"
"HYB_Quad_Storey","0.663063648709808","0.694275781653756","0.736999356184431","0.776579299614105","0.814794829894417","0.829197738330874","0.883856627716832","0.928569796799921","0.959164026353003","0.995364438532069"
"STOREY","0.92978947368421","0.936631578947368","0.940736842105263","0.951894736842105","0.958","0.96821052631579","0.974105263157895","0.984736842105263","0.991684210526316","0.998105263157895"
"PC_DM","0.7501144951294","0.781527713151923","0.798523010350428","0.826631086056605","0.863329797566891","0.887082244139356","0.908798227088404","0.941130799125962","0.976770225345863","0.993223211866514"
"HYB_PC_STO","0.746773458808646","0.778371454270885","0.795528746736195","0.823923267951303","0.86125330569759","0.88557468117068","0.907433213297835","0.9402398018422","0.976483057734427","0.99314646158662"
"PC_QUAD","0.657015233876471","0.695217611929465","0.722453651708969","0.761796032725668","0.811326824499369","0.844038374991219","0.874317627429104","0.916232603922255","0.969453040892553","0.992015778024908"
