"method","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"PC_DM","0.362037288519634","0.420040225766075","0.484668308609129","0.581891647385355","0.633578211276052","0.743474705908698","0.857656786148504","0.876696882804308","0.899734310683863","1.00302050461218"
"PC_ZZD","0.362229547130911","0.42091164076957","0.486296453834633","0.58465818068459","0.636949942551883","0.748133215240183","0.863652253457517","0.882915290605064","0.90622246372766","1.01071803570068"
"PC_DM","0.328703214482836","0.419751290687208","0.465372635677674","0.591772466271475","0.649300112050947","0.744310826632121","0.788721933820604","0.85154611781259","0.939622592219849","1.04334280601825"
"PC_ZZD","0.328505164421216","0.420619322549865","0.466774847868823","0.594654694079048","0.652855931062951","0.748979126101156","0.793910242943709","0.857470035306057","0.946577797152151","1.011709"
"PC_DM","0.339563589776877","0.421227842019012","0.550605976888867","0.560777980415088","0.639562141978429","0.69652342168859","0.800569864196824","0.909413823580853","0.926234667303756","0.987230086448956"
"PC_ZZD","0.339492703849574","0.422113162821212","0.553006186272259","0.563297293787768","0.643003939098855","0.700632178433141","0.805896900736705","0.916015314041161","0.933033113023215","0.994742727531187"
"PC_DM","0.37291651509677","0.412972411605031","0.491397016153894","0.581736459411111","0.6160295550317","0.713197523054954","0.825465301367347","0.871421529898512","0.966505640876758","0.99265160559873"
"PC_ZZD","0.373236158572039","0.413761069572514","0.49310394781604","0.584501175614356","0.619195809091566","0.717501516852404","0.831083838581057","0.877578168592093","0.973775619425784","1.00022772724869"
"PC_DM","0.362154929104618","0.445968246872344","0.487388153185396","0.59457124247849","0.716809697833162","0.715347029696163","0.772209247137683","0.924752437271613","0.894180346148884","1.01905624857144"
"PC_ZZD","0.362348565169504","0.447143253074972","0.489048145071044","0.597486241156671","0.72115598658509","0.719676192066875","0.777204209212418","0.931533527559626","0.900603467821941","1.011709"
"PC_DM","0.3888292864609","0.422272324992453","0.509971362571953","0.57393672297172","0.63535790257018","0.700869326734217","0.847289752891883","0.830170998699924","0.940901883242882","1.00440662926142"
"PC_ZZD","0.389335252576071","0.42316987564579","0.511895781256308","0.576610112060996","0.638750472251374","0.705028969680948","0.853163832608494","0.835844634923702","0.947872067393773","1.011709"
"PC_DM","0.371675238193288","0.450441528505273","0.477599522044433","0.619309161015194","0.64940698294489","0.727436607532206","0.793006621630152","0.866637143257197","0.922974763972872","1.04670959069725"
"PC_ZZD","0.371980347557293","0.451668912362541","0.479144898848052","0.622513815981521","0.652964053308192","0.731907326769801","0.79824510016282","0.872737761567596","0.92973503948423","1.011709"
"PC_DM","0.410362255791594","0.434851898912279","0.4856752358311","0.572805023622972","0.654500243792198","0.723198551128472","0.78840712972388","0.834557020374929","0.950634452351687","0.957316469833843"
"PC_ZZD","0.411120351444658","0.435896743796643","0.487315171167446","0.575465161644574","0.65811695114676","0.727619646963635","0.793591752805817","0.840282012526499","0.957718595154273","0.964478852379128"
"PC_DM","0.35586971850752","0.425305356996738","0.492153505078082","0.603638064301939","0.652750671801318","0.676177894505041","0.766861374140652","0.913584816431956","0.960275684077366","0.98533387334386"
"PC_ZZD","0.355989761041524","0.426238421421813","0.493869294469041","0.60665922639685","0.656346893417439","0.6800484254718","0.771793717970465","0.920235145047558","0.967472716062228","0.992824311666843"
"PC_DM","0.37834558074398","0.453808013071131","0.466318931001346","0.574425679664701","0.665542725314121","0.768370223133786","0.788917450002463","0.829817137270259","0.965222681224106","1.03712438025118"
"PC_ZZD","0.378728793148911","0.455074815096181","0.46773222336444","0.577104793947895","0.669288729084825","0.773320234076459","0.794108048424542","0.835486630130556","0.972477637598559","1.011709"
"PC_DM","0.383266644805365","0.410114662480779","0.489049023278464","0.595944608312145","0.66026148368136","0.683807729518253","0.813374405309584","0.835656509293192","0.950427638852191","0.997269076953672"
"PC_ZZD","0.383707477949391","0.410869859063767","0.490728462292032","0.598875687730872","0.663945649393785","0.687767598223183","0.818851370221354","0.841394375360506","0.957509360075512","1.00489926457572"
"PC_DM","0.34803073986049","0.400137297425494","0.511278914984795","0.567693127479701","0.633420584504684","0.688386927725336","0.771765850673143","0.861376090511473","0.927592880667362","1.03835304648204"
"PC_ZZD","0.348058995793516","0.400775669041049","0.513218643800352","0.57029341030936","0.636790470128649","0.692400414262072","0.776755621018675","0.867415107155272","0.934407229707096","1.011709"
"PC_DM","0.354960912634363","0.434703501651455","0.513330425070287","0.621297099339656","0.680309064066164","0.699917752507234","0.791426902853635","0.885051644373123","0.981783820863473","0.975619904080087"
"PC_ZZD","0.355070313960399","0.435746608952292","0.515294175017435","0.624525031075824","0.684227966897314","0.704066253471341","0.796646884459149","0.891367878077087","0.989232691621963","0.98299660153696"
"PC_DM","0.356100807515141","0.418867762875843","0.499643622482129","0.586963486735402","0.663731838741108","0.709698105287326","0.754810922057949","0.874566394821071","0.9779843545703","0.996013267568604"
"PC_ZZD","0.356223555870336","0.419725449511356","0.501447113657773","0.589789406201587","0.667456638840927","0.713961124402136","0.759602167144325","0.880759856738031","0.985388737377963","1.00362875091856"
"PC_DM","0.350415502687213","0.445785235721112","0.52580367328653","0.604465615303623","0.64685157260177","0.717352589125303","0.777303379422535","0.852335329467022","0.933798450360231","1.02433704722491"
"PC_ZZD","0.350471681808177","0.44695809904617","0.527913472497042","0.607496467193213","0.650378721665365","0.721705234591372","0.782357988692194","0.858268487839751","0.940685460415499","1.011709"
"PC_DM","0.359129115598675","0.464758596492053","0.511509513189139","0.607525387520517","0.693138930384843","0.696912985046526","0.80955538124035","0.901814223969142","0.940866911892613","1.02441903973467"
"PC_ZZD","0.35928732241322","0.466153618898379","0.51345194207907","0.610592066282995","0.697208058120719","0.701026303188436","0.814987629199294","0.908326730717597","0.947836686563964","1.011709"
"PC_DM","0.348233366835518","0.432204152013616","0.500165269421509","0.580117174369142","0.611346560002943","0.749200819244135","0.790503056155839","0.886793244572832","0.925256544670596","0.986356117531492"
"PC_ZZD","0.348263995327795","0.433217994429544","0.501974868561165","0.582862930363831","0.614457980874018","0.753926375636665","0.795712220440368","0.893129870673535","0.932043537552144","0.993858525311668"
"PC_DM","0.322615130791399","0.385770334162006","0.511343462178639","0.529609227599202","0.636133650733239","0.720229876013498","0.788203968548238","0.901847037479029","0.920269436119966","1.01307341025761"
"PC_ZZD","0.322345795357835","0.386240483004709","0.513283946777289","0.531763586045161","0.639535303649675","0.72461621163174","0.79338621281597","0.908359928440871","0.926998034947495","1.011709"
"PC_DM","0.376474974223516","0.385992407798204","0.548669891568182","0.608052516651728","0.669690537377025","0.753136864729496","0.761459994093205","0.855926520040953","0.938657858172963","0.970024633807096"
"PC_ZZD","0.376836283696699","0.386465156901113","0.551047431328554","0.611125367569203","0.673485107879173","0.757908508278614","0.766329093164042","0.861901727664113","0.94560176703431","0.977335816244343"
"PC_DM","0.373601766628941","0.438761652895657","0.478691364653331","0.588098060313571","0.612469501653109","0.722462756372639","0.795550041884509","0.915242051631119","0.943604429683958","1.01302602521898"
"PC_ZZD","0.373929433714399","0.439852277089412","0.480249525842057","0.590937264501782","0.615594071047965","0.726875236787006","0.800818301324935","0.921911784813667","0.950606257951127","1.011709"
"PC_DM","0.372419173309917","0.455418302640628","0.506071300815195","0.594431017945124","0.624510654692688","0.73646241632712","0.812866077593621","0.877428794603436","0.941907956300792","1.03996226582624"
"PC_ZZD","0.372732993410203","0.456703959546247","0.50795005367644","0.597344374734243","0.627776213948485","0.741038818759895","0.818337090496164","0.883655772359448","0.948889920561118","1.011709"
"PC_DM","0.354987297608655","0.4328478884076","0.51951719881512","0.573022686699538","0.635842031515941","0.740308021359895","0.780120401132015","0.826574631878807","0.944068949254495","0.99321782996417"
"PC_ZZD","0.355097007876355","0.433869268332964","0.521553389696046","0.575685373338103","0.639240269862961","0.744929451981998","0.785207994908869","0.832206158243476","0.951076216581316","1.00080058153522"
"PC_DM","0.350265150328362","0.44429138105192","0.491985064589972","0.566121478278794","0.621889043111182","0.687399769659497","0.754093317647025","0.851419228961676","0.946937121893791","1.02027035874323"
"PC_ZZD","0.350319568973557","0.445446752832657","0.493698881711256","0.56870335866796","0.62512390591697","0.69140169756244","0.758876160303354","0.857341660713589","0.953977972654045","1.011709"
"PC_DM","0.376333640623457","0.445165792927575","0.474108265239222","0.589852289287165","0.669945269370571","0.73054457013819","0.767351692546934","0.821104126325183","0.906241419916176","0.980355448860977"
"PC_ZZD","0.376693295221517","0.446331403196964","0.475612762916908","0.592712033742429","0.673742822529631","0.735051680509938","0.772289777514966","0.826671598540324","0.912805764701974","0.98778759481169"
"PC_DM","0.359460716136726","0.403678119078253","0.500220480818862","0.534381780879895","0.655222312492586","0.722563282247868","0.775536981996711","0.865977651023666","0.942651691642485","1.00152140915459"
"PC_ZZD","0.359622805661971","0.40435795017454","0.50203072642877","0.536592021152217","0.658847474549562","0.726976939719709","0.780570908518911","0.872070547339502","0.949642364299926","1.00920138733438"
"PC_DM","0.368564964691075","0.406353025030424","0.522111067520164","0.581469515811026","0.6375155746701","0.714520944804297","0.805515290643428","0.916174177695143","0.923770615868587","1.00468423383705"
"PC_ZZD","0.368833655862643","0.407064176600505","0.524177630009758","0.584231106371657","0.640933408533913","0.718840434547011","0.810900233181572","0.922854825141776","0.930540210009793","1.011709"
"PC_DM","0.352196614311411","0.470602185546773","0.493382565203672","0.552118865672286","0.633521146344958","0.706546574410986","0.758035516819509","0.82195849374062","0.895623052827525","0.961899323043089"
"PC_ZZD","0.352273648468383","0.47206563053734","0.495112745659641","0.554536789470443","0.636892209447512","0.710772692250764","0.762864518685949","0.827535969743828","0.902063067153082","0.969115366216601"
"PC_DM","0.369930063189315","0.410003407787976","0.528771965652525","0.568535224921667","0.616939416555447","0.76187072413495","0.779015719901213","0.822024638056747","0.921686054368035","0.987911290096543"
"PC_ZZD","0.370214738299198","0.410757301689765","0.53091652059835","0.571145367870274","0.620116324183895","0.766744632443846","0.784090378965536","0.827602888543754","0.92843124037863","0.995431907392283"
"PC_DM","0.366640603946316","0.41600035045869","0.504977685982277","0.564916148762269","0.605907120283328","0.671230080871551","0.788260683144721","0.843490092057645","0.921857229434464","0.988678485144443"
